key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
E major	[0.0, 0.061, 0.027, 0.07, 0.249, 0.0, 0.09, 0.0, 0.145, 0.143, 0.002, 0.211]	0.0	55.5	55.5	1	19	18
c# minor	[0.085, 0.206, 0.0, 0.048, 0.121, 0.024, 0.145, 0.012, 0.2, 0.133, 0.012, 0.012]	55.5	66.0	1.5	19	23	4
E major	[0.005, 0.053, 0.042, 0.061, 0.28, 0.0, 0.089, 0.0, 0.138, 0.141, 0.002, 0.189]	66.0	129.0	3.0	23	43	20
