141,48,48,,1,A-,ii6,,,,,,,,,,
142,48,48,,2,A-,V42,,,,,,,,,,
143,48,48,,3,A-,I6,,,,,,,,,,
144,49,49,,1,A-,V42,,,,,,,,,,
145,49,49,,2,A-,I6,,,,,,,,,,
147,50,50,,1,A-,V65,,,,,,,,,,
149,50,50,,3,A-,I,,,,,,,,,,
150,51,51,,1,A-,V42,,,,,,,,,,
151,51,51,,2,A-,I,,,,,,,,,,
152,51,51,,3,A-,V42,,,,,,,,,,
153,52,52,,1,A-,I,,,,,,,,,,
156,53,53,,1,A-,V7,,,,,,,,,,
159,54,54,,1,A-,I,,,,,,,,,,
160.3333333,54,54,,2.333333333,None,None,B,b2,Theme d,,,,,,,
161,54,54,,3,f,i,,,,,,,,,,
164,55,55,,3,f,V,,,,,,,,,,
165,56,56,,1,f,i,,,,,,,,,,
166.3333333,56,56,,2.333333333,None,None,B,b2,Theme d,,,,,,,
167,56,56,,3,D-,I,,,,,,,,,,
170,57,57,,3,D-,V,,,,,,,,,,
171,58,58,,1,D-,I,,,,,,,,,,
174,59,59,,1,None,None,B,b2,Theme e,,,,,,,
177,60,60,,1,f,iv6,,,,,,,,,,
180,61,61,,1,f,It6,,,,,,,,,,
183,62,62,,1,f,V,,,,,,,,,,
206,69,69,,3,None,None,A,a1,Theme a,,,,,,,
207,70,70,,1,F,I,,,,,,,,,,
208,70,70,,2,F,ii7,,,,,,,,,,
209,70,70,,3,F,V,,,,,,,,,,
210,71,71,,1,F,I6,,,,,,,,,,
211,71,71,,2,F,IV,,,,,,,,,,
213,72,72,,1,F,I64,,,,,,,,,,
215,72,72,,3,F,V7,,,,,,,,,,
216,73,73,,1,F,I,,,,,,,,,,
218,73,73,,3,F,V,A,a1,Theme a,,,,,,,
219,74,74,,1,F,I,,,,,,,,,,
220,74,74,,2,F,ii7,,,,,,,,,,
221,74,74,,3,F,V,,,,,,,,,,
222,75,75,,1,F,I6,,,,,,,,,,
223,75,75,,2,F,IV,,,,,,,,,,
225,76,76,,1,F,I64,,,,,,,,,,
227,76,76,,3,F,V7,,,,,,,,,,
228,77,77,,1,F,I,,,,,,,,,,
230,77,77,,3,None,None,A,a1,Theme b,,,,,,,
231,78,78,,1,F,I+,,,,,,,,,,
232,78,78,,2,F,IV,,,,,,,,,,
233,78,78,,3,F,vii¿65,,,,,,,,,,
234,79,79,,1,F,I,,,,,,,,,,
236,79,79,,3,None,None,A,a1,Theme b,,,,,,,
237,80,80,,1,F,I+,,,,,,,,,,
238,80,80,,2,F,IV,,,,,,,,,,
239,80,80,,3,F,vii¿65,,,,,,,,,,
240,81,81,,1,F,I,,,,,,,,,,
242,81,81,,3,None,None,A,a1,Theme b',,,,,,,
243,82,82,,1,F,I+,,,,,,,,,,
244,82,82,,2,F,IV,,,,,,,,,,
245,82,82,,3,F,ii,,,,,,,,,,
246,83,83,,1,F,V6,,,,,,,,,,
247,83,83,,2,F,IV6,,,,,,,,,,
248,83,83,,3,F,viio,,,,,,,,,,
249,84,84,,1,F,V6/vi,,,,,,,,,,
250,84,84,,2,F,ii6,,,,,,,,,,
252,85,85,,1,F,V7,,,,,,,,,,
253,85,85,,2,F,I,,,,,,,,,,
254,85,85,,3,None,None,A,a1,Theme b,,,,,,,
255,86,86,,1,F,I+,,,,,,,,,,
256,86,86,,2,F,IV,,,,,,,,,,
257,86,86,,3,F,vii¿65,,,,,,,,,,
258,87,87,,1,F,I,,,,,,,,,,
259.25,87,87,,2.25,None,None,A,a1,Theme b,,,,,,,
261,88,88,,1,F,I+,,,,,,,,,,
262,88,88,,2,F,IV,,,,,,,,,,
263,88,88,,3,F,vii¿65,,,,,,,,,,
264,89,89,,1,F,I,,,,,,,,,,
265.25,89,89,,2.25,None,None,A,a1,Theme b',,,,,,,
267,90,90,,1,F,I+,,,,,,,,,,
268,90,90,,2,F,IV,,,,,,,,,,
269,90,90,,3,F,ii,,,,,,,,,,
270,91,91,,1,F,V6,,,,,,,,,,
271,91,91,,2,F,IV6,,,,,,,,,,
272,91,91,,3,F,viio,,,,,,,,,,
273,92,92,,1,F,V6/vi,,,,,,,,,,
274,92,92,,2,F,ii6,,,,,,,,,,
276,93,93,,1,F,V7,,,,,,,,,,
278,93,93,,3,F,I,B,b1,Theme c,,,,,,,
279,94,94,,1,F,I6,,,,,,,,,,
280,94,94,,2,F,ii,,,,,,,,,,
281,94,94,,3,F,I6,,,,,,,,,,
283,95,95,,2,F,ii6,,,,,,,,,,
284,95,95,,3,F,I,,,,,,,,,,
285,96,96,,1,F,viio6,,,,,,,,,,
286,96,96,,2,F,vi,,,,,,,,,,
287,96,96,,3,F,viio6/V,,,,,,,,,,
288,97,97,,1,F,IV,,,,,,,,,,
289,97,97,,2,F,vii¿7/V,,,,,,,,,,
290,97,97,,3,F,V,,,,,,,,,,
290.3333333,97,97,,3.333333333,None,None,B,b1,Theme c'',,,,,,,
300,101,101,,1,F,V7,,,,,,,,,,
309,104,104,,1,F,V42,,,,,,,,,,
314,105,105,,3,F,V,A,a1,Theme a,,,,,,,
315,106,106,,1,F,I6,,,,,,,,,,
316,106,106,,2,F,IV,,,,,,,,,,
317,106,106,,3,F,V,,,,,,,,,,
318,107,107,,1,F,I64,,,,,,,,,,
319,107,107,,2,F,iv,,,,,,,,,,
321,108,108,,1,F,I64,,,,,,,,,,
323,108,108,,3,F,V7,,,,,,,,,,
326,109,109,,3,F,V,A,a1,Theme a,,,,,,,
327,110,110,,1,F,I6,,,,,,,,,,
328,110,110,,2,F,IV,,,,,,,,,,
329,110,110,,3,F,V,,,,,,,,,,
330,111,111,,1,F,I64,,,,,,,,,,
331,111,111,,2,F,iv,,,,,,,,,,
333,112,112,,1,F,I64,,,,,,,,,,
335,112,112,,3,F,V7,,,,,,,,,,
336,113,113,,1,F,I,,,,,,,,,,
338,113,113,,3,None,None,A,a1,Theme b,,,,,,,
339,114,114,,1,F,I+,,,,,,,,,,
340,114,114,,2,F,IV,,,,,,,,,,
341,114,114,,3,F,vii¿65,,,,,,,,,,
342,115,115,,1,F,I,,,,,,,,,,
344,115,115,,3,None,None,A,a1,Theme b,,,,,,,
345,116,116,,1,F,I+,,,,,,,,,,
346,116,116,,2,F,IV,,,,,,,,,,
347,116,116,,3,F,vii¿65,,,,,,,,,,
348,117,117,,1,F,I,,,,,,,,,,
350,117,117,,3,None,None,A,a1,Theme b',,,,,,,
351,118,118,,1,F,I+,,,,,,,,,,
352,118,118,,2,F,IV,,,,,,,,,,
353,118,118,,3,F,ii,,,,,,,,,,
354,119,119,,1,F,V6,,,,,,,,,,
355,119,119,,2,F,IV6,,,,,,,,,,
356,119,119,,3,F,viio,,,,,,,,,,
357,120,120,,1,F,V6/vi,,,,,,,,,,
358,120,120,,2,F,ii6,,,,,,,,,,
360,121,121,,1,F,V7,,,,,,,,,,
361,121,121,,2,F,I,,,,,,,,,,
362,121,121,,3,None,None,A,a1,Theme b,,,,,,,
363,122,122,,1,F,I+,,,,,,,,,,
364,122,122,,2,F,IV,,,,,,,,,,
365,122,122,,3,F,vii¿65,,,,,,,,,,
366,123,123,,1,F,I,,,,,,,,,,
367.1666667,123,123,,2.166666667,None,None,A,a1,Theme b,,,,,,,
369,124,124,,1,F,I+,,,,,,,,,,
370,124,124,,2,F,IV,,,,,,,,,,
371,124,124,,3,F,vii¿65,,,,,,,,,,
372,125,125,,1,F,I,,,,,,,,,,
373.1666667,125,125,,2.166666667,None,None,A,a1,Theme b'',,,,,,,
375,126,126,,1,F,I+,,,,,,,,,,
376,126,126,,2,F,IV,,,,,,,,,,
377,126,126,,3,F,ii,,,,,,,,,,
378,127,127,,1,F,V6,,,,,,,,,,
379,127,127,,2,F,IV6,,,,,,,,,,
380,127,127,,3,F,viio,,,,,,,,,,
381,128,128,,1,F,V6/vi,,,,,,,,,,
382,128,128,,2,F,ii6,,,,,,,,,,
383,128,128,,3,F,V42,,,,,,,,,,
384,129,129,,1,F,I6,,,,,,,,,,
385,129,129,,2,F,IV,,,,,,,,,,
386,129,129,,3,F,V42,,,,,,,,,,
387,130,130,,1,F,I6,,,,,,,,,,
388,130,130,,2,F,V65/ii,,,,,,,,,,
389,130,130,,3,F,ii,,,,,,,,,,
390,131,131,,1,F,V65,,,,,,,,,,
391,131,131,,2,F,I,,,,,,,,,,
392,131,131,,3,F,I6,,,,,,,,,,
393,132,132,,1,F,ii6,,,,,,,,,,
399,134,134,,1,F,V7,,,,,,,,,,
407,136,136,,3,None,None,A,Coda,Theme a',,,,,,,
408,137,137,,1,F,I,,,,,,,,,,
410,137,137,,3,F,V42,,,,,,,,,,
411,138,138,,1,F,I,,,,,,,,,,
413,138,138,,3,None,None,A,Coda,Theme a',,,,,,,
416,139,139,,3,F,V7,,,,,,,,,,
417,140,140,,1,F,I,,,,,,,,,,
419,140,140,,3,None,None,A,Coda,Theme a',,,,,,,
422,141,141,,3,F,V42,,,,,,,,,,
423,142,142,,1,F,I,,,,,,,,,,
425,142,142,,3,None,None,A,Coda,Theme a',,,,,,,
428,143,143,,3,F,V7,,,,,,,,,,
429,144,144,,1,F,I,,,,,,,,,,
431,144,144,,3,None,None,A,Coda,Theme a'',,,,,,,
441,148,148,,1,F,viio65,,,,,,,,,,
447,150,150,,1,F,V65,,,,,,,,,,
450,151,151,,1,F,I,,,,,,,,,,
452,151,151,,3,F,V,,,,,,,,,,
453,152,152,,1,F,I,,,,,,,,,,
455,152,152,,3,F,V,,,,,,,,,,
459,154,154,,1,F,I,,,,,,,,,,
