mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
32	32	0	0	4/4	4	1		V7(4b2)	a	VI		V7(4b2)		V		7	4b2				Mm7	1	0	-4, 0, 2, -1		1	-4
32	32	1/4	1/4	4/4	4	1		V7(b2)	a	VI		V7(b2)		V		7	b2				Mm7	1	0	-4, 5, 2, -1		1	-4
33	33	0	0	4/4	4	1		V7(4)	a	VI		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
33	33	1/4	1/4	4/4	4	1		V7	a	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
34	34	1/4	1/4	4/4	4	1		V+7	a	VI		V+7		V	+	7					+7	1	0	1, 5, 9, -1		1	1
34	34	3/4	3/4	4/4	4	1		V65	a	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
35	35	1/4	1/4	4/4	4	1		I	a	VI		I		I							M	1	0	0, 4, 1		0	0
35	35	3/4	3/4	4/4	4	1		I6	a	VI		I6		I		6					M	1	0	4, 1, 0		0	4
36	36	1/4	1/4	4/4	4	1		V	a	VI		V		V							M	1	0	1, 5, 2		1	1
36	36	3/4	3/4	4/4	4	1		V7	a	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
37	37	1/4	1/4	4/4	4	1		I	a	VI		I		I							M	1	0	0, 4, 1		0	0
37	37	3/4	3/4	4/4	4	1		I6	a	VI		I6		I		6					M	1	0	4, 1, 0		0	4
38	38	0	0	4/4	4	1		IV	a	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
38	38	1/4	1/4	4/4	4	1		ii	a	VI		ii		ii							m	1	0	2, -1, 3		2	2
38	38	3/4	3/4	4/4	4	1		viio	a	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
39	39	0	0	4/4	4	1		V7	a	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
39	39	7/8	7/8	4/4	4	1		iv.iv6	a	iv		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
40	40	1/4	1/4	4/4	4	1		V\\	a	iv		V		V						\\	M	1	1	1, 5, 2		1	1
41	41	7/16	7/16	4/4	4	1		i64	a	iv		i64		i		64					m	1	1	1, 0, -3		0	1
41	41	1/2	1/2	4/4	4	1		VI6(+5)	a	iv		VI6(+5)		VI		6	+5				M	1	1	0, -3, -4	-3	-4	0
42	42	1/4	1/4	4/4	4	1		V65	a	iv		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
42	42	1/2	1/2	4/4	4	1		V43	a	iv		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
43	43	1/4	1/4	4/4	4	1		i	a	iv		i		i							m	1	1	0, -3, 1		0	0
43	43	1/2	1/2	4/4	4	1		VI.V7/V	a	VI		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
44	44	0	0	4/4	4	1		V7	a	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
44	44	1/2	1/2	4/4	4	1		V(64)	a	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
45	45	0	0	4/4	4	1		V	a	VI		V		V							M	1	0	1, 5, 2		1	1
45	45	1/2	1/2	4/4	4	1		V(64)	a	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
45	45	3/4	3/4	4/4	4	1		V2/IV	a	VI		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
46	46	0	0	4/4	4	1		IV6	a	VI		IV6		IV		6					M	1	0	3, 0, -1		-1	3
46	46	1/4	1/4	4/4	4	1		I6	a	VI		I6		I		6					M	1	0	4, 1, 0		0	4
46	46	1/2	1/2	4/4	4	1		IV	a	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
47	47	1/4	1/4	4/4	4	1		V65/V	a	VI		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
47	47	1/2	1/2	4/4	4	1		V(64)	a	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
47	47	3/4	3/4	4/4	4	1		V7(6)	a	VI		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
47	47	15/16	15/16	4/4	4	1		V7	a	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
48	48	0	0	4/4	4	1		I\\	a	VI		I		I						\\	M	1	0	0, 4, 1		0	0
48	48	1/4	1/4	4/4	4	1		I	a	VI		I		I							M	1	0	0, 4, 1		0	0
49	49	0	0	4/4	4	1		V65	a	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
50	50	0	0	4/4	4	1		I(4)	a	VI		I(4)		I			4				M	1	0	0, -1, 1		0	0
50	50	1/4	1/4	4/4	4	1		I	a	VI		I		I							M	1	0	0, 4, 1		0	0
51	51	0	0	4/4	4	1		V/V	a	VI		V/V		V				V			M	1	0	2, 6, 3		2	2
51	51	1/2	1/2	4/4	4	1		V7/V	a	VI		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
52	52	0	0	4/4	4	1		V	a	VI		V		V							M	1	0	1, 5, 2		1	1
53	53	0	0	4/4	4	1		V65/IV	a	VI		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
53	53	1/2	1/2	4/4	4	1		I6(#5)	a	VI		I6(#5)		I		6	#5				M	1	0	4, 8, 0		0	4
54	54	0	0	4/4	4	1		IV(4)	a	VI		IV(4)		IV			4				M	1	0	-1, 5, 0		-1	-1
54	54	1/4	1/4	4/4	4	1		IV	a	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
55	55	0	0	4/4	4	1		V7	a	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
55	55	3/8	3/8	4/4	4	1		V(64)	a	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
55	55	1/2	1/2	4/4	4	1		V7	a	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
56	56	0	0	4/4	4	1		V(64)	a	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
56	56	1/2	1/2	4/4	4	1		V2	a	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
56	56	7/8	7/8	4/4	4	1		V65	a	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
57	57	0	0	4/4	4	1		I	a	VI		I		I							M	1	0	0, 4, 1		0	0
57	57	1/4	1/4	4/4	4	1		viio	a	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
57	57	1/2	1/2	4/4	4	1		I6	a	VI		I6		I		6					M	1	0	4, 1, 0		0	4
57	57	3/4	3/4	4/4	4	1		V43	a	VI		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
58	58	0	0	4/4	4	1		I6	a	VI		I6		I		6					M	1	0	4, 1, 0		0	4
58	58	1/4	1/4	4/4	4	1		viio6	a	VI		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
58	58	1/2	1/2	4/4	4	1		I	a	VI		I		I							M	1	0	0, 4, 1		0	0
58	58	3/4	3/4	4/4	4	1		V7	a	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
59	59	0	0	4/4	4	1		I	a	VI		I		I							M	1	0	0, 4, 1		0	0
59	59	1/4	1/4	4/4	4	1		I6	a	VI		I6		I		6					M	1	0	4, 1, 0		0	4
59	59	1/2	1/2	4/4	4	1		vi	a	VI		vi		vi							m	1	0	3, 0, 4		3	3
59	59	3/4	3/4	4/4	4	1		vi6	a	VI		vi6		vi		6					m	1	0	0, 4, 3		3	0
60	60	1/4	1/4	4/4	4	1		IV	a	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
61	61	0	0	4/4	4	1		V2	a	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
62	62	0	0	4/4	4	1		I6	a	VI		I6		I		6					M	1	0	4, 1, 0		0	4
62	62	1/2	1/2	4/4	4	1		V43/V	a	VI		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
63	63	1/4	1/4	4/4	4	1		IV6	a	VI		IV6		IV		6					M	1	0	3, 0, -1		-1	3
63	63	1/2	1/2	4/4	4	1		V6	a	VI		V6		V		6					M	1	0	5, 2, 1		1	5
63	63	3/4	3/4	4/4	4	1		V43	a	VI		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
64	64	0	0	4/4	4	1		I6	a	VI		I6		I		6					M	1	0	4, 1, 0		0	4
64	64	1/4	1/4	4/4	4	1		V65/V	a	VI		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
64	64	1/2	1/2	4/4	4	1		V(6)	a	VI		V(6)		V			6				M	1	0	1, 5, 4		1	1
64	64	3/4	3/4	4/4	4	1		V65	a	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
65	65	0	0	4/4	4	1		I	a	VI		I		I							M	1	0	0, 4, 1		0	0
65	65	1/4	1/4	4/4	4	1		V43/V	a	VI		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
65	65	1/2	1/2	4/4	4	1		V	a	VI		V		V							M	1	0	1, 5, 2		1	1
65	65	3/4	3/4	4/4	4	1		V2	a	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
66	66	0	0	4/4	4	1		I6	a	VI		I6		I		6					M	1	0	4, 1, 0		0	4
66	66	1/4	1/4	4/4	4	1		viio6/V	a	VI		viio6/V		vii	o	6		V			o	1	0	3, 0, 6		6	3
66	66	1/2	1/2	4/4	4	1		V7	a	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
67	67	0	0	4/4	4	1		I	a	VI		I		I							M	1	0	0, 4, 1		0	0
67	67	3/16	3/16	4/4	4	1		viio6	a	VI		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
67	67	1/4	1/4	4/4	4	1		viio43	a	VI		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
67	67	1/2	1/2	4/4	4	1		viio7	a	VI		viio7		vii	o	7					o7	1	0	5, 2, -1, -4		5	5
67	67	11/16	11/16	4/4	4	1		viio65	a	VI		viio65		vii	o	65					o7	1	0	2, -1, -4, 5		5	2
67	67	15/16	15/16	4/4	4	1		I6	a	VI		I6		I		6					M	1	0	4, 1, 0		0	4
68	68	0	0	4/4	4	1		viio7/V	a	VI		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
68	68	1/2	1/2	4/4	4	1		V	a	VI		V		V							M	1	0	1, 5, 2		1	1
69	69	0	0	4/4	4	1		I	a	VI		I		I							M	1	0	0, 4, 1		0	0
69	69	3/16	3/16	4/4	4	1		viio7	a	VI		viio7		vii	o	7					o7	1	0	5, 2, -1, -4		5	5
69	69	15/16	15/16	4/4	4	1		I64	a	VI		I64		I		64					M	1	0	1, 0, 4		0	1
70	70	0	0	4/4	4	1		viio65/V	a	VI		viio65/V		vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
70	70	1/2	1/2	4/4	4	1		V(64)	a	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
71	71	0	0	4/4	4	1		viio7/V	a	VI		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
71	71	1/2	1/2	4/4	4	1		V(+2)	a	VI		V(+2)		V			+2				M	1	0	1, 5, 2	3	1	1
71	71	7/8	7/8	4/4	4	1		V	a	VI		V		V							M	1	0	1, 5, 2		1	1
72	72	0	0	4/4	4	1		viio7/V	a	VI		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
72	72	1/2	1/2	4/4	4	1		V7	a	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
73	73	0	0	4/4	4	1		I	a	VI		I		I							M	1	0	0, 4, 1		0	0
73	73	1/4	1/4	4/4	4	1		IV6	a	VI		IV6		IV		6					M	1	0	3, 0, -1		-1	3
73	73	1/2	1/2	4/4	4	1		I64	a	VI		I64		I		64					M	1	0	1, 0, 4		0	1
73	73	3/4	3/4	4/4	4	1		V	a	VI		V		V							M	1	0	1, 5, 2		1	1
74	74	1/4	1/4	4/4	4	1		V7/IV\\	a	VI		V7/IV		V		7		IV		\\	Mm7	1	0	0, 4, 1, -2		0	0
75	75	0	0	4/4	4	1		I	a	VI		I		I							M	1	0	0, 4, 1		0	0
76	76	0	0	4/4	4	1		vii.#viio	a	vii		#viio		#vii	o						o	1	1	5, 2, -1		5	5
77	77	0	0	4/4	4	1		V2/III	a	vii		V2/III		V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
78	78	0	0	4/4	4	1		V	a	vii		V		V							M	1	1	1, 5, 2		1	1
79	79	0	0	4/4	4	1		V(b9)	a	vii		V(b9)		V			b9				M	1	1	1, 5, 2	-11	1	1
80	80	0	0	4/4	4	1		i64(2)	a	vii		i64(2)		i		64	2				m	1	1	1, 2, -3		0	1
80	80	1/4	1/4	4/4	4	1		i64	a	vii		i64		i		64					m	1	1	1, 0, -3		0	1
81	81	0	0	4/4	4	1		V7(96)	a	vii		V7(96)		V		7	96				Mm7	1	1	1, 5, -3, -1	-4	1	1
81	81	1/4	1/4	4/4	4	1		V7(9)	a	vii		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
82	82	0	0	4/4	4	1		i64(11)	a	vii		i64(11)		i		64	11				m	1	1	1, 0, -3	-1	0	1
82	82	1/4	1/4	4/4	4	1		i64	a	vii		i64		i		64					m	1	1	1, 0, -3		0	1
83	83	0	0	4/4	4	1		V7	a	vii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
83	83	1/4	1/4	4/4	4	1		V65	a	vii		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
84	84	0	0	4/4	4	1		iii.#viio43(2)	a	iii		#viio43(2)		#vii	o	43	2				o7	1	1	-1, -4, 0, 2		5	-1
84	84	1/4	1/4	4/4	4	1		V43	a	iii		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
84	84	3/4	3/4	4/4	4	1		i6(6)	a	iii		i6(6)		i		6	6				m	1	1	-3, -4, 0		0	-3
84	84	7/8	7/8	4/4	4	1		i	a	iii		i		i							m	1	1	0, -3, 1		0	0
85	85	0	0	4/4	4	1		V6	a	iii		V6		V		6					M	1	1	5, 2, 1		1	5
85	85	1/2	1/2	4/4	4	1		V65	a	iii		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
86	86	0	0	4/4	4	1		i(4)	a	iii		i(4)		i			4				m	1	1	0, -1, 1		0	0
86	86	1/4	1/4	4/4	4	1		i(6)	a	iii		i(6)		i			6				m	1	1	0, -3, -4		0	0
86	86	1/2	1/2	4/4	4	1		i	a	iii		i		i							m	1	1	0, -3, 1		0	0
86	86	3/4	3/4	4/4	4	1		v6	a	iii		v6		v		6					m	1	1	-2, 2, 1		1	-2
87	87	0	0	4/4	4	1		viio65(+42)/V	a	iii		viio65(+42)/V		vii	o	65	+42	V			o7	1	1	3, 0, -3, 1	5	6	3
87	87	1/2	1/2	4/4	4	1		Ger6	a	iii		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
88	88	0	0	4/4	4	1		V(64)	a	iii		V(64)		V			64				M	1	1	1, 0, -3		1	1
88	88	1/4	1/4	4/4	4	1		V7	a	iii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
89	89	0	0	4/4	4	1		V(64)	a	iii		V(64)		V			64				M	1	1	1, 0, -3		1	1
89	89	1/4	1/4	4/4	4	1		I	a	iii		I		I							M	1	1	0, 4, 1		0	0
89	89	1/2	1/2	4/4	4	1		I6	a	iii		I6		I		6					M	1	1	4, 1, 0		0	4
90	90	0	0	4/4	4	1		VI	a	iii		VI		VI							M	1	1	-4, 0, -3		-4	-4
91	91	0	0	4/4	4	1		iv65	a	iii		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
91	91	1/4	1/4	4/4	4	1		V43/V	a	iii		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
91	91	1/2	1/2	4/4	4	1		V(4)	a	iii		V(4)		V			4				M	1	1	1, 0, 2		1	1
91	91	3/4	3/4	4/4	4	1		V	a	iii		V		V							M	1	1	1, 5, 2		1	1
92	92	0	0	4/4	4	1		III.I	a	III		I		I							M	1	0	0, 4, 1		0	0
92	92	3/4	3/4	4/4	4	1		I	a	III		I		I							M	1	0	0, 4, 1		0	0
93	93	0	0	4/4	4	1		I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
94	94	0	0	4/4	4	1		I64	a	III		I64		I		64					M	1	0	1, 0, 4		0	1
95	95	1/8	1/8	4/4	4	1		I	a	III		I		I							M	1	0	0, 4, 1		0	0
95	95	1/2	1/2	4/4	4	1		I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
95	95	5/8	5/8	4/4	4	1		ii	a	III		ii		ii							m	1	0	2, -1, 3		2	2
96	96	1/8	1/8	4/4	4	1		V64	a	III		V64		V		64					M	1	0	2, 1, 5		1	2
96	96	1/2	1/2	4/4	4	1		V	a	III		V		V							M	1	0	1, 5, 2		1	1
96	96	5/8	5/8	4/4	4	1		IV	a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
97	97	3/16	3/16	4/4	4	1		#viio43/ii	a	III		#viio43/ii		#vii	o	43		ii			o7	1	0	1, -2, 7, 4		7	1
97	97	3/8	3/8	4/4	4	1		ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
97	97	1/2	1/2	4/4	4	1		#viio65/ii	a	III		#viio65/ii		#vii	o	65		ii			o7	1	0	4, 1, -2, 7		7	4
97	97	11/16	11/16	4/4	4	1		viio43	a	III		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
97	97	7/8	7/8	4/4	4	1		I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
98	98	0	0	4/4	4	1		ii	a	III		ii		ii							m	1	0	2, -1, 3		2	2
98	98	3/16	3/16	4/4	4	1		vi65	a	III		vi65		vi		65					mm7	1	0	0, 4, 1, 3		3	0
98	98	3/8	3/8	4/4	4	1		V43	a	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
98	98	1/2	1/2	4/4	4	1		vi6	a	III		vi6		vi		6					m	1	0	0, 4, 3		3	0
98	98	5/8	5/8	4/4	4	1		viio	a	III		viio		vii	o						o	1	0	5, 2, -1		5	5
98	98	3/4	3/4	4/4	4	1		vi	a	III		vi		vi							m	1	0	3, 0, 4		3	3
98	98	7/8	7/8	4/4	4	1		V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
99	99	0	0	4/4	4	1		I64	a	III		I64		I		64					M	1	0	1, 0, 4		0	1
99	99	1/4	1/4	4/4	4	1		I	a	III		I		I							M	1	0	0, 4, 1		0	0
99	99	1/2	1/2	4/4	4	1		I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
99	99	3/4	3/4	4/4	4	1		I	a	III		I		I							M	1	0	0, 4, 1		0	0
100	100	0	0	4/4	4	1		vi	a	III		vi		vi							m	1	0	3, 0, 4		3	3
100	100	1/2	1/2	4/4	4	1		vi6	a	III		vi6		vi		6					m	1	0	0, 4, 3		3	0
101	101	0	0	4/4	4	1		iii6	a	III		iii6		iii		6					m	1	0	1, 5, 4		4	1
101	101	1/2	1/2	4/4	4	1		iii64	a	III		iii64		iii		64					m	1	0	5, 4, 1		4	5
102	102	0	0	4/4	4	1		v.iv7	a	v		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
102	102	1/4	1/4	4/4	4	1		V65/V	a	v		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
102	102	1/2	1/2	4/4	4	1		V(4)	a	v		V(4)		V			4				M	1	1	1, 0, 2		1	1
102	102	3/4	3/4	4/4	4	1		V	a	v		V		V							M	1	1	1, 5, 2		1	1
103	103	0	0	4/4	4	1		#viio	a	v		#viio		#vii	o						o	1	1	5, 2, -1		5	5
104	104	0	0	4/4	4	1		i	a	v		i		i							m	1	1	0, -3, 1		0	0
