key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
f# minor	[0.05, 0.238, 0.054, 0.047, 0.02, 0.02, 0.161, 0.013, 0.158, 0.154, 0.0, 0.084]	0.0	36.0	36.0	1	10	9
C major	[0.177, 0.0, 0.097, 0.032, 0.113, 0.032, 0.097, 0.242, 0.0, 0.032, 0.0, 0.177]	36.0	44.0	2.0	10	12	2
D- major	[0.128, 0.043, 0.0, 0.319, 0.0, 0.064, 0.064, 0.0, 0.34, 0.0, 0.043, 0.0]	44.0	50.0	2.0	12	13	1
f# minor	[0.034, 0.233, 0.043, 0.031, 0.022, 0.025, 0.22, 0.009, 0.152, 0.14, 0.0, 0.09]	50.0	84.0	1.0	13	21	8
