key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
g minor	[0.14, 0.003, 0.327, 0.063, 0.003, 0.02, 0.091, 0.169, 0.013, 0.077, 0.076, 0.019]	0.0	84.5	84.5	1	29	28
c minor	[0.164, 0.0, 0.164, 0.11, 0.0, 0.137, 0.0, 0.178, 0.123, 0.0, 0.0, 0.123]	84.5	94.5	0.5	29	32	3
g minor	[0.05, 0.0, 0.3, 0.0, 0.0, 0.0, 0.05, 0.35, 0.0, 0.017, 0.233, 0.0]	94.5	102.0	1.5	32	34	2
