key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
E major	[0.0, 0.087, 0.0, 0.061, 0.234, 0.004, 0.093, 0.002, 0.144, 0.072, 0.01, 0.293]	0.0	66.0	66.0	0	24	24
G major	[0.099, 0.013, 0.224, 0.009, 0.085, 0.0, 0.058, 0.224, 0.004, 0.067, 0.004, 0.211]	66.0	90.0	0.5	24	32	8
B major	[0.046, 0.061, 0.168, 0.107, 0.061, 0.0, 0.206, 0.076, 0.015, 0.061, 0.031, 0.168]	90.0	102.0	0.5	32	36	4
E major	[0.0, 0.155, 0.0, 0.128, 0.196, 0.0, 0.203, 0.0, 0.061, 0.041, 0.041, 0.176]	102.0	114.0	0.5	36	40	4
B major	[0.003, 0.089, 0.003, 0.124, 0.097, 0.005, 0.292, 0.003, 0.092, 0.014, 0.057, 0.222]	114.0	159.5	0.5	40	57	17
c# minor	[0.04, 0.12, 0.04, 0.04, 0.08, 0.0, 0.32, 0.04, 0.2, 0.0, 0.04, 0.08]	159.5	165.0	2.5	57	60	3
d# minor	[0.0, 0.1, 0.0, 0.0, 0.0, 0.05, 0.65, 0.0, 0.1, 0.0, 0.1, 0.0]	165.0	168.0	3.0	60	64	4
E major	[0.012, 0.067, 0.023, 0.071, 0.186, 0.019, 0.102, 0.006, 0.17, 0.098, 0.036, 0.21]	168.0	340.0	3.0	64	113	49
