key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
E major	[0.005, 0.041, 0.001, 0.028, 0.24, 0.002, 0.139, 0.0, 0.164, 0.056, 0.014, 0.308]	0.0	72.0	72.0	1	25	24
e minor	[0.02, 0.0, 0.0, 0.023, 0.274, 0.0, 0.121, 0.231, 0.0, 0.014, 0.0, 0.317]	72.0	108.0	0.5	25	37	12
E major	[0.0, 0.028, 0.0, 0.025, 0.198, 0.0, 0.194, 0.0, 0.22, 0.092, 0.0, 0.243]	108.0	132.0	0.5	37	45	8
e minor	[0.29, 0.0, 0.0, 0.064, 0.068, 0.0, 0.213, 0.145, 0.0, 0.028, 0.017, 0.176]	132.0	147.0	1.5	45	50	5
f minor	[0.556, 0.0, 0.0, 0.0, 0.056, 0.056, 0.0, 0.111, 0.111, 0.0, 0.0, 0.111]	147.0	150.0	0.5	50	51	1
e minor	[0.657, 0.0, 0.0, 0.0, 0.01, 0.029, 0.048, 0.048, 0.057, 0.095, 0.057, 0.0]	150.0	156.0	0.5	51	53	2
E major	[0.009, 0.016, 0.001, 0.056, 0.22, 0.001, 0.106, 0.0, 0.159, 0.056, 0.002, 0.373]	156.0	246.0	2.0	53	82	29
