key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
A major	[0.021, 0.114, 0.03, 0.004, 0.44, 0.032, 0.091, 0.0, 0.052, 0.162, 0.0, 0.055]	0.0	72.5	72.5	0	25	25
E major	[0.0, 0.096, 0.0, 0.053, 0.333, 0.0, 0.044, 0.026, 0.149, 0.096, 0.079, 0.123]	72.5	84.5	12.0	25	29	4
A major	[0.031, 0.129, 0.023, 0.003, 0.409, 0.01, 0.075, 0.0, 0.069, 0.188, 0.0, 0.064]	84.5	129.5	45.0	29	44	15
