key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
a minor	[0.176, 0.0, 0.039, 0.0, 0.275, 0.0, 0.0, 0.0, 0.078, 0.314, 0.0, 0.118]	0.0	6.0	6.0	0	2	2
C major	[0.19, 0.0, 0.111, 0.0, 0.19, 0.19, 0.0, 0.222, 0.0, 0.079, 0.0, 0.016]	6.0	14.0	0.5	2	5	3
a minor	[0.092, 0.026, 0.144, 0.0, 0.255, 0.085, 0.0, 0.026, 0.085, 0.229, 0.0, 0.059]	14.0	36.0	1.5	5	12	7
