key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
D major	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2.0	53.0	3.0	1	27	26
B- major	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	53.0	87.0	1.0	27	39	12
D major	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	87.0	169.0	1.0	39	56	17
