mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
22	21	1/2	1/2	2/2	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
23	22	0	0	2/2	4	1		viio65(2)	A	V		viio65(2)	vii	o	65	2				o7	0	0	2, -1, -4, 0		5	2
23	22	1/2	1/2	2/2	4	1		viio65	A	V		viio65	vii	o	65					o7	0	0	2, -1, -4, 5		5	2
24	23	0	0	2/2	4	1		vi6(2)	A	V		vi6(2)	vi		6	2				m	0	0	0, 4, 5		3	0
24	23	1/2	1/2	2/2	4	1		vi6	A	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
25	24	0	0	2/2	4	1		V6(2)	A	V		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
25	24	1/2	1/2	2/2	4	1		V6	A	V		V6	V		6					M	0	0	5, 2, 1		1	5
26	25	0	0	2/2	4	1		viio6(2)	A	V		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
26	25	1/2	1/2	2/2	4	1		viio6	A	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
27	26	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
27	26	1/2	1/2	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	27	0	0	2/2	4	1		I(9)	A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
28	27	1/2	1/2	2/2	4	1		i6	A	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
28	27	3/4	3/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
29	28	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
29	28	5/8	5/8	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	29	0	0	2/2	4	1		I(9)	A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
30	29	1/2	1/2	2/2	4	1		i6	A	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
30	29	3/4	3/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
31	30	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
31	30	5/8	5/8	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	31	0	0	2/2	4	1		I(9)	A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
32	31	1/2	1/2	2/2	4	1		i6	A	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
32	31	3/4	3/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
33	32	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
33	32	5/8	5/8	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	33	0	0	2/2	4	1		I(9)	A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
34	33	1/2	1/2	2/2	4	1		i6	A	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
34	33	3/4	3/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
35	34	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
35	34	1/4	1/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
35	34	1/2	1/2	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
35	34	3/4	3/4	2/2	4	1		i	A	V		i	i							m	0	0	0, -3, 1		0	0
36	35	0	0	2/2	4	1		V\\	A	V		V	V						\\	M	0	0	1, 5, 2		1	1
37	36	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
38	37	0	0	2/2	4	1		viio7/V	A	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
39	38	0	0	2/2	4	1		viio43	A	V		viio43	vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
40	39	0	0	2/2	4	1		#viio7/iv	A	V		#viio7/iv	#vii	o	7		iv			o7	0	0	4, 1, -2, -5		4	4
41	40	0	0	2/2	4	1		viio43/bVII	A	V		viio43/bVII	vii	o	43		bVII			o7	0	0	-3, -6, 3, 0		3	-3
41	40	1/2	1/2	2/2	4	1		bVII6	A	V		bVII6	bVII		6					M	0	0	2, -1, -2		-2	2
42	41	0	0	2/2	4	1		viio6	A	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
42	41	1/2	1/2	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
43	42	0	0	2/2	4	1		ii6(2)	A	V		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
43	42	1/4	1/4	2/2	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
43	42	1/2	1/2	2/2	4	1		V6/V	A	V		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
43	42	3/4	3/4	2/2	4	1		V65/V	A	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
44	43	0	0	2/2	4	1		V(4)	A	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
44	43	1/4	1/4	2/2	4	1		V\\	A	V		V	V						\\	M	0	0	1, 5, 2		1	1
45	44	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
45	44	1/2	1/2	2/2	4	1		vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
46	45	0	0	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
46	45	1/2	1/2	2/2	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
47	46	0	0	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
47	46	1/2	1/2	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
48	47	0	0	2/2	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
48	47	1/2	1/2	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
49	48	0	0	2/2	4	1		vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
49	48	1/2	1/2	2/2	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
49	48	3/4	3/4	2/2	4	1		iv64	A	V		iv64	iv		64					m	0	0	0, -1, -4		-1	0
50	49	0	0	2/2	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
50	49	1/2	1/2	2/2	4	1		I(9)	A	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
50	49	3/4	3/4	2/2	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
51	50	0	0	2/2	4	1		ii6(2)	A	V		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
51	50	1/4	1/4	2/2	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
51	50	1/2	1/2	2/2	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
51	50	3/4	3/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	51	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
52	51	1/4	1/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	52	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
53	52	1/2	1/2	2/2	4	1		V7(9)	A	V		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
53	52	3/4	3/4	2/2	4	1		vi7	A	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
54	53	0	0	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
54	53	1/4	1/4	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
54	53	1/2	1/2	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	54	0	0	2/2	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
55	54	1/2	1/2	2/2	4	1		V7(9)	A	V		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
55	54	3/4	3/4	2/2	4	1		vi7	A	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
56	55	0	0	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
56	55	1/4	1/4	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
56	55	1/2	1/2	2/2	4	1		V7(9)/ii	A	V		V7(9)/ii	V		7	9	ii			Mm7	0	0	3, 7, 4, 1	-2	3	3
56	55	3/4	3/4	2/2	4	1		vii%7	A	V		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
57	56	0	0	2/2	4	1		#viio/ii	A	V		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
57	56	1/4	1/4	2/2	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
57	56	1/2	1/2	2/2	4	1		V7(9)/IV	A	V		V7(9)/IV	V		7	9	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
57	56	3/4	3/4	2/2	4	1		ii%7	A	V		ii%7	ii	%	7					%7	0	0	2, -1, -4, 0		2	2
58	57	0	0	2/2	4	1		viio/IV	A	V		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
58	57	1/4	1/4	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
58	57	1/2	1/2	2/2	4	1		I64	A	V		I64	I		64					M	0	0	1, 0, 4		0	1
58	57	3/4	3/4	2/2	4	1		IV6	A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
59	58	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	58	1/4	1/4	2/2	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
59	58	3/4	3/4	2/2	4	1		V\\	A	V		V	V						\\	M	0	0	1, 5, 2		1	1
60	59	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
60	59	1/4	1/4	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
60	59	1/2	1/2	2/2	4	1		IV6	A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
60	59	3/4	3/4	2/2	4	1		I64	A	V		I64	I		64					M	0	0	1, 0, 4		0	1
61	60	0	0	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
61	60	1/4	1/4	2/2	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
61	60	1/2	1/2	2/2	4	1		V43	A	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
61	60	3/4	3/4	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
62	61	0	0	2/2	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
63	62	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
63	62	1/4	1/4	2/2	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
63	62	1/2	1/2	2/2	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
63	62	3/4	3/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	63	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
64	63	1/2	1/2	2/2	4	1		IV6	A	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
64	63	3/4	3/4	2/2	4	1		I64	A	V		I64	I		64					M	0	0	1, 0, 4		0	1
65	64	0	0	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
65	64	1/4	1/4	2/2	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
65	64	1/2	1/2	2/2	4	1		V43	A	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
65	64	3/4	3/4	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
66	65	0	0	2/2	4	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
68	67	0	0	2/2	4	1		V7(+2)/vi	A	V		V7(+2)/vi	V		7	+2	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
68	67	1/2	1/2	2/2	4	1		vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
69	68	0	0	2/2	4	1		V7(+2)/V	A	V		V7(+2)/V	V		7	+2	V			Mm7	0	0	2, 6, 3, 0	4	2	2
69	68	1/2	1/2	2/2	4	1		v	A	V		v	v							m	0	0	1, -2, 2		1	1
70	69	0	0	2/2	4	1		V7(+2)/IV	A	V		V7(+2)/IV	V		7	+2	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
70	69	1/2	1/2	2/2	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
71	70	0	0	2/2	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
71	70	1/2	1/2	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	71	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
73	72	0	0	2/2	4	1		#viio65/ii	A	V		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
74	73	0	0	2/2	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
75	74	0	0	2/2	4	1		V7(+9)	A	V		V7(+9)	V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
75	74	3/4	3/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	75	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
77	76	0	0	2/2	4	1		#viio65/ii	A	V		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
78	77	0	0	2/2	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
79	78	0	0	2/2	4	1		V7(+9)	A	V		V7(+9)	V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
79	78	3/4	3/4	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	79	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
81	80	0	0	2/2	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
82	81	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
83	82	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
84	83	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
85	84	0	0	2/2	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
86	85	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
87	86	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
88	87	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
89	88	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	89	0	0	2/2	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
91	90	0	0	2/2	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	91	0	0	2/2	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
93	92	0	0	2/2	4	1		I.V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
94	93	0	0	2/2	4	1	1	V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	93	0	0	2/2	4	1	2	vi.#viio7	A	vi		#viio7	#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
97	94	0	0	2/2	4	1	2	V65	A	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
99	95	0	0	2/2	4	1		i64	A	vi		i64	i		64					m	0	1	1, 0, -3		0	1
99	95	1/2	1/2	2/2	4	1		i	A	vi		i	i							m	0	1	0, -3, 1		0	0
100	96	0	0	2/2	4	1		i(6)	A	vi		i(6)	i			6				m	0	1	0, -3, -4		0	0
100	96	3/4	3/4	2/2	4	1		i	A	vi		i	i							m	0	1	0, -3, 1		0	0
101	97	0	0	2/2	4	1		V7	A	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
101	97	1/2	1/2	2/2	4	1		i	A	vi		i	i							m	0	1	0, -3, 1		0	0
102	98	0	0	2/2	4	1		V7	A	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
102	98	1/2	1/2	2/2	4	1		i	A	vi		i	i							m	0	1	0, -3, 1		0	0
103	99	0	0	2/2	4	1		iii.i	A	iii		i	i							m	0	1	0, -3, 1		0	0
103	99	1/2	1/2	2/2	4	1		V7	A	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
104	100	0	0	2/2	4	1		i\\	A	iii		i	i						\\	m	0	1	0, -3, 1		0	0
105	101	0	0	2/2	4	1		IV.V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
106	102	0	0	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
107	103	1/4	1/4	2/2	4	1		I64	A	IV		I64	I		64					M	0	0	1, 0, 4		0	1
107	103	1/2	1/2	2/2	4	1		I6	A	IV		I6	I		6					M	0	0	4, 1, 0		0	4
107	103	3/4	3/4	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
108	104	0	0	2/2	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	104	1/2	1/2	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
109	105	0	0	2/2	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	105	1/2	1/2	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
110	106	0	0	2/2	4	1		V7	A	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
110	106	1/2	1/2	2/2	4	1		I	A	IV		I	I							M	0	0	0, 4, 1		0	0
111	107	0	0	2/2	4	1		viio6	A	IV		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
111	107	1/2	1/2	2/2	4	1		vi6	A	IV		vi6	vi		6					m	0	0	0, 4, 3		3	0
112	108	0	0	2/2	4	1		V[V6	A	IV	V	V6	V		6					M	0	0	5, 2, 1		1	5
112	108	1/2	1/2	2/2	4	1		IV6	A	IV	V	IV6	IV		6					M	0	0	3, 0, -1		-1	3
113	109	0	0	2/2	4	1		I64	A	IV	V	I64	I		64					M	0	0	1, 0, 4		0	1
113	109	1/2	1/2	2/2	4	1		viio64]	A	IV	V	viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
114	110	0	0	2/2	4	1		i\\	A	IV		i	i						\\	m	0	0	0, -3, 1		0	0
114	110	1/2	1/2	2/2	4	1		iv.i6	A	iv		i6	i		6					m	0	1	-3, 1, 0		0	-3
115	111	0	0	2/2	4	1		VII6	A	iv		VII6	VII		6					M	0	1	2, -1, -2		-2	2
115	111	1/2	1/2	2/2	4	1		VI6	A	iv		VI6	VI		6					M	0	1	0, -3, -4		-4	0
116	112	0	0	2/2	4	1		v6	A	iv		v6	v		6					m	0	1	-2, 2, 1		1	-2
116	112	1/2	1/2	2/2	4	1		iv6(+2)	A	iv		iv6(+2)	iv		6	+2				m	0	1	-4, 0, -1	1	-1	-4
117	113	0	0	2/2	4	1		i64	A	iv		i64	i		64					m	0	1	1, 0, -3		0	1
117	113	1/2	1/2	2/2	4	1		V2	A	iv		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
118	114	0	0	2/2	4	1		i6\\	A	iv		i6	i		6				\\	m	0	1	-3, 1, 0		0	-3
119	115	1/8	1/8	2/2	4	1		biii.V7/V	A	biii		V7/V	V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
120	116	0	0	2/2	4	1		V\\	A	biii		V	V						\\	M	0	1	1, 5, 2		1	1
120	116	1/2	1/2	2/2	4	1		V2	A	biii		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
121	117	1/2	1/2	2/2	4	1		bIII.I6	A	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
122	118	0	0	2/2	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
122	118	1/2	1/2	2/2	4	1		V7/IV	A	bIII		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
123	119	5/8	5/8	2/2	4	1		V43/IV	A	bIII		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
124	120	0	0	2/2	4	1		IV	A	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
125	121	0	0	2/2	4	1		ii6	A	bIII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
125	121	1/2	1/2	2/2	4	1		V65/V	A	bIII		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
126	122	0	0	2/2	4	1		V\\	A	bIII		V	V						\\	M	0	0	1, 5, 2		1	1
126	122	1/2	1/2	2/2	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
127	123	1/2	1/2	2/2	4	1		V(6)	A	bIII		V(6)	V			6				M	0	0	1, 5, 4		1	1
128	124	1/8	1/8	2/2	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
128	124	1/2	1/2	2/2	4	1		V7(9)	A	bIII		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
128	124	3/4	3/4	2/2	4	1		V(6)	A	bIII		V(6)	V			6				M	0	0	1, 5, 4		1	1
129	125	1/4	1/4	2/2	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
129	125	1/2	1/2	2/2	4	1		V(64)	A	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
129	125	3/4	3/4	2/2	4	1		V(b64)	A	bIII		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
130	126	0	0	2/2	4	1		V	A	bIII		V	V							M	0	0	1, 5, 2		1	1
130	126	1/2	1/2	2/2	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
131	127	0	0	2/2	4	1		V(64)	A	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
131	127	1/2	1/2	2/2	4	1		V	A	bIII		V	V							M	0	0	1, 5, 2		1	1
132	128	1/8	1/8	2/2	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
132	128	1/2	1/2	2/2	4	1		V7(9)	A	bIII		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
132	128	3/4	3/4	2/2	4	1		V(64)	A	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
133	129	1/4	1/4	2/2	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
