key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
A major	[0.0, 0.947, 0.321, 0.0, 0.834, 0.034, 0.288, 0.019, 0.268, 1.0, 0.01, 0.32]	0.0	45.5	45.5	0	16	16
a minor	[0.65, 0.0, 0.079, 0.0, 1.0, 0.0, 0.0, 0.037, 0.294, 0.76, 0.0, 0.601]	45.5	56.0	3.0	16	19	3
C major	[1.0, 0.0, 0.41, 0.0, 0.872, 0.282, 0.0, 0.769, 0.0, 0.077, 0.051, 0.282]	56.0	63.5	0.5	19	22	3
a minor	[0.804, 0.0, 0.261, 0.0, 1.0, 0.348, 0.0, 0.0, 0.522, 0.739, 0.0, 0.239]	63.5	75.0	1.0	22	25	3
A major	[0.0, 0.99, 0.274, 0.0, 0.811, 0.068, 0.186, 0.02, 0.323, 1.0, 0.0, 0.277]	75.0	96.5	0.5	25	32	7
