key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
E- major	[0.119, 0.004, 0.087, 0.255, 0.008, 0.038, 0.012, 0.175, 0.054, 0.012, 0.206, 0.031]	0.0	63.5	63.5	0	14	14
c minor	[0.086, 0.0, 0.142, 0.241, 0.0, 0.025, 0.038, 0.18, 0.038, 0.038, 0.155, 0.057]	63.5	77.5	1.0	14	18	4
E- major	[0.118, 0.039, 0.083, 0.179, 0.009, 0.107, 0.01, 0.126, 0.117, 0.016, 0.184, 0.012]	77.5	144.5	1.0	18	35	17
A- major	[0.086, 0.0, 0.0, 0.271, 0.0, 0.029, 0.0, 0.114, 0.1, 0.0, 0.4, 0.0]	144.5	149.5	2.0	35	36	1
E- major	[0.043, 0.018, 0.037, 0.341, 0.0, 0.059, 0.003, 0.145, 0.091, 0.016, 0.191, 0.056]	149.5	216.5	1.0	36	54	18
