mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
10	9	1/4	1/4	4/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
10	9	1/2	1/2	4/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
10	9	3/4	3/4	4/4	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
10	9	7/8	7/8	4/4	2	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
11	10	0	0	4/4	2	1	I}	Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
11	10	3/4	3/4	4/4	2	1	{	Bb	I										{		0	0				
12	11	5/8	5/8	4/4	2	1	vi6	Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
13	12	0	0	4/4	2	1	V.V(4)	Bb	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
13	12	1/4	1/4	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	13	0	0	4/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
15	14	0	0	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
16	15	0	0	4/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
16	15	1/2	1/2	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
17	16	0	0	4/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
17	16	1/2	1/2	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
18	17	0	0	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
18	17	1/2	1/2	4/4	2	1	viio/V	Bb	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
19	18	0	0	4/4	2	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
19	18	1/4	1/4	4/4	2	1	vi7	Bb	V		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
19	18	1/2	1/2	4/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
19	18	3/4	3/4	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
20	19	0	0	4/4	2	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
20	19	1/4	1/4	4/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
20	19	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
20	19	3/4	3/4	4/4	2	1	vi7	Bb	V		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
21	20	0	0	4/4	2	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
21	20	1/4	1/4	4/4	2	1	vi7	Bb	V		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
21	20	1/2	1/2	4/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
21	20	3/4	3/4	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
22	21	0	0	4/4	2	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
22	21	1/4	1/4	4/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
22	21	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
22	21	3/4	3/4	4/4	2	1	V43/V	Bb	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
23	22	0	0	4/4	2	1	V}	Bb	V		V		V						}	M	0	0	1, 5, 2		1	1
24	23	0	0	4/4	2	1	I{	Bb	V		I		I						{	M	0	0	0, 4, 1		0	0
25	24	0	0	4/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
25	24	3/4	3/4	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
26	25	0	0	4/4	2	1	V65/V	Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
26	25	1/4	1/4	4/4	2	1	I64	Bb	V		I64		I		64					M	0	0	1, 0, 4		0	1
26	25	1/2	1/2	4/4	2	1	V65/V	Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
26	25	3/4	3/4	4/4	2	1	I64	Bb	V		I64		I		64					M	0	0	1, 0, 4		0	1
27	26	0	0	4/4	2	1	vi7	Bb	V		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
27	26	1/4	1/4	4/4	2	1	viio	Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
27	26	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
28	27	0	0	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
29	28	0	0	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
30	29	0	0	4/4	2	1	ii	Bb	V		ii		ii							m	0	0	2, -1, 3		2	2
30	29	1/4	1/4	4/4	2	1	viio	Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
30	29	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
30	29	3/4	3/4	4/4	2	1	vi	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
31	30	0	0	4/4	2	1	V}	Bb	V		V		V						}	M	0	0	1, 5, 2		1	1
32	31	0	0	4/4	2	1	I{	Bb	V		I		I						{	M	0	0	0, 4, 1		0	0
33	32	0	0	4/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
33	32	3/4	3/4	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
34	33	0	0	4/4	2	1	V65/V	Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
34	33	1/4	1/4	4/4	2	1	I64	Bb	V		I64		I		64					M	0	0	1, 0, 4		0	1
34	33	1/2	1/2	4/4	2	1	V65/V	Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
34	33	3/4	3/4	4/4	2	1	I64	Bb	V		I64		I		64					M	0	0	1, 0, 4		0	1
35	34	0	0	4/4	2	1	vii7	Bb	V		vii7		vii		7					mm7	0	0	5, 2, 6, 3		5	5
35	34	1/4	1/4	4/4	2	1	viio	Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
35	34	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
36	35	0	0	4/4	2	1	vi	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
36	35	3/8	3/8	4/4	2	1	#viio64/ii	Bb	V		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
36	35	1/2	1/2	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
36	35	7/8	7/8	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
37	36	0	0	4/4	2	1	viio6	Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
37	36	1/8	1/8	4/4	2	1	vi6	Bb	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
37	36	1/4	1/4	4/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
37	36	3/8	3/8	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
37	36	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
37	36	3/4	3/4	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
38	37	0	0	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
38	37	1/2	1/2	4/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
38	37	3/4	3/4	4/4	2	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
39	38	0	0	4/4	2	1	I}	Bb	V		I		I						}	M	0	0	0, 4, 1		0	0
40	39	0	0	4/4	2	1	V65{	Bb	V		V65		V		65				{	Mm7	0	0	5, 2, -1, 1		1	5
40	39	1/4	1/4	4/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
40	39	1/2	1/2	4/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
40	39	3/4	3/4	4/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
41	40	0	0	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
41	40	1/8	1/8	4/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
41	40	1/4	1/4	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
41	40	3/8	3/8	4/4	2	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
41	40	1/2	1/2	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
42	41	0	0	4/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	41	1/4	1/4	4/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
42	41	1/2	1/2	4/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
42	41	3/4	3/4	4/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
43	42	0	0	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
43	42	1/8	1/8	4/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
43	42	1/4	1/4	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
43	42	3/8	3/8	4/4	2	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
43	42	1/2	1/2	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
44	43	0	0	4/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
44	43	1/2	1/2	4/4	2	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
45	44	0	0	4/4	2	1	#viio7/vi	Bb	V		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
45	44	1/2	1/2	4/4	2	1	vi	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
46	45	1/4	1/4	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
46	45	1/2	1/2	4/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
46	45	3/4	3/4	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	46	0	0	4/4	2	1	I}{	Bb	V		I		I						}{	M	0	0	0, 4, 1		0	0
47	46	1/2	1/2	4/4	2	1	V7/IV	Bb	V		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
48	47	0	0	4/4	2	1	V65/ii	Bb	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
48	47	1/2	1/2	4/4	2	1	ii	Bb	V		ii		ii							m	0	0	2, -1, 3		2	2
49	48	0	0	4/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
49	48	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
50	49	0	0	4/4	2	1	V65/V	Bb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
50	49	1/2	1/2	4/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
50	49	3/4	3/4	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	50	0	0	4/4	2	1	I[I}{	Bb	V	I	I		I						}{	M	0	0	0, 4, 1		0	0
51	50	1/4	1/4	4/4	2	1	viio	Bb	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
51	50	3/8	3/8	4/4	2	1	V7/V	Bb	V	I	V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
51	50	1/2	1/2	4/4	2	1	IV6	Bb	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
51	50	5/8	5/8	4/4	2	1	I	Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
51	50	3/4	3/4	4/4	2	1	viio	Bb	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
51	50	7/8	7/8	4/4	2	1	V7/IV	Bb	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
52	51	0	0	4/4	2	1	IV6	Bb	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
52	51	1/8	1/8	4/4	2	1	I	Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
52	51	1/4	1/4	4/4	2	1	viio	Bb	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
52	51	3/8	3/8	4/4	2	1	V7/IV]	Bb	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
52	51	1/2	1/2	4/4	2	1	IV6	Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
52	51	5/8	5/8	4/4	2	1	viio/IV	Bb	V		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
52	51	3/4	3/4	4/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
52	51	7/8	7/8	4/4	2	1	viio6	Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
53	52	0	0	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
53	52	1/2	1/2	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
54	53	0	0	4/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
54	53	1/2	1/2	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	54	0	0	4/4	2	1	I[I}{	Bb	V	I	I		I						}{	M	0	0	0, 4, 1		0	0
55	54	1/4	1/4	4/4	2	1	viio	Bb	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
55	54	3/8	3/8	4/4	2	1	V7/IV	Bb	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
55	54	1/2	1/2	4/4	2	1	IV6	Bb	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
55	54	5/8	5/8	4/4	2	1	I	Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
55	54	3/4	3/4	4/4	2	1	viio	Bb	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
55	54	7/8	7/8	4/4	2	1	V7/IV	Bb	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
56	55	0	0	4/4	2	1	IV6	Bb	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
56	55	1/8	1/8	4/4	2	1	I	Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
56	55	1/4	1/4	4/4	2	1	viio	Bb	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
56	55	3/8	3/8	4/4	2	1	V7/IV]	Bb	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
56	55	1/2	1/2	4/4	2	1	IV6	Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
56	55	5/8	5/8	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
56	55	3/4	3/4	4/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
56	55	7/8	7/8	4/4	2	1	viio6(+2)	Bb	V		viio6(+2)		vii	o	6	+2				o	0	0	2, -1, 5	0	5	2
57	56	0	0	4/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
57	56	1/2	1/2	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
58	57	0	0	4/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
59	58	0	0	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	59	0	0	4/4	2	1	I}{	Bb	V		I		I						}{	M	0	0	0, 4, 1		0	0
60	59	1/2	1/2	4/4	2	1	viio6	Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
60	59	5/8	5/8	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
60	59	3/4	3/4	4/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
60	59	7/8	7/8	4/4	2	1	viio64/IV	Bb	V		viio64/IV		vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
61	60	0	0	4/4	2	1	I[IV6	Bb	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
61	60	1/4	1/4	4/4	2	1	iv6	Bb	V	I	iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
61	60	1/2	1/2	4/4	2	1	V	Bb	V	I	V		V							M	0	0	1, 5, 2		1	1
61	60	3/4	3/4	4/4	2	1	V65	Bb	V	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
62	61	0	0	4/4	2	1	I]	Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
62	61	1/2	1/2	4/4	2	1	viio6	Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
62	61	5/8	5/8	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
62	61	3/4	3/4	4/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
62	61	7/8	7/8	4/4	2	1	viio64/IV	Bb	V		viio64/IV		vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
63	62	0	0	4/4	2	1	IV6	Bb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
63	62	1/4	1/4	4/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
63	62	1/2	1/2	4/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
63	62	3/4	3/4	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	63	0	0	4/4	2	1	I(94)}	Bb	V		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
64	63	1/2	1/2	4/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
65	63	0	3/4	4/4	2	1	{	Bb	V										{		0	0				
67	65	0	0	4/4	2	1	viio6	Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
69	67	0	0	4/4	2	1	#viio65/ii	Bb	V		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
70	68	0	0	4/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
70	68	1/2	1/2	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
71	69	0	0	4/4	2	1	viio65/V	Bb	V		viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
72	70	0	0	4/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
72	70	1/2	1/2	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	71	0	0	4/4	2	1	i}{	Bb	V		i		i						}{	m	0	0	0, -3, 1		0	0
74	72	1/2	1/2	4/4	2	1	I.iio6/ii	Bb	I		iio6/ii		ii	o	6		ii			o	0	0	1, -2, 4		4	1
75	73	0	0	4/4	2	1	V7/ii	Bb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
77	75	0	0	4/4	2	1	II64	Bb	I		II64		II		64					M	0	0	3, 2, 6		2	3
77	75	1/4	1/4	4/4	2	1	ii64	Bb	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
78	76	0	0	4/4	2	1	iv6	Bb	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
79	77	0	0	4/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	79	0	0	4/4	2	1	vi.V65	Bb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
82	80	0	0	4/4	2	1	i	Bb	vi		i		i							m	0	1	0, -3, 1		0	0
82	80	1/4	1/4	4/4	2	1	v6	Bb	vi		v6		v		6					m	0	1	-2, 2, 1		1	-2
82	80	1/2	1/2	4/4	2	1	#vi%7	Bb	vi		#vi%7		#vi	%	7					%7	0	1	3, 0, -3, 1		3	3
82	80	3/4	3/4	4/4	2	1	Ger6	Bb	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
83	81	0	0	4/4	2	1	V}	Bb	vi		V		V						}	M	0	1	1, 5, 2		1	1
83	81	3/4	3/4	4/4	2	1	V7	Bb	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
84	82	0	0	4/4	2	1	VI	Bb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
84	82	1/2	1/2	4/4	2	1	Ger6	Bb	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
85	83	0	0	4/4	2	1	V	Bb	vi		V		V							M	0	1	1, 5, 2		1	1
85	83	3/4	3/4	4/4	2	1	V7	Bb	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
86	84	0	0	4/4	2	1	VI	Bb	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
86	84	1/2	1/2	4/4	2	1	Ger6	Bb	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
87	85	0	0	4/4	2	1	V	Bb	vi		V		V							M	0	1	1, 5, 2		1	1
87	85	1/4	1/4	4/4	2	1	V(64)	Bb	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
87	85	1/2	1/2	4/4	2	1	V	Bb	vi		V		V							M	0	1	1, 5, 2		1	1
87	85	3/4	3/4	4/4	2	1	V(64)	Bb	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
88	86	0	0	4/4	2	1	V	Bb	vi		V		V							M	0	1	1, 5, 2		1	1
89	87	0	0	4/4	2	1	I.V43{	Bb	I		V43		V		43				{	Mm7	0	0	2, -1, 1, 5		1	2
90	88	0	0	4/4	2	1	V7(4)	Bb	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
90	88	1/4	1/4	4/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	89	1/2	1/2	4/4	2	1	viio2	Bb	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
92	90	0	0	4/4	2	1	V7(4)	Bb	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
92	90	1/4	1/4	4/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	90	1/2	1/2	4/4	2	1	viio2	Bb	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
93	91	0	0	4/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
93	91	1/4	1/4	4/4	2	1	viio2	Bb	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
93	91	1/2	1/2	4/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
93	91	3/4	3/4	4/4	2	1	viio2	Bb	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
94	92	0	0	4/4	2	1	V7}	Bb	I		V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
95	93	3/4	3/4	4/4	2	1	I{	Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
96	94	1/2	1/2	4/4	2	1	vi6	Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
97	95	0	0	4/4	2	1	ii(4)	Bb	I		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
97	95	1/4	1/4	4/4	2	1	ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
98	96	0	0	4/4	2	1	V(4)	Bb	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
98	96	1/4	1/4	4/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	97	0	0	4/4	2	1	I(97)	Bb	I		I(97)		I			97				M	0	0	0, 4, 1	2, 5	0	0
99	97	1/4	1/4	4/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
100	98	0	0	4/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
100	98	1/4	1/4	4/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
100	98	1/2	1/2	4/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
