mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
113	113	3/4	3/4	2/2	2	1	viio64		Bb	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
114	114	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
114	114	1/4	1/4	2/2	2	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
114	114	1/2	1/2	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
114	114	3/4	3/4	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
115	115	0	0	2/2	2	1	V(64)}		Bb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
115	115	1/2	1/2	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
116	116	0	0	2/2	2	1	I{		Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
116	116	1/2	1/2	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
116	116	3/4	3/4	2/2	2	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
117	117	0	0	2/2	2	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
117	117	1/2	1/2	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
117	117	3/4	3/4	2/2	2	1	viio64		Bb	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
118	118	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
118	118	1/4	1/4	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
118	118	1/2	1/2	2/2	2	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
118	118	3/4	3/4	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
119	119	0	0	2/2	2	1	I}		Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
120	120	0	0	2/2	2	1	I{		Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
120	120	1/2	1/2	2/2	2	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
121	121	0	0	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
121	121	1/2	1/2	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
122	122	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
122	122	1/4	1/4	2/2	2	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
122	122	1/2	1/2	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
122	122	3/4	3/4	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
123	123	0	0	2/2	2	1	V(64)}		Bb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
123	123	1/2	1/2	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
124	124	0	0	2/2	2	1	I{		Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
124	124	1/2	1/2	2/2	2	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
125	125	0	0	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
125	125	1/2	1/2	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
126	126	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
126	126	1/4	1/4	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
126	126	1/2	1/2	2/2	2	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
126	126	3/4	3/4	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
127	127	0	0	2/2	2	1	I}		Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
127	127	3/8	3/8	2/2	2	1	{		Bb	I										{		0	0				
128	128	1/2	1/2	2/2	2	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
128	128	3/4	3/4	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
129	129	0	0	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
130	130	0	0	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
130	130	1/4	1/4	2/2	2	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
130	130	1/2	1/2	2/2	2	1	viio		Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
130	130	3/4	3/4	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
131	131	0	0	2/2	2	1	I}		Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
131	131	3/8	3/8	2/2	2	1	{		Bb	I										{		0	0				
132	132	0	0	2/2	2	1	V65/IV		Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
132	132	3/4	3/4	2/2	2	1	v64		Bb	I		v64		v		64					m	0	0	2, 1, -2		1	2
133	133	0	0	2/2	2	1	V65/ii		Bb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
134	134	0	0	2/2	2	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
135	135	3/4	3/4	2/2	2	1	ii%2		Bb	I		ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
136	136	0	0	2/2	2	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
137	137	0	0	2/2	2	1	I}		Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
137	137	1/3	1/3	2/2	2	1	{		Bb	I										{		0	0				
138	138	0	0	2/2	2	1	ii65		Bb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
139	139	0	0	2/2	2	1	V43/IV		Bb	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
140	140	0	0	2/2	2	1	IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
141	141	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
141	141	1/2	1/2	2/2	2	1	V65/IV		Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
142	142	0	0	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
143	143	0	0	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
143	143	1/2	1/2	2/2	2	1	V65/V		Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
144	144	0	0	2/2	2	1	V[V		Bb	I	V	V		V							M	0	0	1, 5, 2		1	1
144	144	3/4	3/4	2/2	2	1	V7		Bb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
145	145	0	0	2/2	2	1	I		Bb	I	V	I		I							M	0	0	0, 4, 1		0	0
146	146	0	0	2/2	2	1	V7		Bb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
147	147	0	0	2/2	2	1	I		Bb	I	V	I		I							M	0	0	0, 4, 1		0	0
148	148	0	0	2/2	2	1	V]}		Bb	I	V	V		V						}	M	0	0	1, 5, 2		1	1
148	148	1/2	1/2	2/2	2	1	V2{		Bb	I		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
149	149	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
149	149	1/2	1/2	2/2	2	1	V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
150	150	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
150	150	1/2	1/2	2/2	2	1	V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
151	151	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
151	151	1/2	1/2	2/2	2	1	V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
152	152	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
152	152	1/2	1/2	2/2	2	1	V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
153	153	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
154	154	0	0	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
154	154	3/4	3/4	2/2	2	1	ii65		Bb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
155	155	0	0	2/2	2	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
155	155	1/2	1/2	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
156	156	0	0	2/2	2	1	I}{		Bb	I		I		I						}{	M	0	0	0, 4, 1		0	0
156	156	3/8	3/8	2/2	2	1	viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
156	156	1/2	1/2	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
156	156	7/8	7/8	2/2	2	1	V+6/IV		Bb	I		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
157	157	0	0	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
158	158	0	0	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
159	159	0	0	2/2	2	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
163	163	0	0	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
164	164	0	0	2/2	2	1	I[I}{		Bb	I	I	I		I						}{	M	0	0	0, 4, 1		0	0
165	165	0	0	2/2	2	1	viio		Bb	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
166	166	0	0	2/2	2	1	V7/IV		Bb	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
166	166	1/2	1/2	2/2	2	1	IV6		Bb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
167	167	0	0	2/2	2	1	I		Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
167	167	1/2	1/2	2/2	2	1	IV		Bb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
167	167	3/4	3/4	2/2	2	1	viio6		Bb	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
168	168	0	0	2/2	2	1	I]		Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
169	169	0	0	2/2	2	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
170	170	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
170	170	1/2	1/2	2/2	2	1	IVM7		Bb	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
170	170	3/4	3/4	2/2	2	1	vii%7/V		Bb	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
171	171	0	0	2/2	2	1	V[V(64)}		Bb	I	V	V(64)		V			64			}	M	0	0	1, 0, 4		1	1
171	171	5/8	5/8	2/2	2	1	V		Bb	I	V	V		V							M	0	0	1, 5, 2		1	1
173	173	0	0	2/2	2	1	I{		Bb	I	V	I		I						{	M	0	0	0, 4, 1		0	0
174	174	0	0	2/2	2	1	ii6		Bb	I	V	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
174	174	1/2	1/2	2/2	2	1	V7		Bb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
175	175	0	0	2/2	2	1	i		Bb	I	V	i		i							m	0	0	0, -3, 1		0	0
176	176	0	0	2/2	2	1	iio6		Bb	I	V	iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
176	176	1/2	1/2	2/2	2	1	V7]		Bb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
177	177	0	0	2/2	2	1	bVI		Bb	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
178	178	0	0	2/2	2	1	Ger6(2)		Bb	I		Ger6(2)	Ger	vii	o	65	b32	V			Ger	0	0	-4, 0, -3, 1		6	-4
178	178	1/2	1/2	2/2	2	1	Ger6		Bb	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
179	179	0	0	2/2	2	1	V}		Bb	I		V		V						}	M	0	0	1, 5, 2		1	1
180	180	0	0	2/2	2	1	vi2		Bb	I		vi2		vi		2					mm7	0	0	1, 3, 0, 4		3	1
180	180	3/4	3/4	2/2	2	1	V(#4#2)		Bb	I		V(#4#2)		V			#4#2				M	0	0	1, 10, 7		1	1
181	181	0	0	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
181	181	1/4	1/4	2/2	2	1	V+		Bb	I		V+		V	+						+	0	0	1, 5, 9		1	1
181	181	1/2	1/2	2/2	2	1	I64		Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
181	181	3/4	3/4	2/2	2	1	#viio64/ii		Bb	I		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
182	182	0	0	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
186	186	0	0	2/2	2	1	I[I{		Bb	I	I	I		I						{	M	0	0	0, 4, 1		0	0
186	186	1/4	1/4	2/2	2	1	V7/IV		Bb	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
186	186	1/2	1/2	2/2	2	1	IV6		Bb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
186	186	3/4	3/4	2/2	2	1	V+/IV		Bb	I	I	V+/IV		V	+			IV			+	0	0	0, 4, 8		0	0
187	187	0	0	2/2	2	1	IV6		Bb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
187	187	1/2	1/2	2/2	2	1	V7/IV		Bb	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
187	187	3/4	3/4	2/2	2	1	viio64/V		Bb	I	I	viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
188	188	0	0	2/2	2	1	V7/IV		Bb	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
188	188	1/2	1/2	2/2	2	1	IV		Bb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
188	188	3/4	3/4	2/2	2	1	V+/IV]		Bb	I	I	V+/IV		V	+			IV			+	0	0	0, 4, 8		0	0
189	189	0	0	2/2	2	1	V65/ii		Bb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
189	189	1/2	1/2	2/2	2	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
189	189	3/4	3/4	2/2	2	1	ii2		Bb	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
190	190	0	0	2/2	2	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
190	190	1/2	1/2	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
190	190	3/4	3/4	2/2	2	1	IM2		Bb	I		IM2		I	M	2					MM7	0	0	5, 0, 4, 1		0	5
191	191	0	0	2/2	2	1	IVM65		Bb	I		IVM65		IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
191	191	1/2	1/2	2/2	2	1	viio		Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
191	191	3/4	3/4	2/2	2	1	vii%2		Bb	I		vii%2		vii	%	2					%7	0	0	3, 5, 2, -1		5	3
192	192	0	0	2/2	2	1	V65/vi		Bb	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
192	192	1/2	1/2	2/2	2	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
192	192	3/4	3/4	2/2	2	1	vi2		Bb	I		vi2		vi		2					mm7	0	0	1, 3, 0, 4		3	1
193	193	0	0	2/2	2	1	ii65		Bb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
194	194	0	0	2/2	2	1	V43/IV		Bb	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
195	195	0	0	2/2	2	1	IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
195	195	1/2	1/2	2/2	2	1	V65/IV		Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
196	196	0	0	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
196	196	1/4	1/4	2/2	2	1	viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
196	196	1/2	1/2	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
196	196	3/4	3/4	2/2	2	1	viio		Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
197	197	0	0	2/2	2	1	i		Bb	I		i		i							m	0	0	0, -3, 1		0	0
197	197	1/2	1/2	2/2	2	1	bVI		Bb	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
198	198	0	0	2/2	2	1	viio7/V		Bb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
198	198	1/2	1/2	2/2	2	1	V7}		Bb	I		V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
202	199	0	0	2/2	2	1	I{		Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
202	199	1/2	1/2	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
202	199	3/4	3/4	2/2	2	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
203	200	0	0	2/2	2	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
203	200	1/2	1/2	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
203	200	3/4	3/4	2/2	2	1	viio64		Bb	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
204	201	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
204	201	1/4	1/4	2/2	2	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
204	201	1/2	1/2	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
204	201	3/4	3/4	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
205	202	0	0	2/2	2	1	V(64)}		Bb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
205	202	1/2	1/2	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
206	203	0	0	2/2	2	1	I{		Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
206	203	1/2	1/2	2/2	2	1	vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
207	204	0	0	2/2	2	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
207	204	1/2	1/2	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
208	205	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
208	205	1/4	1/4	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
208	205	1/2	1/2	2/2	2	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
208	205	3/4	3/4	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
209	206	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
210	207	0	0	2/2	2	1	ii65		Bb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
210	207	3/4	3/4	2/2	2	1	viio64		Bb	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
211	208	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
211	208	1/4	1/4	2/2	2	1	IV6		Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
211	208	1/2	1/2	2/2	2	1	ii65		Bb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
211	208	3/4	3/4	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
212	209	0	0	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
213	210	0	0	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
213	210	3/4	3/4	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
214	211	0	0	2/2	2	1	V(64)		Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
215	212	0	0	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
216	213	0	0	2/2	2	1	I[I}		Bb	I	I	I		I						}	M	0	0	0, 4, 1		0	0
216	213	7/8	7/8	2/2	2	1	{		Bb	I	I									{		0	0				
217	214	0	0	2/2	2	1	V7/IV		Bb	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
218	215	0	0	2/2	2	1	IV6		Bb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
218	215	1/4	1/4	2/2	2	1	I		Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
218	215	1/2	1/2	2/2	2	1	IV		Bb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
219	216	0	0	2/2	2	1	V43		Bb	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
220	217	0	0	2/2	2	1	I}		Bb	I	I	I		I						}	M	0	0	0, 4, 1		0	0
221	218	0	0	2/2	2	1	V7/IV{		Bb	I	I	V7/IV		V		7		IV		{	Mm7	0	0	0, 4, 1, -2		0	0
222	219	0	0	2/2	2	1	IV6		Bb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
222	219	1/4	1/4	2/2	2	1	I		Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
222	219	1/2	1/2	2/2	2	1	IV		Bb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
223	220	0	0	2/2	2	1	V43		Bb	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
224	221	0	0	2/2	2	1	I]		Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
224	221	1/2	1/2	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
225	222	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
225	222	1/2	1/2	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
226	223	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
226	223	1/2	1/2	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
227	224	0	0	2/2	2	1	I}		Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
