COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Bach, Johann Sebastian",The Well-Tempered Clavier I,22,12-13,iiø43-V7-i-V7,F minor-Eb major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,22,12-14,V7-i-V7-i,F minor-Eb major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,22,13-14,i-V7-i-V7,F minor-Eb major-Db major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,22,13-15,V7-i-V7-I,Eb major-Db major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,22,14-15,i-V7-I-VI,Eb major-Db major-Bb minor
"Bach, Johann Sebastian",The Well-Tempered Clavier I,22 fugue,35-37,VI-iiø7-V7-I,Ab minor
"Bach, Johann Sebastian",The Well-Tempered Clavier I,22 fugue,58-60,iiø7/iv-V7/iv-iv-viio43,Bb minor
"Bach, Johann Sebastian",The Well-Tempered Clavier I,23,3-4,vi7-ii7-V7-V7/IV,F# major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,23,3-4,ii7-V7-V7/IV-IV7,F# major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,23,5-6,ii7-V7-I-IV,F# major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,23,10-11,V7-i-V7[no5]-i,G# minor-F# minor
"Bach, Johann Sebastian",The Well-Tempered Clavier I,23,10-12,i-V7[no5]-i-V7,G# minor-F# minor-E major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,23,11-12,V7[no5]-i-V7-I,F# minor-E major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,23,14-15,ii7-V7-V7/IV-IV64,B major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,24,2-4,VI-iio-V7-i,B minor
"Bach, Johann Sebastian",The Well-Tempered Clavier I,24,6-7,vi64-ii7-V-I,D major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,24,10-11,III+-VI7-iio6-V65,F# minor
"Bach, Johann Sebastian",The Well-Tempered Clavier I,24,11-12,VI64-iiø7-V-i,F# minor
"Bach, Johann Sebastian",The Well-Tempered Clavier I,24,19-20,V-i-V43-I,E major-D major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,07 fugue,9-12,vi6-ii2-V65-I,Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,07 fugue,55-58,i-ii7-V7-I,F minor-Ab major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,07 fugue,66-68,iii7-vi7-ii7-V7,Eb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,26-28,ii-V7-I6-IV,C major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,34-35,V7-i-V7-i,A minor-G minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,34-36,i-V7-i-IV65,A minor-G minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,38-39,V7-I-ii-V65,D minor-F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,38-40,I-ii-V65-I,D minor-F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,39-41,ii-V65-I-IV,F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,39-41,V65-I-IV-viiø65,F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,40-42,I-IV-viiø65-iii,F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,41-43,IV-viiø65-iii-vi,F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,41-43,viiø65-iii-vi-V65/V,F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,42-44,iii-vi-V65/V-V,F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,43-45,vi-V65/V-V-I,F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,72-74,V7-i-IV65-viio,F minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,81-83,iiø7-V7-i-viio65/V,F minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,5-7,i-iv-V/III-III,D minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,6-7,iv-V/III-III-VI,D minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,9-10,V7/iv-iv-ii-V7,D minor-Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,9-11,iv-ii-V7-I,D minor-Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,17-18,V43-i-V7/ii-ii7,D minor-Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,17-18,i-V7/ii-ii7-V7,D minor-Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,17-19,V7/ii-ii7-V7-I,Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,19-20,viø43-iiø7-V7-i,G minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,20-21,iiø7-V7-i-iv,G minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,20-21,V7-i-iv-V/III,G minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,20-22,i-iv-V/III-IIImaj7,G minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,27-29,iio7-V7-i-iv,D minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,27-29,V7-i-iv-V,D minor-F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,28-30,i-iv-V-I,D minor-F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,29-30,iv-V-I-IV,D minor-F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,31-33,V7-i-iv-ii6,D minor-Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,38-40,vi6-ii6-V2-I6,F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,44-45,VI-iiø65-V7-i,C minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,44-45,iiø65-V7-i-V,C minor-Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,44-46,V7-i-V-Imaj7,C minor-Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,45-46,i-V-Imaj7-IVmaj43,C minor-Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,67-68,V-i6-iv-viio6,G minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,23 fugue,68-69,i-iv-V7-I,G# minor-B major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,23 fugue,68-69,iv-V7-I-IV,G# minor-B major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,23 fugue,68-69,V7-I-IV-viiø7,B major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,23 fugue,69-70,I-IV-viiø7-iii,B major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,23 fugue,69-70,IV-viiø7-iii-vi,B major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,23 fugue,69-70,viiø7-iii-vi-V7/V,B major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,23 fugue,70-71,iii-vi-V7/V-V,B major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,23 fugue,94-96,ii6-V2-Imaj65-IVmaj2,B major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,23 fugue,101-102,V65/V-V7-I-viio7/V,B major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,40-41,ii-V-I-viio6,D major-A major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,46-48,I6-IVmaj65-viiø2-iii65,A major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,47-48,IVmaj65-viiø2-iii65-vi2,A major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,47-49,viiø2-iii65-vi2-ii65,A major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,48-49,iii65-vi2-ii65-V7,A major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,48-50,vi2-ii65-V7-I6,A major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,49-50,ii65-V7-I6-viio7,A major-E minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,56-58,V6/iv-iv7-V7/III-IIImaj7,F# minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,57-58,iv7-V7/III-IIImaj7-VImaj7,F# minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,57-59,V7/III-IIImaj7-VImaj7-iiø43,F# minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,58-59,IIImaj7-VImaj7-iiø43-V7,F# minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,58-60,VImaj7-iiø43-V7-i6,F# minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,75-77,iiø65-V-i6-V2,E minor-D major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,75-78,V-i6-V2-I6,E minor-D major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,82-84,V-i6-iv7-V7/III,B minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,83-85,i6-iv7-V7/III-IIImaj7,B minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,84-85,iv7-V7/III-IIImaj7-VI,B minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,84-86,V7/III-IIImaj7-VI-iiø7,B minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,85-86,IIImaj7-VI-iiø7-V,B minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,85-87,VI-iiø7-V-i,B minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,86-88,iiø7-V-i-iv,B minor
"Chopin, Frédéric",Études Op.10,1,36-39,V-I7-V7-I7,D minor-C major
"Chopin, Frédéric",Études Op.10,1,37-40,I7-V7-I7-IV754,D minor-C major
"Chopin, Frédéric",Études Op.10,1,38-41,V7-I7-IV754-viiø7,C major
"Chopin, Frédéric",Études Op.10,1,39-42,I7-IV754-viiø7-iii7,C major
"Chopin, Frédéric",Études Op.10,1,40-42,IV754-viiø7-iii7-vi7,C major
"Chopin, Frédéric",Études Op.10,1,41-43,viiø7-iii7-vi7-ii7,C major
"Chopin, Frédéric",Études Op.10,1,42-43,iii7-vi7-ii7-V7,C major
"Chopin, Frédéric",Études Op.10,1,42-44,vi7-ii7-V7-I,C major
"Chopin, Frédéric",Études Op.10,1,43-44,ii7-V7-I-IV7,C major
"Chopin, Frédéric",Études Op.10,1,43-45,V7-I-IV7-viiø7,C major
"Chopin, Frédéric",Études Op.10,1,67-70,ii7-V7-V7/IV-viio43/v,C major
"Chopin, Frédéric",Études Op.10,1,70-72,viio43/vi-I-viio43/v-viio7,C major
"Chopin, Frédéric",Études Op.10,1,71-73,I-viio43/v-viio7-viio65/iv,C major
"Chopin, Frédéric",Mazurkas,BI134,19-21,V/v-V-i6-iv64,A minor
"Chopin, Frédéric",Mazurkas,BI134,27-29,V/v-V-i6-iv64,A minor
"Chopin, Frédéric",Mazurkas,BI134,211-213,V/v-V-i6-iv64,A minor
"Chopin, Frédéric",Mazurkas,BI134,219-221,V/v-V-i6-iv64,A minor
"Chopin, Frédéric",Mazurkas,BI140,4-6,V7/V-V7-i-viio2/V,A minor
"Chopin, Frédéric",Mazurkas,BI140,16-18,iv7-V-I-viio2/V,A minor-C major
"Chopin, Frédéric",Mazurkas,BI140,20-22,V7/V-V7-I-viio2/V,C major
"Chopin, Frédéric",Mazurkas,BI140,36-38,V7/V-V7-i-viio2/V,A minor
"Chopin, Frédéric",Mazurkas,BI140,196-198,V7/V-V7-i-viio2/V,A minor
"Chopin, Frédéric",Mazurkas,BI140,208-210,iv7-V-I-viio2/V,A minor-C major
"Chopin, Frédéric",Mazurkas,BI140,212-214,V7/V-V7-I-viio2/V,C major
"Chopin, Frédéric",Mazurkas,BI145-1,42-44,V/iv-iv6-V43/bIII-bIII[no3][add4],G major
"Chopin, Frédéric",Mazurkas,BI145-1,44-46,V7/bVI-bVI6-iiø43-V[no3][add4],G major
"Chopin, Frédéric",Mazurkas,BI145-2,74-76,ii7[no5][add6]-V7-I-IV,Db major
"Chopin, Frédéric",Mazurkas,BI145-3,164-166,iio64/bII-V7/bII-bII-iio64/bIV,C# minor
"Chopin, Frédéric",Mazurkas,BI153-1,19-20,V65-I-IV-viio64,B major
"Chopin, Frédéric",Mazurkas,BI153-1,41-42,V65-I-IV-viio64,B major
"Chopin, Frédéric",Mazurkas,BI153-1,99-100,V65-I-IV-viio64,B major
"Chopin, Frédéric",Mazurkas,BI153-1,161-162,V65-I-IV-viio64,B major
"Chopin, Frédéric",Mazurkas,BI153-1,182-183,V7/vi-vi-V7[no5][add6]/V-V,B major
"Chopin, Frédéric",Mazurkas,BI153-1,183-184,V7/V-V-V7[no5][add6]/IV-IV,B major
"Chopin, Frédéric",Mazurkas,BI153-1,183-184,V-V7[no5][add6]/IV-IV-iiø7/vi,B major
"Chopin, Frédéric",Mazurkas,BI153-1,183-184,V7[no5][add6]/IV-IV-iiø7/vi-V7/vi,B major
"Chopin, Frédéric",Mazurkas,BI153-1,184-185,IV-iiø7/vi-V7/vi-vi,B major
"Chopin, Frédéric",Mazurkas,BI153-1,186-187,V43/IV-IV-iiø7/vi-V/vi,B major
"Chopin, Frédéric",Mazurkas,BI153-1,190-191,V7/vi-vi7-V7[no5][add6]/V-V,B major
"Chopin, Frédéric",Mazurkas,BI153-1,191-192,V7/V-V7-V7[no5][add6]/IV-IV,B major
"Chopin, Frédéric",Mazurkas,BI153-1,191-192,V7-V7[no5][add6]/IV-IV-iiø7/vi,B major
"Chopin, Frédéric",Mazurkas,BI153-1,191-192,V7[no5][add6]/IV-IV-iiø7/vi-V7/vi,B major
"Chopin, Frédéric",Mazurkas,BI153-1,192-193,IV-iiø7/vi-V7/vi-vi,B major
"Chopin, Frédéric",Mazurkas,BI153-1,194-195,V7/IV-IV-iiø7/vi-V/vi,B major
"Chopin, Frédéric",Mazurkas,BI153-1,195-196,V7/iii-V/vi-V7[no5][add6]/ii-ii7,B major
"Chopin, Frédéric",Mazurkas,BI153-1,196-197,ii-V7-I-IV,B major
"Chopin, Frédéric",Mazurkas,BI153-2,5-6,vi65-V64[add4]/V-V7-I,C major
"Chopin, Frédéric",Mazurkas,BI153-2,7-8,vi65-V64[add4]/V-V7-I,C major
"Chopin, Frédéric",Mazurkas,BI153-2,9-10,vi65-V64[add4]/V-V7-I,C major
"Chopin, Frédéric",Mazurkas,BI153-2,11-12,vi65-V64[add4]/V-V7-I,C major
"Chopin, Frédéric",Mazurkas,BI157-1,9-11,V7/V-V-V7/iv-iv,A minor
"Chopin, Frédéric",Mazurkas,BI157-1,33-35,V7/V-V-V7/iv-iv,A minor
"Chopin, Frédéric",Mazurkas,BI157-1,87-89,V7/V-V-V7/iv-iv,G# minor
"Chopin, Frédéric",Mazurkas,BI157-1,111-113,V7/V-V-V7/iv-iv,A minor
"Chopin, Frédéric",Mazurkas,BI157-3,65-66,V7/vi-V7/ii-V7/V-V7,F# major
"Chopin, Frédéric",Mazurkas,BI157-3,65-67,V7/ii-V7/V-V7-V7/IV,F# major
"Chopin, Frédéric",Mazurkas,BI157-3,66-67,V7/V-V7-V7/IV-V7/bVII,F# major
"Chopin, Frédéric",Mazurkas,BI157-3,66-68,V7-V7/IV-V7/bVII-V7/bIII,F# major
"Chopin, Frédéric",Mazurkas,BI157-3,67-68,V7/IV-V7/bVII-V7/bIII-bIII,F# major
