COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Bach, Johann Sebastian",The Well-Tempered Clavier I,19 fugue,38-38,V7-viio6-V65-i,E major-F# minor
"Bach, Johann Sebastian",The Well-Tempered Clavier I,19 fugue,39-40,i-IV6-iio-V6,F# minor
"Bach, Johann Sebastian",The Well-Tempered Clavier I,19 fugue,42-42,I-IV-ii-V,A major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,19 fugue,42-43,ii-V-iii-vi,A major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,19 fugue,44-45,V-I-vi-ii,A major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,19 fugue,44-45,vi-ii-viio-iii,A major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,19 fugue,45-45,viio-iii-I-IV,A major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,19 fugue,49-49,I-IV6-ii-V6,D major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,19 fugue,50-50,I6-IV-ii6-V,A major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,21,2-4,V7-I-vi-II,Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,21,3-5,vi-II-vii-iii,Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,21,6-6,V7-I-V65/II-II,Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,21,6-7,V65/II-II-V65/iii-iii,Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,21,6-7,V65/iii-iii-V65/IV-viio,Bb major-F major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,21,7-7,V65/IV-viio-V65-I,Bb major-F major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,21,7-7,V65-I-vi65-ii,F major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,21,15-16,V7/IV-IV7-V65/V-Vb9,Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,22,10-10,V2-i6-VI-iiø43,F minor
"Bach, Johann Sebastian",The Well-Tempered Clavier I,22,11-12,i-iv7-bII6-V2,F minor
"Bach, Johann Sebastian",The Well-Tempered Clavier I,22 fugue,34-36,V65-i-VI-iiø7,Ab minor
"Bach, Johann Sebastian",The Well-Tempered Clavier I,23,2-3,V65-I7-vi6-V43,B major-F# major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,23,3-3,V43-I-vi7-ii7,F# major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,23,4-5,V7/IV-IV7-ii-V,F# major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,23,13-14,V7/IV-IV7-ii-V,B major
"Bach, Johann Sebastian",The Well-Tempered Clavier I,24,2-3,V7-i-VI-iio,B minor
"Bach, Johann Sebastian",The Well-Tempered Clavier I,24,20-21,V-I-vi-viio65,D major-F# minor
"Bach, Johann Sebastian",The Well-Tempered Clavier I,24,22-23,i-iv7-bII6-V7[no5],F# minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,07 fugue,3-5,I6-IV-ii-V,Eb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,07 fugue,8-10,ii-V-vi6-ii2,Eb major-Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,07 fugue,16-18,I-IV-ii7-V7,Eb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,07 fugue,22-24,V65-I-vi-ii7,Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,07 fugue,32-34,V2-I6-vi-ii6,Eb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,25-27,V7/IV-IV-ii-V7,C major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,35-37,i-IV65-iiø43-V7,G minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,45-46,V-I6-ii6-V7,F major-C minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,49-50,V2-i-VI6-V7,G minor-D minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,70-73,I-I-V7-i,Bb major-Eb major-F minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,89-91,V7/IV-IV-ii7-V7,F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,90-92,ii7-V7-iii7-vi7,F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,91-93,iii7-vi7-IV-viiø7,F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,92-94,IV-viiø7-V7-I,F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,11 fugue,95-97,V7/IV-IV-ii-V7,F major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,10-11,V7-I-vi-ii6,Bb major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,24-25,V7-I-ii-V7,F major-C minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,26-27,V7-i-iio7-V7,G minor-D minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,16 fugue,44-44,V65-i-VI-iiø65,C minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,23 fugue,30-32,V-I-vi-ii65,B major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,23 fugue,33-34,I6-IV-ii-V7,B major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,23 fugue,43-44,V6-i-iio6-V2,G# minor-D# minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,23 fugue,70-72,V7/V-V-iio-V65,B major-C# minor
"Bach, Johann Sebastian",The Well-Tempered Clavier II,23 fugue,75-77,V7/vi-vi-IV-viiø65,B major
"Bach, Johann Sebastian",The Well-Tempered Clavier II,24 fugue,79-82,iv7-viio65-V65-i,B minor
"Chopin, Frédéric",Mazurkas,BI105-2,39-41,V7/III-I/III-i-iv,F# minor
"Chopin, Frédéric",Mazurkas,BI115-4,39-41,V7-i-V43/bII-bII6,B minor
"Chopin, Frédéric",Mazurkas,BI115-4,79-81,V7-i-V43/bII-bII6,B minor
"Chopin, Frédéric",Mazurkas,BI115-4,103-105,V7-i-V43/bII-bII6,B minor
"Chopin, Frédéric",Mazurkas,BI115-4,207-209,V7-i-V43/bII-bII6,B minor
"Chopin, Frédéric",Mazurkas,BI126-1,2-5,V7/IV-IV-ii7-V7,Ab major
"Chopin, Frédéric",Mazurkas,BI126-1,10-13,V7/IV-IV-ii7-V7,Ab major
"Chopin, Frédéric",Mazurkas,BI126-1,16-17,I-IV[add9]-ii6-V7,Ab major
"Chopin, Frédéric",Mazurkas,BI126-1,20-21,I-IV[add9]-ii6-V7,Ab major
"Chopin, Frédéric",Mazurkas,BI126-1,28-29,I-IV[add9]-ii6-V7,Ab major
"Chopin, Frédéric",Mazurkas,BI126-1,54-57,V7/IV-IV-ii7-V7,Ab major
"Chopin, Frédéric",Mazurkas,BI126-1,60-61,I-IV[add9]-ii6-V7,Ab major
"Chopin, Frédéric",Mazurkas,BI126-1,64-65,I-IV[add9]-ii6-V7,Ab major
"Chopin, Frédéric",Mazurkas,BI126-1,72-73,I-IV[add9]-ii6-V7,Ab major
"Chopin, Frédéric",Mazurkas,BI145-1,8-9,I-IV-ii7-V7,G major
"Chopin, Frédéric",Mazurkas,BI145-1,32-33,I-IV-ii7-V7,G major
"Chopin, Frédéric",Mazurkas,BI145-1,64-65,I-IV-ii7-V7,G major
"Chopin, Frédéric",Mazurkas,BI153-1,59-60,V7/IV-IV-ii7-V7[add9],Eb major
"Chopin, Frédéric",Mazurkas,BI153-1,109-110,V7-I-vi7-V7[add9]/V,G major
"Chopin, Frédéric",Mazurkas,BI153-1,125-126,V7-I-vi7-V7[add9]/V,G major
"Chopin, Frédéric",Mazurkas,BI157-1,50-51,V6[add13]/vi-vi[add9]-IV6-viio,A major
"Chopin, Frédéric",Mazurkas,BI157-1,88-89,V7/iv-iv-iiø65-V7,G# minor
"Chopin, Frédéric",Mazurkas,BI157-1,112-113,V7/iv-iv-iiø65-V7,A minor
"Chopin, Frédéric",Mazurkas,BI157-2,85-85,V/vi-V7/ii-V65/vii-viio7,C major
"Chopin, Frédéric",Mazurkas,BI157-2,85-86,V65/vii-viio7-V65-I,C major
"Chopin, Frédéric",Mazurkas,BI157-3,64-65,V7/V-V-V7/vi-V7/ii,F# major
"Chopin, Frédéric",Mazurkas,BI162-1,56-57,V7-I-V7/II-II,B major
"Chopin, Frédéric",Mazurkas,BI167,20-21,V7-I-V7/ii-V7/V,Bb major
"Chopin, Frédéric",Mazurkas,BI167,28-29,V7-I-V7/ii-V7/V,Bb major
"Chopin, Frédéric",Mazurkas,BI168,18-20,V7/#III-I/#III-V7/iv-iv[no3][add4],F minor
"Chopin, Frédéric",Mazurkas,BI168,29-31,i-iv6-iiø7-V[no3][add4],C minor
"Chopin, Frédéric",Mazurkas,BI18,40-41,I-IV-iiø7-V7,A major
"Chopin, Frédéric",Mazurkas,BI60-4,6-7,iv-viio7-V-i,Eb minor
"Chopin, Frédéric",Mazurkas,BI60-4,22-23,iv-viio43-V-i,Eb minor
"Chopin, Frédéric",Mazurkas,BI61-2,33-34,V7/IV-IV-iio6-V7,A major
"Chopin, Frédéric",Mazurkas,BI61-2,35-36,V7/IV-IV-iio6-V7,A major
"Chopin, Frédéric",Mazurkas,BI61-2,37-38,V7/IV-IV-iio6-V7,A major
"Chopin, Frédéric",Mazurkas,BI61-2,39-40,V7/IV-IV-iio6-V7,A major
"Chopin, Frédéric",Mazurkas,BI61-2,49-50,V7/IV-IV-iio6-V7,A major
"Chopin, Frédéric",Mazurkas,BI61-2,51-52,V7/IV-IV-iio6-V7,A major
"Chopin, Frédéric",Mazurkas,BI61-2,53-54,V7/IV-IV-iio6-V7,A major
"Chopin, Frédéric",Mazurkas,BI61-2,55-56,V7/IV-IV-iio6-V7,A major
"Chopin, Frédéric",Mazurkas,BI61-4,14-15,V7/iii-iii-I-IV6,Ab major
"Chopin, Frédéric",Mazurkas,BI85,4-6,V7-I-vi6-ii7,Ab major
"Chopin, Frédéric",Mazurkas,BI85,12-14,V7-I-vi6-ii7,Ab major
"Chopin, Frédéric",Mazurkas,BI85,28-30,V7-I-vi6-ii7,Ab major
"Chopin, Frédéric",Mazurkas,BI85,36-38,V7-I-vi6-ii7,Ab major
"Chopin, Frédéric",Mazurkas,BI89-2,86-88,iv6/ii-iio6-viio7-V7/vi,Db major-C major
"Chopin, Frédéric",Mazurkas,BI93-1,42-43,V7/IV-IV-iiø65-V7[no5][add6],C major
"Chopin, Frédéric",Mazurkas,BI93-1,43-44,V7[no5][add6]-I-ii-V7,C major-G major
"Chopin, Frédéric",Mazurkas,BI93-2,40-41,IV6-viio-V7-I,C major
"Chopin, Frédéric","Preludes, Op.28",20,1-2,V7-i-I-IV,C minor-Ab major
"Chopin, Frédéric","Preludes, Op.28",20,7-8,V6-i-VI-bII,C minor
"Chopin, Frédéric","Preludes, Op.28",20,11-12,V6-i-VI-bII,C minor
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,5-6,V2-I6[no1][add2]-vi43-ii7,F major
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,70-71,V2-I6[no1][add2]-vi43-ii7,F major
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,76-76,I6-IV6-ii6-V6,F major
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,76-76,ii6-V6-iii6-vi6,F major
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,76-77,iii6-vi6-IV6-viio6,F major
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,77-77,IV6-viio6-V6-I6,F major
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,77-77,V6-I6-vi6-ii6,F major
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,77-77,vi6-ii6-viio6-iii6,F major
"Debussy, Claude","Suite Bergamasque, L.75",2 Menuet,7-8,V7[add2]/VI-VI-iv-V65[add2]/III,A minor
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No10,32-34,V7/IV-IV64-V2/V-V,G major
"Grieg, Edvard",Lyric Pieces,Op12 No3,4-6,V/vi-vi-IV-viio6,E major
"Grieg, Edvard",Lyric Pieces,Op12 No3,48-50,V/vi-vi-IV-viio6,E major
"Grieg, Edvard",Lyric Pieces,Op12 No4,64-67,i-iv6-bII6-V7,E minor
"Grieg, Edvard",Lyric Pieces,Op12 No8,15-17,V7/V-V7-V6/vi-vi,Eb major
"Grieg, Edvard",Lyric Pieces,Op12 No8,27-29,V7/V-V7-V6/vi-vi,Eb major
"Grieg, Edvard",Lyric Pieces,Op38 No8,62-65,V7/IV-IVM7-ii2-V43,Bb major
"Grieg, Edvard",Lyric Pieces,Op38 No8,79-82,V7/IV-IVM7-ii2-V43,Bb major
"Grieg, Edvard",Lyric Pieces,Op43 No3,7-7,V43-I6-vi7-V7[add9]/V,F# major
"Grieg, Edvard",Lyric Pieces,Op43 No3,19-19,V43-I6-vi7-V7[add9]/V,F# major
"Grieg, Edvard",Lyric Pieces,Op43 No3,31-31,V43-I6-vi7-V7[add9]/V,F# major
"Grieg, Edvard",Lyric Pieces,Op62 No2,9-10,vi-iv7/vi-iiø65/vi-V/vi,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,21-22,vi-iv7/vi-iiø65/vi-V/vi,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,46-47,vi-iv7/vi-iiø65/vi-V/vi,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,71-72,vi-iv7/vi-iiø65/vi-V/vi,G major
"Grieg, Edvard",Lyric Pieces,Op62 No4,17-20,V2-i6-V+2/bII-bII6,B minor
"Grieg, Edvard",Lyric Pieces,Op62 No4,19-22,V+2/bII-bII6-V2/III-iii6,B minor
"Grieg, Edvard",Lyric Pieces,Op62 No4,21-24,V2/III-iii6-V+2/bII/iii-bII6/iii,B minor
"Grieg, Edvard",Lyric Pieces,Op62 No4,35-38,V7-i-VI-bII,B minor
"Grieg, Edvard",Lyric Pieces,Op62 No4,41-44,V2-i6-V+2/bII-bII6,B minor
"Grieg, Edvard",Lyric Pieces,Op62 No4,43-46,V+2/bII-bII6-V2/III-iii6,B minor
"Grieg, Edvard",Lyric Pieces,Op62 No4,45-48,V2/III-iii6-V+2/bII/iii-bII6/iii,B minor
"Grieg, Edvard",Lyric Pieces,Op62 No4,59-62,V7-i-VI-bII,B minor
"Grieg, Edvard",Lyric Pieces,Op65 No6,62-65,V7[add9]-I[add6]-vi7-V7[add13]/V,G major
"Grieg, Edvard",Lyric Pieces,Op65 No6,94-97,V7[add9]-I[add6]-vi7-V7[add13]/V,D major
"Grieg, Edvard",Lyric Pieces,Op68 No2,2-3,V-I-vi-V7[add9]/V,G major
"Grieg, Edvard",Lyric Pieces,Op68 No2,10-11,V-I-vi-V7[add9]/V,G major
"Grieg, Edvard",Lyric Pieces,Op68 No2,38-39,V-I-vi-V7[add9]/V,G major
"Grieg, Edvard",Lyric Pieces,Op68 No2,74-75,V-I-vi-V7[add9]/V,G major
"Grieg, Edvard",Lyric Pieces,Op68 No3,72-74,V6/ii-ii-V6/biii-biii,C# major
"Liszt, Franz",Années de pèlerinage,S160 7 Eglogue,28-29,I[add6]-IV6[add4]-ii43[add6]-V7,Ab major
"Liszt, Franz",Années de pèlerinage,S160 7 Eglogue,32-33,I[add6]-IV6[add4]-ii43[add6]-V7,Ab major
"Liszt, Franz",Années de pèlerinage,S160 7 Eglogue,33-35,V7-IM7[add6]-vi-V7/V,Ab major
"Liszt, Franz",Années de pèlerinage,S160 7 Eglogue,58-59,I[add6]-IV[add4]-ii43[add6]-V7,Ab major
"Liszt, Franz",Années de pèlerinage,S160 7 Eglogue,62-63,I[add6]-IV[add4]-ii43[add6]-V7,Ab major
"Liszt, Franz",Années de pèlerinage,S161 3 Canzonetta del Salvator Rosa,14-15,ii6/bIII-V/bIII-V-I6,A major
"Liszt, Franz",Années de pèlerinage,S161 3 Canzonetta del Salvator Rosa,15-16,I6-IV-ii-V,A major
"Liszt, Franz",Années de pèlerinage,S161 3 Canzonetta del Salvator Rosa,57-58,ii6/bIII-V/bIII-V-I6,A major
"Liszt, Franz",Années de pèlerinage,S161 3 Canzonetta del Salvator Rosa,58-59,I6-IV-ii-V,A major
"Medtner, Nikolai",Tales,Op26 No1,3-4,IV6-viio-V7[no5][add6]-I[add9],Eb major
"Medtner, Nikolai",Tales,Op26 No2,24-25,V7[addb5]/V-V-vi/V-ii7/V,G minor
"Medtner, Nikolai",Tales,Op34 No1,181-182,V7[add9][add#5]/bIII-I6/bIII-V43[add#5]/IV-IV6,D major
"Medtner, Nikolai",Tales,Op34 No1,193-193,V2-i-VI-V7/bv,B minor
"Medtner, Nikolai",Tales,Op34 No1,194-194,V2-i-VI-V7/bv,B minor
"Medtner, Nikolai",Tales,Op34 No1,217-217,i6[no5][addb6]-iiø43/V/bVI-viio2/V/bVI-viio65/bVI,B major
"Medtner, Nikolai",Tales,Op34 No4,27-27,V6-i-ii7/V-V7[add4]/V,D minor
"Medtner, Nikolai",Tales,Op34 No4,32-32,VI-iiø7-VII-IIIM7,D minor
"Medtner, Nikolai",Tales,Op34 No4,32-33,VII-IIIM7-i-iv7,D minor
"Medtner, Nikolai",Tales,Op34 No4,33-33,i-iv7-ii-V[no3][add9][add4],D minor
"Medtner, Nikolai",Tales,Op35 No1,3-4,IVM7-viiø43-V7[add9]-I,C major
"Medtner, Nikolai",Tales,Op35 No1,26-27,iio-V64-V2/VI-VI6,A minor
"Medtner, Nikolai",Tales,Op35 No3,33-34,ii2[add9]/III-V6[no5][add6]/III-V43[addb5]-i,D minor
"Medtner, Nikolai",Tales,Op35 No3,74-75,V/iv-i/iv-VI6/iv-iv/bII,A minor
"Medtner, Nikolai",Tales,Op35 No4,6-7,I6/III-IV/III-ii6/III-V7/III,C# minor
"Medtner, Nikolai",Tales,Op35 No4,80-81,I6/III-IV/III-ii6/III-V7/III,C# minor
"Medtner, Nikolai",Tales,Op42 No1,38-39,VII-III-i-iv7,C minor
"Medtner, Nikolai",Tales,Op42 No1,46-47,V7-i-III-VI,C minor-F minor
"Medtner, Nikolai",Tales,Op42 No3,136-136,V6[no5][add6]/IV-IV-ii65-V7,B major
"Medtner, Nikolai",Tales,Op42 No3,139-140,V65[add9]-I6-vi43-ii7,B major
"Medtner, Nikolai",Tales,Op48 No1,9-10,I6-IV[add9][add7]-ii6[no3][add4]-V7,C major
"Medtner, Nikolai",Tales,Op48 No1,33-34,I6-IV[add9][add7]-ii6[no3][add4]-V7,C major
"Medtner, Nikolai",Tales,Op48 No1,489-490,I6-IV[add9][add7]-ii6[no3][add4]-V7,C major
"Medtner, Nikolai",Tales,Op48 No2,93-96,VII-III64-i-iv7,D minor
"Medtner, Nikolai",Tales,Op48 No2,127-129,V6/vi-vi-VIM7/vi-bIIM7/vi,C minor
"Schumann, Robert","Kinderszenen, Op.15",1,7-9,V7-I-vi-ii,G major
"Schumann, Robert","Kinderszenen, Op.15",1,11-13,iiø7/vi-V/vi-I-IV,G major
"Schumann, Robert","Kinderszenen, Op.15",11,20-22,V-I-V/ii-ii,G major
"Schumann, Robert","Kinderszenen, Op.15",8,1-3,V7/IV-IV-ii7-V,F major
"Schumann, Robert","Kinderszenen, Op.15",8,5-7,V7/IV-IV-ii7-V,F major
"Schumann, Robert","Kinderszenen, Op.15",8,17-19,V7/IV-IV-ii7-V,F major
"Tchaikovsky, Pyotr","Seasons, Op.37a",12,25-28,V65[addb9]/ii-ii-V65[addb9]-I,Ab major-C major
"Tchaikovsky, Pyotr","Seasons, Op.37a",12,80-83,V65[addb9]/ii-ii-V65[addb9]-I,Ab major-C major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,9-10,V65-I-V65-I,Ab major-Bb major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,10-11,V65-I-V65-i,Bb major-C minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,13-14,V65-I-V65-i,C major-D minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,17-18,V65-i-V65-i,D minor-E minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,19-20,V65-i-V65-i,E minor-F# minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,20-21,V65-i-V65-I,F# minor-G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,67-68,V65-I-V65-I,Ab major-Bb major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,68-69,V65-I-V65-i,Bb major-C minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,71-72,V65-I-V65-i,C major-D minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,75-76,V65-i-V65-i,D minor-E minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,77-78,V65-i-V65-i,E minor-F# minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,78-79,V65-i-V65-I,F# minor-G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,92-94,V65-I-vi6-ii,F major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,93-96,vi6-ii-V6/V-V,F major-D major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,95-97,V6/V-V-V+6/IV-IV,D major-F major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,97-98,V+6/IV-IV-V+6/V-V,F major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,105-106,V+6/IV-IV-V+6/V-V,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,139-140,V65-I-V65-I,Ab major-Bb major
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,140-141,V65-I-V65-i,Bb major-C minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,143-144,V65-I-V65-i,C major-D minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,147-148,V65-i-V65-i,D minor-E minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,149-150,V65-i-V65-i,E minor-F# minor
"Tchaikovsky, Pyotr","Seasons, Op.37a",2,150-151,V65-i-V65-I,F# minor-G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",7,22-23,V-I-vi-ii,Eb major
"Tchaikovsky, Pyotr","Seasons, Op.37a",7,26-27,V-I-vi-ii,Eb major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,30-30,I6-viio2/V-ii-V43,G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,52-53,V-i-V2-I6,E minor-F major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,52-53,V2-I6-V2-I6,F major-G major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,53-54,V2-I6-V2-I6,G major-A major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,53-54,V2-I6-V2-I6,A major-B major
"Tchaikovsky, Pyotr","Seasons, Op.37a",9,88-88,I6-viio2/V-ii-V43,G major
