key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
g minor	[0.377, 0.043, 1.0, 0.681, 0.0, 0.174, 0.261, 0.594, 0.145, 0.319, 0.391, 0.0]	0.0	36.5	36.5	0	13	13
B- major	[0.25, 0.0, 1.0, 0.25, 0.0, 0.875, 0.0, 0.0, 0.0, 0.125, 0.5, 0.0]	36.5	39.5	1.5	13	14	1
g minor	[0.048, 0.286, 1.0, 0.0, 0.19, 0.571, 0.286, 0.524, 0.429, 0.333, 0.667, 0.19]	39.5	48.5	1.5	14	17	3
F major	[1.0, 0.188, 0.024, 0.0, 0.294, 0.565, 0.376, 0.471, 0.047, 0.306, 0.624, 0.047]	48.5	66.5	1.5	17	23	6
E- major	[0.083, 0.0, 0.139, 1.0, 0.0, 0.083, 0.292, 0.208, 0.208, 0.097, 0.431, 0.167]	66.5	78.5	3.0	23	27	4
g minor	[0.054, 0.054, 1.0, 0.649, 0.0, 0.0, 0.649, 0.811, 0.0, 0.432, 0.081, 0.0]	78.5	90.5	3.0	27	31	4
G major	[0.367, 0.0, 0.567, 0.133, 0.2, 0.0, 0.1, 1.0, 0.0, 0.033, 0.0, 0.633]	90.5	102.5	1.5	31	34	3
