mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
91	91	7/8	7/8	4/4	2	1	vi7		D	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
92	92	0	0	4/4	2	1	V}		D	I		V		V						}	M	0	0	1, 5, 2		1	1
93	93	0	0	4/4	2	1	{		D	I										{		0	0				
94	94	0	0	4/4	2	1	V6(2)		D	I		V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
94	94	1/8	1/8	4/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
95	95	0	0	4/4	2	1	IV6(2)		D	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
95	95	1/8	1/8	4/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
95	95	1/2	1/2	4/4	2	1	iii6(2)		D	I		iii6(2)		iii		6	2				m	0	0	1, 5, -1		4	1
95	95	5/8	5/8	4/4	2	1	iii6		D	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
96	96	0	0	4/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
96	96	1/2	1/2	4/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
97	97	0	0	4/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
99	99	0	0	4/4	2	1	V6(#7)		D	I		V6(#7)		V		6	#7				M	0	0	5, 2, 6		1	5
99	99	3/16	3/16	4/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
100	100	0	0	4/4	2	1	IV6(2)		D	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
100	100	1/8	1/8	4/4	2	1	IV6(7)		D	I		IV6(7)		IV		6	7				M	0	0	3, 0, 4		-1	3
100	100	3/8	3/8	4/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
100	100	1/2	1/2	4/4	2	1	iii6(2)		D	I		iii6(2)		iii		6	2				m	0	0	1, 5, -1		4	1
100	100	5/8	5/8	4/4	2	1	iii6(#7)		D	I		iii6(#7)		iii		6	#7				m	0	0	1, 5, 9		4	1
100	100	7/8	7/8	4/4	2	1	iii6		D	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
101	101	0	0	4/4	2	1	ii6(2)		D	I		ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
101	101	1/8	1/8	4/4	2	1	ii6(#7)		D	I		ii6(#7)		ii		6	#7				m	0	0	-1, 3, 7		2	-1
101	101	3/8	3/8	4/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
101	101	1/2	1/2	4/4	2	1	I6(2)		D	I		I6(2)		I		6	2				M	0	0	4, 1, 2		0	4
101	101	11/16	11/16	4/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
102	102	0	0	4/4	2	1	ii65		D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
103	103	0	0	4/4	2	1	V43/IV		D	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
104	104	0	0	4/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
105	105	0	0	4/4	2	1	Ger6		D	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
106	106	0	0	4/4	2	1	V[V}		D	I	V	V		V						}	M	0	0	1, 5, 2		1	1
106	106	1/4	1/4	4/4	2	1	{		D	I	V									{		0	0				
106	106	1/2	1/2	4/4	2	1	V6(#7)/ii		D	I	V	V6(#7)/ii		V		6	#7	ii			M	0	0	7, 4, 8		3	7
106	106	5/8	5/8	4/4	2	1	V6/ii		D	I	V	V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
106	106	3/4	3/4	4/4	2	1	ii		D	I	V	ii		ii							m	0	0	2, -1, 3		2	2
107	107	0	0	4/4	2	1	V7(#7)		D	I	V	V7(#7)		V		7	#7				Mm7	0	0	1, 5, 2, 6		1	1
107	107	1/8	1/8	4/4	2	1	V7		D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	107	1/4	1/4	4/4	2	1	I		D	I	V	I		I							M	0	0	0, 4, 1		0	0
107	107	1/2	1/2	4/4	2	1	IV6		D	I	V	IV6		IV		6					M	0	0	3, 0, -1		-1	3
107	107	3/4	3/4	4/4	2	1	V7		D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	108	0	0	4/4	2	1	I(#2)		D	I	V	I(#2)		I			#2				M	0	0	0, 9, 1		0	0
108	108	1/8	1/8	4/4	2	1	I		D	I	V	I		I							M	0	0	0, 4, 1		0	0
108	108	1/4	1/4	4/4	2	1	I6		D	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
108	108	1/2	1/2	4/4	2	1	V7		D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	109	0	0	4/4	2	1	I6		D	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
109	109	1/4	1/4	4/4	2	1	I		D	I	V	I		I							M	0	0	0, 4, 1		0	0
109	109	1/2	1/2	4/4	2	1	V7]		D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
110	110	0	0	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
111	111	0	0	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
112	112	0	0	4/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
112	112	3/4	3/4	4/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
113	113	0	0	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
114	114	0	0	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
115	115	0	0	4/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
115	115	3/4	3/4	4/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
116	116	0	0	4/4	2	1	I}{		D	I		I		I						}{	M	0	0	0, 4, 1		0	0
116	116	1/4	1/4	4/4	2	1	vi	IV6	D	I		vi		vi							m	0	0	3, 0, 4		3	3
116	116	1/2	1/2	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
116	116	3/4	3/4	4/4	2	1	ii	viio6	D	I		ii		ii							m	0	0	2, -1, 3		2	2
117	117	0	0	4/4	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
117	117	1/2	1/2	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
118	118	0	0	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
118	118	1/2	1/2	4/4	2	1	viio7/V		D	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
119	119	0	0	4/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
119	119	1/2	1/2	4/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
120	120	0	0	4/4	2	1	I}{		D	I		I		I						}{	M	0	0	0, 4, 1		0	0
120	120	1/4	1/4	4/4	2	1	vi	IV6	D	I		vi		vi							m	0	0	3, 0, 4		3	3
120	120	1/2	1/2	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
120	120	3/4	3/4	4/4	2	1	ii	viio6	D	I		ii		ii							m	0	0	2, -1, 3		2	2
121	121	0	0	4/4	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
121	121	1/2	1/2	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
122	122	0	0	4/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
123	123	0	0	4/4	2	1	viio7/V		D	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
124	124	0	0	4/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
125	125	0	0	4/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
126	126	0	0	4/4	2	1	I}		D	I		I		I						}	M	0	0	0, 4, 1		0	0
126	126	1/2	1/2	4/4	2	1	viio		D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
126	126	3/4	3/4	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
126	126	7/8	7/8	4/4	2	1	viio/V		D	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
127	127	0	0	4/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
127	127	1/2	1/2	4/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
