mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	17	0	0	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
17	17	1/2	1/2	3/4	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
18	18	0	0	3/4	4	1		V+(#7)/IV	A	V		V+(#7)/IV	V	+		#7	IV			+	0	0	0, 4, 8	5	0	0
18	18	1/4	1/4	3/4	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
18	18	1/2	1/2	3/4	4	1		V6/ii	A	V		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
19	19	0	0	3/4	4	1		V7/ii	A	V		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
19	19	1/4	1/4	3/4	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
19	19	1/2	1/2	3/4	4	1		V6	A	V		V6	V		6					M	0	0	5, 2, 1		1	5
20	20	0	0	3/4	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	1/4	1/4	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
21	21	0	0	3/4	4	1		V6(+#4)	A	V		V6(+#4)	V		6	+#4				M	0	0	5, 2, 1	7	1	5
21	21	1/4	1/4	3/4	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	22	1/4	1/4	3/4	4	1	1	I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
23	22	1/4	1/4	3/4	4	1	2	V	A	V		V	V							M	0	0	1, 5, 2		1	1
23	22	1/2	1/2	3/4	4	1	2	bIII.V	A	bIII		V	V							M	0	0	1, 5, 2		1	1
25	24	1/4	1/4	3/4	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
26	25	1/4	1/4	3/4	4	1		V	A	bIII		V	V							M	0	0	1, 5, 2		1	1
27	26	1/4	1/4	3/4	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
28	27	0	0	3/4	4	1		IV	A	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	27	1/4	1/4	3/4	4	1		V7(9)	A	bIII		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
28	27	1/2	1/2	3/4	4	1		viio	A	bIII		viio	vii	o						o	0	0	5, 2, -1		5	5
29	28	0	0	3/4	4	1		I6(72)	A	bIII		I6(72)	I		6	72				M	0	0	4, 1, 2, 5		0	4
29	28	1/4	1/4	3/4	4	1		I6	A	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
29	28	1/2	1/2	3/4	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
30	29	0	0	3/4	4	1		IV64	A	bIII		IV64	IV		64					M	0	0	0, -1, 3		-1	0
30	29	1/4	1/4	3/4	4	1		vii%7	A	bIII		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
30	29	5/8	5/8	3/4	4	1		viio	A	bIII		viio	vii	o						o	0	0	5, 2, -1		5	5
31	30	0	0	3/4	4	1		I6(72)	A	bIII		I6(72)	I		6	72				M	0	0	4, 1, 2, 5		0	4
31	30	1/4	1/4	3/4	4	1		I6	A	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
31	30	1/2	1/2	3/4	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
32	31	0	0	3/4	4	1		bII.I	A	bII		I	I							M	0	0	0, 4, 1		0	0
32	31	1/4	1/4	3/4	4	1		vii%43	A	bII		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
32	31	1/2	1/2	3/4	4	1		V6	A	bII		V6	V		6					M	0	0	5, 2, 1		1	5
32	31	5/8	5/8	3/4	4	1		vi	A	bII		vi	vi							m	0	0	3, 0, 4		3	3
33	32	0	0	3/4	4	1		V6	A	bII		V6	V		6					M	0	0	5, 2, 1		1	5
33	32	1/2	1/2	3/4	4	1		V	A	bII		V	V							M	0	0	1, 5, 2		1	1
34	33	0	0	3/4	4	1		viio6	A	bII		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
34	33	1/4	1/4	3/4	4	1		I6	A	bII		I6	I		6					M	0	0	4, 1, 0		0	4
35	34	0	0	3/4	4	1		vi	A	bII		vi	vi							m	0	0	3, 0, 4		3	3
36	35	0	0	3/4	4	1		bVI.viio/V	A	bVI		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
36	35	1/4	1/4	3/4	4	1		V	A	bVI		V	V							M	0	0	1, 5, 2		1	1
36	35	1/2	1/2	3/4	4	1		V43/V	A	bVI		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
36	35	5/8	5/8	3/4	4	1		V	A	bVI		V	V							M	0	0	1, 5, 2		1	1
37	36	0	0	3/4	4	1		I	A	bVI		I	I							M	0	0	0, 4, 1		0	0
37	36	1/2	1/2	3/4	4	1		I6(112)	A	bVI		I6(112)	I		6	112				M	0	0	4, 1, 2	-1	0	4
37	36	5/8	5/8	3/4	4	1		I6	A	bVI		I6	I		6					M	0	0	4, 1, 0		0	4
38	37	0	0	3/4	4	1		IV(116)	A	bVI		IV(116)	IV			116				M	0	0	-1, 3, 2	5	-1	-1
38	37	1/4	1/4	3/4	4	1		IV	A	bVI		IV	IV							M	0	0	-1, 3, 0		-1	-1
38	37	1/2	1/2	3/4	4	1		ii	A	bVI		ii	ii							m	0	0	2, -1, 3		2	2
39	38	0	0	3/4	4	1		viio	A	bVI		viio	vii	o						o	0	0	5, 2, -1		5	5
40	39	0	0	3/4	4	1		I(119)	A	bVI		I(119)	I			119				M	0	0	0, 4, 1	-1, 2	0	0
40	39	1/4	1/4	3/4	4	1		I	A	bVI		I	I							M	0	0	0, 4, 1		0	0
40	39	1/2	1/2	3/4	4	1		vi	A	bVI		vi	vi							m	0	0	3, 0, 4		3	3
41	40	0	0	3/4	4	1		IVM7	A	bVI		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
41	40	1/4	1/4	3/4	4	1		ii7	A	bVI		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
41	40	1/2	1/2	3/4	4	1		V	A	bVI		V	V							M	0	0	1, 5, 2		1	1
42	41	0	0	3/4	4	1		V65/ii	A	bVI		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
42	41	1/4	1/4	3/4	4	1		ii	A	bVI		ii	ii							m	0	0	2, -1, 3		2	2
42	41	1/2	1/2	3/4	4	1		V7	A	bVI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	42	0	0	3/4	4	1		I	A	bVI		I	I							M	0	0	0, 4, 1		0	0
43	42	1/4	1/4	3/4	4	1		V65/bVII	A	bVI		V65/bVII	V		65		bVII			Mm7	0	0	3, 0, -3, -1		-1	3
43	42	1/2	1/2	3/4	4	1		viio	A	bVI		viio	vii	o						o	0	0	5, 2, -1		5	5
44	43	0	0	3/4	4	1		V65/vi	A	bVI		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
44	43	1/4	1/4	3/4	4	1		vi	A	bVI		vi	vi							m	0	0	3, 0, 4		3	3
44	43	1/2	1/2	3/4	4	1		V65/V	A	bVI		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
45	44	0	0	3/4	4	1		V	A	bVI		V	V							M	0	0	1, 5, 2		1	1
45	44	1/4	1/4	3/4	4	1		bIII.IV6(+7)	A	bIII		IV6(+7)	IV		6	+7				M	0	0	3, 0, -1	4	-1	3
45	44	1/2	1/2	3/4	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	48	0	0	3/4	4	1		V(64)	A	bIII		V(64)	V			64				M	0	0	1, 0, 4		1	1
50	49	0	0	3/4	4	1		V43	A	bIII		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
51	50	0	0	3/4	4	1		I6	A	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
52	51	0	0	3/4	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
53	52	0	0	3/4	4	1		I+6	A	bIII		I+6	I	+	6					+	0	0	4, 8, 0		0	4
53	52	1/4	1/4	3/4	4	1		IV	A	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
53	52	1/2	1/2	3/4	4	1		vi	A	bIII		vi	vi							m	0	0	3, 0, 4		3	3
54	53	0	0	3/4	4	1		V65/ii	A	bIII		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
54	53	1/4	1/4	3/4	4	1		ii	A	bIII		ii	ii							m	0	0	2, -1, 3		2	2
55	54	0	0	3/4	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	54	1/4	1/4	3/4	4	1		I64	A	bIII		I64	I		64					M	0	0	1, 0, 4		0	1
55	54	1/2	1/2	3/4	4	1		ii6	A	bIII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
55	54	5/8	5/8	3/4	4	1		iii	A	bIII		iii	iii							m	0	0	4, 1, 5		4	4
56	55	0	0	3/4	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	55	1/4	1/4	3/4	4	1		I64	A	bIII		I64	I		64					M	0	0	1, 0, 4		0	1
56	55	1/2	1/2	3/4	4	1		vii%43	A	bIII		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
56	55	5/8	5/8	3/4	4	1		I6	A	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
57	56	0	0	3/4	4	1		V65	A	bIII		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
57	56	1/4	1/4	3/4	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
57	56	1/2	1/2	3/4	4	1		V7/vi	A	bIII		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
58	57	0	0	3/4	4	1		V65/vi	A	bIII		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
58	57	1/4	1/4	3/4	4	1		vi	A	bIII		vi	vi							m	0	0	3, 0, 4		3	3
58	57	1/2	1/2	3/4	4	1		i.V(6)	A	i		V(6)	V			6				M	0	1	1, 5, -3		1	1
58	57	5/8	5/8	3/4	4	1		V	A	i		V	V							M	0	1	1, 5, 2		1	1
59	58	0	0	3/4	4	1		V65	A	i		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
59	58	1/4	1/4	3/4	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
59	58	1/2	1/2	3/4	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
60	59	0	0	3/4	4	1		V	A	i		V	V							M	0	1	1, 5, 2		1	1
60	59	1/4	1/4	3/4	4	1		VI	A	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
61	60	0	0	3/4	4	1		V	A	i		V	V							M	0	1	1, 5, 2		1	1
61	60	1/4	1/4	3/4	4	1		VI	A	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
61	60	1/2	1/2	3/4	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
62	61	0	0	3/4	4	1		V	A	i		V	V							M	0	1	1, 5, 2		1	1
62	61	1/4	1/4	3/4	4	1		VI	A	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
62	61	1/2	1/2	3/4	4	1		V/iv	A	i		V/iv	V				iv			M	0	1	0, 4, 1		0	0
63	62	0	0	3/4	4	1		V65/iv	A	i		V65/iv	V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
63	62	1/4	1/4	3/4	4	1		iv6	A	i		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
63	62	1/2	1/2	3/4	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
64	63	0	0	3/4	4	1		#viio6/iv	A	i		#viio6/iv	#vii	o	6		iv			o	0	1	1, -2, 4		4	1
64	63	1/4	1/4	3/4	4	1		iv6	A	i		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
64	63	1/2	1/2	3/4	4	1		VI	A	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
65	64	0	0	3/4	4	1		#viio/iv	A	i		#viio/iv	#vii	o			iv			o	0	1	4, 1, -2		4	4
65	64	1/4	1/4	3/4	4	1		iv	A	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
66	65	0	0	3/4	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
66	65	1/4	1/4	3/4	4	1		#viio	A	i		#viio	#vii	o						o	0	1	5, 2, -1		5	5
67	66	1/4	1/4	3/4	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
68	67	0	0	3/4	4	1		#viio	A	i		#viio	#vii	o						o	0	1	5, 2, -1		5	5
68	67	1/4	1/4	3/4	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
68	67	1/2	1/2	3/4	4	1		I.I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
69	68	0	0	3/4	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
69	68	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
70	69	0	0	3/4	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
70	69	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
70	69	1/2	1/2	3/4	4	1		viio64/V	A	I		viio64/V	vii	o	64		V			o	0	0	0, 6, 3		6	0
71	70	0	0	3/4	4	1		V6(6#4)	A	I		V6(6#4)	V		6	6#4				M	0	0	5, 7, 4, 1		1	5
71	70	1/4	1/4	3/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
71	70	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
72	71	1/2	1/2	3/4	4	1		I6(9)	A	I		I6(9)	I		6	9				M	0	0	4, 1, 0	2	0	4
72	71	5/8	5/8	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
73	72	0	0	3/4	4	1		III(+6)	A	I		III(+6)	III			+6				M	0	0	4, 8, 5	0	4	4
73	72	1/8	1/8	3/4	4	1		III	A	I		III	III							M	0	0	4, 8, 5		4	4
73	72	1/4	1/4	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
73	72	1/2	1/2	3/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
74	73	0	0	3/4	4	1		#viio(4)/ii	A	I		#viio(4)/ii	#vii	o		4	ii			o	0	0	7, -1, 1		7	7
74	73	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
74	73	1/2	1/2	3/4	4	1		ii6(2)	A	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
74	73	5/8	5/8	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
75	74	0	0	3/4	4	1		V65/V	A	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
75	74	1/4	1/4	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
75	74	1/2	1/2	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
76	75	0	0	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
76	75	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
76	75	1/2	1/2	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
77	76	0	0	3/4	4	1		vi(11)	A	I		vi(11)	vi			11				m	0	0	3, 0, 4	2	3	3
77	76	1/4	1/4	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
78	77	0	0	3/4	4	1		V64(2)/V	A	I		V64(2)/V	V		64	2	V			M	0	0	3, 4, 6		2	3
78	77	1/2	1/2	3/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
79	78	0	0	3/4	4	1		V(4)	A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
79	78	1/4	1/4	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
80	79	0	0	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
80	79	1/2	1/2	3/4	4	1		vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
81	80	0	0	3/4	4	1		#viio/ii	A	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
81	80	1/4	1/4	3/4	4	1		ii(9)	A	I		ii(9)	ii			9				m	0	0	2, -1, 3	4	2	2
81	80	1/2	1/2	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
82	81	0	0	3/4	4	1		viio6/V	A	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
82	81	1/4	1/4	3/4	4	1		V6(9)	A	I		V6(9)	V		6	9				M	0	0	5, 2, 1	3	1	5
82	81	1/2	1/2	3/4	4	1		V64	A	I		V64	V		64					M	0	0	2, 1, 5		1	2
83	82	0	0	3/4	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
83	82	1/4	1/4	3/4	4	1		I(9)	A	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
83	82	1/2	1/2	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
84	83	0	0	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
84	83	1/2	1/2	3/4	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
85	84	0	0	3/4	4	1		III	A	I		III	III							M	0	0	4, 8, 5		4	4
85	84	1/4	1/4	3/4	4	1		IV(11)	A	I		IV(11)	IV			11				M	0	0	-1, 3, 0	5	-1	-1
85	84	1/2	1/2	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
86	85	0	0	3/4	4	1		viio/V	A	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
86	85	1/4	1/4	3/4	4	1		V(9)	A	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
86	85	1/2	1/2	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
87	86	0	0	3/4	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
87	86	1/4	1/4	3/4	4	1		I6(6)	A	I		I6(6)	I		6	6				M	0	0	4, 3, 0		0	4
87	86	1/2	1/2	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
88	87	0	0	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
88	87	1/2	1/2	3/4	4	1		I6(2)	A	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
88	87	5/8	5/8	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
89	88	0	0	3/4	4	1		V+6/IV	A	I		V+6/IV	V	+	6		IV			+	0	0	4, 8, 0		0	4
89	88	1/4	1/4	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
89	88	1/2	1/2	3/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
90	89	0	0	3/4	4	1		ii(112)	A	I		ii(112)	ii			112				m	0	0	4, -1, 3	1	2	4
90	89	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
90	89	1/2	1/2	3/4	4	1		ii6(2)	A	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
90	89	5/8	5/8	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
91	90	0	0	3/4	4	1		V6/V	A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
91	90	1/4	1/4	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
91	90	1/2	1/2	3/4	4	1		viio(9)	A	I		viio(9)	vii	o		9				o	0	0	5, 2, -1	0	5	5
91	90	5/8	5/8	3/4	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
92	91	0	0	3/4	4	1		iii	A	I		iii	iii							m	0	0	4, 1, 5		4	4
92	91	1/2	1/2	3/4	4	1		iii6(2)	A	I		iii6(2)	iii		6	2				m	0	0	1, 5, -1		4	1
92	91	5/8	5/8	3/4	4	1		iii6	A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
93	92	0	0	3/4	4	1		#viio/vi	A	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
93	92	1/4	1/4	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
93	92	1/2	1/2	3/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
94	93	0	0	3/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
94	93	1/4	1/4	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
94	93	1/2	1/2	3/4	4	1		V7/ii	A	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
95	94	0	0	3/4	4	1		V65/ii	A	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
95	94	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
95	94	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	95	0	0	3/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
96	95	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
96	95	1/2	1/2	3/4	4	1		V(6)/ii	A	I		V(6)/ii	V			6	ii			M	0	0	3, 7, -1		3	3
96	95	5/8	5/8	3/4	4	1		V2/ii	A	I		V2/ii	V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
97	96	1/4	1/4	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
97	96	1/2	1/2	3/4	4	1		iiio6	A	I		iiio6	iii	o	6					o	0	0	1, -2, 4		4	1
97	96	5/8	5/8	3/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
98	97	1/8	1/8	3/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
98	97	1/4	1/4	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
98	97	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	97	5/8	5/8	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
99	98	1/4	1/4	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	98	1/2	1/2	3/4	4	1		V(6)	A	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
99	98	5/8	5/8	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
100	99	1/4	1/4	3/4	4	1	1	I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
100	99	1/2	1/2	3/4	4	1	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
101	100	1/2	1/2	3/4	4	1	1	bIII.I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
105	99	0	0	3/4	4	1	2	I.V	A	I		V	V							M	0	0	1, 5, 2		1	1
105	99	1/4	1/4	3/4	4	1	2	I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
105	99	1/2	1/2	3/4	4	1	2	vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
105	99	5/8	5/8	3/4	4	1	2	V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
106	100	0	0	3/4	4	1	2	iii6	A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
106	100	1/4	1/4	3/4	4	1	2	#iv	A	I		#iv	#iv							m	0	0	6, 3, 7		6	6
106	100	1/2	1/2	3/4	4	1	2	I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
107	101	0	0	3/4	4	1	2	#vo6	A	I		#vo6	#v	o	6					o	0	0	5, 2, 8		8	5
107	101	1/4	1/4	3/4	4	1	2	I	A	I		I	I							M	0	0	0, 4, 1		0	0
107	101	1/2	1/2	3/4	4	1	2	vii6	A	I		vii6	vii		6					m	0	0	2, 6, 5		5	2
107	101	5/8	5/8	3/4	4	1	2	vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
