mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
21	21	0	0	4/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
21	21	1/4	1/4	4/4	2	1	V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
21	21	1/2	1/2	4/4	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
21	21	3/4	3/4	4/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
22	22	0	0	4/4	2	1	ii	D	V		ii		ii							m	0	0	2, -1, 3		2	2
22	22	1/2	1/2	4/4	2	1	V65	D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
22	22	3/4	3/4	4/4	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
23	23	0	0	4/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
23	23	1/4	1/4	4/4	2	1	ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
23	23	1/2	1/2	4/4	2	1	V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	23	3/4	3/4	4/4	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
24	24	0	0	4/4	2	1	I}{	D	V		I		I						}{	M	0	0	0, 4, 1		0	0
24	24	1/2	1/2	4/4	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	25	0	0	4/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
25	25	1/2	1/2	4/4	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	0	0	4/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
26	26	1/2	1/2	4/4	2	1	V2	D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
27	27	0	0	4/4	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
27	27	1/2	1/2	4/4	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	28	0	0	4/4	2	1	I}	D	V		I		I						}	M	0	0	0, 4, 1		0	0
28	28	1/4	1/4	4/4	2	1	I6{	D	V		I6		I		6				{	M	0	0	4, 1, 0		0	4
28	28	1/2	1/2	4/4	2	1	ii7	D	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
28	28	3/4	3/4	4/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
29	29	0	0	4/4	2	1	IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
30	30	0	0	4/4	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
30	30	1/2	1/2	4/4	2	1	ii7	D	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
30	30	3/4	3/4	4/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
31	31	0	0	4/4	2	1	ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
31	31	1/2	1/2	4/4	2	1	V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
31	31	3/4	3/4	4/4	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	32	0	0	4/4	2	1	I}	D	V		I		I						}	M	0	0	0, 4, 1		0	0
32	32	1/4	1/4	4/4	2	1	I6{	D	V		I6		I		6				{	M	0	0	4, 1, 0		0	4
32	32	1/2	1/2	4/4	2	1	ii7	D	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
32	32	3/4	3/4	4/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
33	33	0	0	4/4	2	1	IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
34	34	0	0	4/4	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
34	34	1/2	1/2	4/4	2	1	ii7	D	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
34	34	3/4	3/4	4/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
35	35	0	0	4/4	2	1	ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
35	35	1/2	1/2	4/4	2	1	V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
35	35	3/4	3/4	4/4	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	36	0	0	4/4	2	1	I}{	D	V		I		I						}{	M	0	0	0, 4, 1		0	0
36	36	3/8	3/8	4/4	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	36	1/2	1/2	4/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
36	36	7/8	7/8	4/4	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
37	37	0	0	4/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
37	37	1/4	1/4	4/4	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
37	37	1/2	1/2	4/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
38	38	0	0	4/4	2	1	ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
38	38	1/2	1/2	4/4	2	1	V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
38	38	3/4	3/4	4/4	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
39	39	0	0	4/4	2	1	I(974)}	D	V		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
39	39	1/2	1/2	4/4	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
40	40	0	0	4/4	2	1	I.#viio/ii{	D	I		#viio/ii		#vii	o			ii		{	o	0	0	7, 4, 1		7	7
41	41	0	0	4/4	2	1	V7/ii	D	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
42	42	0	0	4/4	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
42	42	1/2	1/2	4/4	2	1	V65/ii	D	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
43	43	0	0	4/4	2	1	V2/ii	D	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
43	43	1/2	1/2	4/4	2	1	ii6}	D	I		ii6		ii		6				}	m	0	0	-1, 3, 2		2	-1
44	44	0	0	4/4	2	1	viio{	D	I		viio		vii	o					{	o	0	0	5, 2, -1		5	5
45	45	0	0	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	46	0	0	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
46	46	1/2	1/2	4/4	2	1	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	47	0	0	4/4	2	1	V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
47	47	1/2	1/2	4/4	2	1	I6}	D	I		I6		I		6				}	M	0	0	4, 1, 0		0	4
48	48	0	0	4/4	2	1	I{	D	I		I		I						{	M	0	0	0, 4, 1		0	0
48	48	1/4	1/4	4/4	2	1	vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
48	48	1/2	1/2	4/4	2	1	I64	D	I		I64		I		64					M	0	0	1, 0, 4		0	1
48	48	3/4	3/4	4/4	2	1	vii%7/V	D	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
49	49	0	0	4/4	2	1	V65/V	D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
49	49	1/2	1/2	4/4	2	1	#viio/vi	D	I		#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8
50	50	0	0	4/4	2	1	vi.i(9)	D	vi		i(9)		i			9				m	0	1	0, -3, 1	2	0	0
50	50	1/2	1/2	4/4	2	1	i64	D	vi		i64		i		64					m	0	1	1, 0, -3		0	1
50	50	3/4	3/4	4/4	2	1	viio7/V	D	vi		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
51	51	0	0	4/4	2	1	V65/V	D	vi		V65/V		V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
51	51	1/2	1/2	4/4	2	1	viio/VI	D	vi		viio/VI		vii	o			VI			o	0	1	1, -2, -5		1	1
52	52	0	0	4/4	2	1	VI	D	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
52	52	1/2	1/2	4/4	2	1	Ger6	D	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
53	53	0	0	4/4	2	1	V7	D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
53	53	1/2	1/2	4/4	2	1	viio7/V	D	vi		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
54	54	0	0	4/4	2	1	V(64)	D	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
54	54	1/2	1/2	4/4	2	1	V7	D	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
55	55	0	0	4/4	2	1	i(9#74)}	D	vi		i(9#74)		i			9#74			}	m	0	1	0, -1, 1	2, 5	0	0
55	55	1/2	1/2	4/4	2	1	i	D	vi		i		i							m	0	1	0, -3, 1		0	0
56	56	0	0	4/4	2	1	{	D	vi										{		0	1				
56	56	1/2	1/2	4/4	2	1	IV.V43	D	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
57	57	0	0	4/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
57	57	1/2	1/2	4/4	2	1	vii%7}	D	IV		vii%7		vii	%	7				}	%7	0	0	5, 2, -1, 3		5	5
58	58	1/4	1/4	4/4	2	1	I6{	D	IV		I6		I		6				{	M	0	0	4, 1, 0		0	4
58	58	1/2	1/2	4/4	2	1	ii7	D	IV		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
58	58	3/4	3/4	4/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
59	59	0	0	4/4	2	1	IV	D	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
60	60	0	0	4/4	2	1	I6	D	IV		I6		I		6					M	0	0	4, 1, 0		0	4
60	60	1/2	1/2	4/4	2	1	ii7	D	IV		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
60	60	3/4	3/4	4/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
61	61	0	0	4/4	2	1	ii6	D	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
61	61	1/2	1/2	4/4	2	1	V(64)	D	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
61	61	3/4	3/4	4/4	2	1	V7	D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	62	0	0	4/4	2	1	I}	D	IV		I		I						}	M	0	0	0, 4, 1		0	0
62	62	1/4	1/4	4/4	2	1	I6{	D	IV		I6		I		6				{	M	0	0	4, 1, 0		0	4
62	62	1/2	1/2	4/4	2	1	ii7	D	IV		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
62	62	3/4	3/4	4/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
63	63	0	0	4/4	2	1	IV	D	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
64	64	0	0	4/4	2	1	I6	D	IV		I6		I		6					M	0	0	4, 1, 0		0	4
64	64	1/2	1/2	4/4	2	1	ii7	D	IV		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
64	64	3/4	3/4	4/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
65	65	0	0	4/4	2	1	ii6	D	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
65	65	1/2	1/2	4/4	2	1	V(64)	D	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
65	65	3/4	3/4	4/4	2	1	V7	D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	0	0	4/4	2	1	I}{	D	IV		I		I						}{	M	0	0	0, 4, 1		0	0
66	66	3/8	3/8	4/4	2	1	V65	D	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
66	66	1/2	1/2	4/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
66	66	7/8	7/8	4/4	2	1	V65	D	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
67	67	0	0	4/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
67	67	3/8	3/8	4/4	2	1	V65	D	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
67	67	1/2	1/2	4/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
67	67	5/8	5/8	4/4	2	1	V65	D	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
67	67	3/4	3/4	4/4	2	1	I	D	IV		I		I							M	0	0	0, 4, 1		0	0
67	67	7/8	7/8	4/4	2	1	I.viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
68	68	0	0	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
68	68	3/8	3/8	4/4	2	1	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
68	68	1/2	1/2	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
68	68	7/8	7/8	4/4	2	1	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
69	69	0	0	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
69	69	3/8	3/8	4/4	2	1	V65/ii	D	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
69	69	1/2	1/2	4/4	2	1	ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
69	69	7/8	7/8	4/4	2	1	V65/ii	D	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
70	70	0	0	4/4	2	1	ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
70	70	3/8	3/8	4/4	2	1	vii%65	D	I		vii%65		vii	%	65					%7	0	0	2, -1, 3, 5		5	2
70	70	1/2	1/2	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
70	70	7/8	7/8	4/4	2	1	V64	D	I		V64		V		64					M	0	0	2, 1, 5		1	2
71	71	0	0	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
71	71	3/8	3/8	4/4	2	1	viio/IV	D	I		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
71	71	1/2	1/2	4/4	2	1	IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
71	71	5/8	5/8	4/4	2	1	V6/IV	D	I		V6/IV		V		6		IV			M	0	0	4, 1, 0		0	4
71	71	3/4	3/4	4/4	2	1	IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
71	71	7/8	7/8	4/4	2	1	V6/ii	D	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
72	72	0	0	4/4	2	1	ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
72	72	1/8	1/8	4/4	2	1	V6/ii	D	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
72	72	1/4	1/4	4/4	2	1	ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
72	72	3/8	3/8	4/4	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
72	72	1/2	1/2	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
72	72	5/8	5/8	4/4	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
72	72	3/4	3/4	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
72	72	7/8	7/8	4/4	2	1	V6/vi	D	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
73	73	0	0	4/4	2	1	vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
73	73	1/8	1/8	4/4	2	1	V6/vi	D	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
73	73	1/4	1/4	4/4	2	1	vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
73	73	3/8	3/8	4/4	2	1	#viio43/ii	D	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
73	73	1/2	1/2	4/4	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
74	74	3/4	3/4	4/4	2	1	V65/V	D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
75	75	0	0	4/4	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
75	75	1/8	1/8	4/4	2	1	V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
75	75	1/4	1/4	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
75	75	3/8	3/8	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
75	75	1/2	1/2	4/4	2	1	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
75	75	5/8	5/8	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	3/4	3/4	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
75	75	7/8	7/8	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
76	76	0	0	4/4	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
76	76	1/8	1/8	4/4	2	1	V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
76	76	1/4	1/4	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
76	76	3/8	3/8	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
76	76	1/2	1/2	4/4	2	1	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
76	76	5/8	5/8	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	76	3/4	3/4	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
76	76	7/8	7/8	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
77	77	0	0	4/4	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
77	77	1/4	1/4	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
77	77	1/2	1/2	4/4	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
77	77	3/4	3/4	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
78	78	0	0	4/4	2	1	V}	D	I		V		V						}	M	0	0	1, 5, 2		1	1
78	78	3/4	3/4	4/4	2	1	I6{	D	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
79	79	0	0	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
79	79	1/4	1/4	4/4	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
79	79	1/2	1/2	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
79	79	3/4	3/4	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
80	80	0	0	4/4	2	1	ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
80	80	1/2	1/2	4/4	2	1	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
80	80	3/4	3/4	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	81	0	0	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
81	81	1/4	1/4	4/4	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
81	81	1/2	1/2	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
81	81	3/4	3/4	4/4	2	1	IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
82	82	0	0	4/4	2	1	V(64)}	D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
82	82	1/2	1/2	4/4	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
82	82	5/8	5/8	4/4	2	1	{	D	I										{		0	0				
83	83	0	0	4/4	2	1	i	D	I		i		i							m	0	0	0, -3, 1		0	0
83	83	1/4	1/4	4/4	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
83	83	1/2	1/2	4/4	2	1	i6	D	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
83	83	3/4	3/4	4/4	2	1	i	D	I		i		i							m	0	0	0, -3, 1		0	0
84	84	0	0	4/4	2	1	iio	D	I		iio		ii	o						o	0	0	2, -1, -4		2	2
84	84	1/2	1/2	4/4	2	1	V65	D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
84	84	3/4	3/4	4/4	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
85	85	0	0	4/4	2	1	i	D	I		i		i							m	0	0	0, -3, 1		0	0
85	85	1/4	1/4	4/4	2	1	v6	D	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
85	85	1/2	1/2	4/4	2	1	Ger6	D	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
86	86	0	0	4/4	2	1	V(#764)}	D	I		V(#764)		V			#764			}	M	0	0	1, 0, 4	6	1	1
86	86	1/2	1/2	4/4	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
87	87	0	0	4/4	2	1	I{	D	I		I		I						{	M	0	0	0, 4, 1		0	0
87	87	1/2	1/2	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
