mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
30	30	0	0	3/8	4	1		V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
30	30	1/8	1/8	3/8	4	1		V(64)	C	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
30	30	1/4	1/4	3/8	4	1		V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
31	31	0	0	3/8	4	1		V(64)	C	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
31	31	1/8	1/8	3/8	4	1		V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
31	31	1/4	1/4	3/8	4	1		V(64)	C	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
32	32	0	0	3/8	4	1		V]	C	I	V	V	V							M	0	0	1, 5, 2		1	1
34	34	0	0	3/8	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
35	35	0	0	3/8	4	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
36	36	0	0	3/8	4	1		viio/V	C	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
37	37	0	0	3/8	4	1		V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
37	37	1/4	1/4	3/8	4	1		V.V	C	V		V	V							M	0	0	1, 5, 2		1	1
38	38	0	0	3/8	4	1		V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
38	38	1/8	1/8	3/8	4	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	38	1/4	1/4	3/8	4	1		V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
39	39	0	0	3/8	4	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	40	0	0	3/8	4	1		V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
40	40	1/8	1/8	3/8	4	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	40	1/4	1/4	3/8	4	1		V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
41	41	0	0	3/8	4	1		V7\\	C	V		V7	V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
43	43	0	0	3/8	4	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
44	44	0	0	3/8	4	1		VI	C	V		VI	VI							M	0	0	3, 7, 4		3	3
45	45	0	0	3/8	4	1		II	C	V		II	II							M	0	0	2, 6, 3		2	2
46	46	0	0	3/8	4	1		V	C	V		V	V							M	0	0	1, 5, 2		1	1
46	46	1/4	1/4	3/8	4	1		V2	C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
47	47	0	0	3/8	4	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
48	48	0	0	3/8	4	1		IV(4)	C	V		IV(4)	IV			4				M	0	0	-1, 5, 0		-1	-1
48	48	1/8	1/8	3/8	4	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
48	48	1/4	1/4	3/8	4	1		V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
49	49	0	0	3/8	4	1		V64	C	V		V64	V		64					M	0	0	2, 1, 5		1	2
49	49	1/8	1/8	3/8	4	1		viio6	C	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
49	49	1/4	1/4	3/8	4	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
50	50	0	0	3/8	4	1		V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
50	50	1/8	1/8	3/8	4	1		V\\	C	V		V	V						\\	M	0	0	1, 5, 2		1	1
51	51	0	0	3/8	4	1		@none	C	V		@none	@none							m	0	0				
52	52	0	0	3/8	4	1		VI	C	V		VI	VI							M	0	0	3, 7, 4		3	3
53	53	0	0	3/8	4	1		ii	C	V		ii	ii							m	0	0	2, -1, 3		2	2
54	54	0	0	3/8	4	1		V	C	V		V	V							M	0	0	1, 5, 2		1	1
54	54	1/4	1/4	3/8	4	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	0	0	3/8	4	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
56	56	0	0	3/8	4	1		vi	C	V		vi	vi							m	0	0	3, 0, 4		3	3
57	57	0	0	3/8	4	1		IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
57	57	1/16	1/16	3/8	4	1		#viio6/ii	C	V		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
57	57	1/8	1/8	3/8	4	1		ii	C	V		ii	ii							m	0	0	2, -1, 3		2	2
57	57	3/16	3/16	3/8	4	1		vi6	C	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
57	57	5/16	5/16	3/8	4	1		viio6/V	C	V		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
58	58	0	0	3/8	4	1		V	C	V		V	V							M	0	0	1, 5, 2		1	1
58	58	1/8	1/8	3/8	4	1		vi7	C	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
59	59	0	0	3/8	4	1		V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
59	59	1/8	1/8	3/8	4	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
60	60	0	0	3/8	4	1		ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
60	60	3/32	3/32	3/8	4	1		ii	C	V		ii	ii							m	0	0	2, -1, 3		2	2
60	60	1/8	1/8	3/8	4	1		V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
60	60	1/4	1/4	3/8	4	1		V	C	V		V	V							M	0	0	1, 5, 2		1	1
61	61	0	0	3/8	4	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
62	62	0	0	3/8	4	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
63	63	0	0	3/8	4	1		vi	C	V		vi	vi							m	0	0	3, 0, 4		3	3
63	63	3/16	3/16	3/8	4	1		I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
64	64	0	0	3/8	4	1		V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
64	64	1/8	1/8	3/8	4	1		V2/IV	C	V		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
65	65	0	0	3/8	4	1		IV6	C	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
65	65	1/8	1/8	3/8	4	1		V+65/IV	C	V		V+65/IV	V	+	65		IV			+7	0	0	4, 8, -2, 0		0	4
66	66	0	0	3/8	4	1		IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
66	66	3/32	3/32	3/8	4	1		ii	C	V		ii	ii							m	0	0	2, -1, 3		2	2
66	66	1/8	1/8	3/8	4	1		V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
66	66	1/4	1/4	3/8	4	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	67	0	0	3/8	4	1		I\\	C	V		I	I						\\	M	0	0	0, 4, 1		0	0
68	68	0	0	3/8	4	1		V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
69	69	0	0	3/8	4	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
70	70	0	0	3/8	4	1		V	C	V		V	V							M	0	0	1, 5, 2		1	1
70	70	1/4	1/4	3/8	4	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
71	71	0	0	3/8	4	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
72	72	0	0	3/8	4	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	0	0	3/8	4	1		V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
74	74	0	0	3/8	4	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	0	0	3/8	4	1		I\\	C	V		I	I						\\	M	0	0	0, 4, 1		0	0
76	76	0	0	3/8	4	1		V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
77	77	0	0	3/8	4	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
77	77	1/4	1/4	3/8	4	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	0	0	3/8	4	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
78	78	1/4	1/4	3/8	4	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	0	0	3/8	4	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
79	79	1/8	1/8	3/8	4	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	1/4	1/4	3/8	4	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
80	80	0	0	3/8	4	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	80	1/8	1/8	3/8	4	1		I	C	V		I	I							M	0	0	0, 4, 1		0	0
80	80	1/4	1/4	3/8	4	1		V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	81	0	0	3/8	4	1		I\\	C	V		I	I						\\	M	0	0	0, 4, 1		0	0
84	84	0	0	3/8	4	1		bIII.vi	C	bIII		vi	vi							m	0	0	3, 0, 4		3	3
85	85	0	0	3/8	4	1		IV	C	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
86	86	0	0	3/8	4	1		ii	C	bIII		ii	ii							m	0	0	2, -1, 3		2	2
86	86	5/16	5/16	3/8	4	1		vii%43/V	C	bIII		vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
87	87	0	0	3/8	4	1		V6	C	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
87	87	5/16	5/16	3/8	4	1		vii%43/V	C	bIII		vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
88	88	0	0	3/8	4	1		V6	C	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
88	88	5/16	5/16	3/8	4	1		vii%43/V	C	bIII		vii%43/V	vii	%	43		V			%7	0	0	0, 4, 6, 3		6	0
89	89	0	0	3/8	4	1		V6	C	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
91	91	0	0	3/8	4	1		V	C	bIII		V	V							M	0	0	1, 5, 2		1	1
91	91	5/16	5/16	3/8	4	1		viio7/V	C	bIII		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
92	92	0	0	3/8	4	1		V	C	bIII		V	V							M	0	0	1, 5, 2		1	1
92	92	5/16	5/16	3/8	4	1		viio7/V	C	bIII		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
93	93	0	0	3/8	4	1		V	C	bIII		V	V							M	0	0	1, 5, 2		1	1
95	95	0	0	3/8	4	1		I	C	bIII		I	I							M	0	0	0, 4, 1		0	0
96	96	0	0	3/8	4	1		V6	C	bIII		V6	V		6					M	0	0	5, 2, 1		1	5
97	97	0	0	3/8	4	1		I6	C	bIII		I6	I		6					M	0	0	4, 1, 0		0	4
98	98	0	0	3/8	4	1		V/vi	C	bIII		V/vi	V				vi			M	0	0	4, 8, 5		4	4
99	99	0	0	3/8	4	1		vi	C	bIII		vi	vi							m	0	0	3, 0, 4		3	3
100	100	0	0	3/8	4	1		V43/vi	C	bIII		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
101	101	0	0	3/8	4	1		vi	C	bIII		vi	vi							m	0	0	3, 0, 4		3	3
102	102	0	0	3/8	4	1		V2/IV	C	bIII		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
103	103	0	0	3/8	4	1		IV	C	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
104	104	0	0	3/8	4	1		I	C	bIII		I	I							M	0	0	0, 4, 1		0	0
105	105	0	0	3/8	4	1		IV	C	bIII		IV	IV							M	0	0	-1, 3, 0		-1	-1
106	106	0	0	3/8	4	1		I	C	bIII		I	I							M	0	0	0, 4, 1		0	0
107	107	0	0	3/8	4	1		bvii.viio7/V	C	bvii		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
108	108	0	0	3/8	4	1		i64	C	bvii		i64	i		64					m	0	1	1, 0, -3		0	1
109	109	0	0	3/8	4	1		VI	C	bvii		VI	VI							M	0	1	-4, 0, -3		-4	-4
110	110	0	0	3/8	4	1		viio65/V	C	bvii		viio65/V	vii	o	65		V			o7	0	1	3, 0, -3, 6		6	3
112	112	0	0	3/8	4	1		vi.#viio7/iv	C	vi		#viio7/iv	#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
115	115	0	0	3/8	4	1		iv(94)	C	vi		iv(94)	iv			94				m	0	1	-1, -2, 0	1	-1	-1
116	116	0	0	3/8	4	1		iv	C	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
117	117	0	0	3/8	4	1		V65(2)	C	vi		V65(2)	V		65	2				Mm7	0	1	5, 2, -1, -4		1	5
118	118	0	0	3/8	4	1		V65	C	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
119	119	0	0	3/8	4	1		i	C	vi		i	i							m	0	1	0, -3, 1		0	0
120	120	0	0	3/8	4	1		iv6	C	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
121	121	0	0	3/8	4	1		V\\	C	vi		V	V						\\	M	0	1	1, 5, 2		1	1
122	122	0	0	3/8	4	1		i	C	vi		i	i							m	0	1	0, -3, 1		0	0
122	122	1/8	1/8	3/8	4	1		viio65/V	C	vi		viio65/V	vii	o	65		V			o7	0	1	3, 0, -3, 6		6	3
123	123	0	0	3/8	4	1		V	C	vi		V	V							M	0	1	1, 5, 2		1	1
124	124	0	0	3/8	4	1		i	C	vi		i	i							m	0	1	0, -3, 1		0	0
124	124	1/8	1/8	3/8	4	1		viio43/V	C	vi		viio43/V	vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
125	125	0	0	3/8	4	1		V	C	vi		V	V							M	0	1	1, 5, 2		1	1
126	126	0	0	3/8	4	1		i	C	vi		i	i							m	0	1	0, -3, 1		0	0
126	126	1/8	1/8	3/8	4	1		viio2/V	C	vi		viio2/V	vii	o	2		V			o7	0	1	-3, 6, 3, 0		6	-3
127	127	0	0	3/8	4	1		V	C	vi		V	V							M	0	1	1, 5, 2		1	1
128	128	0	0	3/8	4	1		i	C	vi		i	i							m	0	1	0, -3, 1		0	0
128	128	1/8	1/8	3/8	4	1		i(6)	C	vi		i(6)	i			6				m	0	1	0, -3, -4		0	0
129	129	0	0	3/8	4	1		V	C	vi		V	V							M	0	1	1, 5, 2		1	1
129	129	1/8	1/8	3/8	4	1		i(6)	C	vi		i(6)	i			6				m	0	1	0, -3, -4		0	0
130	130	0	0	3/8	4	1		VI	C	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
130	130	1/8	1/8	3/8	4	1		i(6)	C	vi		i(6)	i			6				m	0	1	0, -3, -4		0	0
131	131	0	0	3/8	4	1		V	C	vi		V	V							M	0	1	1, 5, 2		1	1
135	135	1/8	1/8	3/8	4	1		V2	C	vi		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
138	138	1/8	1/8	3/8	4	1		#viio43	C	vi		#viio43	#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
140	140	1/8	1/8	3/8	4	1		I.V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
146	146	0	0	3/8	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
147	147	0	0	3/8	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
148	148	0	0	3/8	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
148	148	1/4	1/4	3/8	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
149	149	0	0	3/8	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
150	150	0	0	3/8	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
150	150	1/4	1/4	3/8	4	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
151	151	0	0	3/8	4	1		V/V	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
151	151	5/16	5/16	3/8	4	1		V64/V	C	I		V64/V	V		64		V			M	0	0	3, 2, 6		2	3
152	152	0	0	3/8	4	1		V[V	C	I	V	V	V							M	0	0	1, 5, 2		1	1
153	153	0	0	3/8	4	1		I64	C	I	V	I64	I		64					M	0	0	1, 0, 4		0	1
154	154	0	0	3/8	4	1		V6(2)/V	C	I	V	V6(2)/V	V		6	2	V			M	0	0	6, 3, 4		2	6
154	154	1/8	1/8	3/8	4	1		V6/V	C	I	V	V6/V	V		6		V			M	0	0	6, 3, 2		2	6
154	154	1/4	1/4	3/8	4	1		V(6)/V	C	I	V	V(6)/V	V			6	V			M	0	0	2, 6, 5		2	2
154	154	5/16	5/16	3/8	4	1		V/V	C	I	V	V/V	V				V			M	0	0	2, 6, 3		2	2
155	155	0	0	3/8	4	1		V]	C	I	V	V	V							M	0	0	1, 5, 2		1	1
156	156	0	0	3/8	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
157	157	0	0	3/8	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
158	158	0	0	3/8	4	1		V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
158	158	1/4	1/4	3/8	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
159	159	0	0	3/8	4	1		I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
159	159	1/8	1/8	3/8	4	1		V65/V	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
160	160	0	0	3/8	4	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
160	160	1/8	1/8	3/8	4	1		V64	C	I		V64	V		64					M	0	0	2, 1, 5		1	2
161	161	0	0	3/8	4	1		I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
161	161	1/8	1/8	3/8	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
162	162	0	0	3/8	4	1		V2/V	C	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
162	162	1/8	1/8	3/8	4	1		V6/V	C	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
163	163	0	0	3/8	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
164	164	0	0	3/8	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
164	164	1/4	1/4	3/8	4	1		V2/IV	C	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
165	165	0	0	3/8	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
166	166	0	0	3/8	4	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
166	166	5/16	5/16	3/8	4	1		V64/ii	C	I		V64/ii	V		64		ii			M	0	0	4, 3, 7		3	4
167	167	0	0	3/8	4	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
167	167	5/16	5/16	3/8	4	1		viio/V	C	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
168	168	0	0	3/8	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
169	169	0	0	3/8	4	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
170	170	0	0	3/8	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
171	171	0	0	3/8	4	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
172	172	0	0	3/8	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
172	172	5/16	5/16	3/8	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
173	173	0	0	3/8	4	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
174	174	0	0	3/8	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
175	175	0	0	3/8	4	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
176	176	0	0	3/8	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
176	176	1/4	1/4	3/8	4	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
177	177	0	0	3/8	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
177	177	1/4	1/4	3/8	4	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
178	178	0	0	3/8	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
178	178	1/8	1/8	3/8	4	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
178	178	3/16	3/16	3/8	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
178	178	1/4	1/4	3/8	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
179	179	0	0	3/8	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
179	179	1/8	1/8	3/8	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
179	179	1/4	1/4	3/8	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
180	180	0	0	3/8	4	1		V\\	C	I		V	V						\\	M	0	0	1, 5, 2		1	1
181	181	0	0	3/8	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
182	182	0	0	3/8	4	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
183	183	0	0	3/8	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
184	184	0	0	3/8	4	1		viio6(2)	C	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
184	184	1/8	1/8	3/8	4	1		viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
185	185	0	0	3/8	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
186	186	0	0	3/8	4	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
186	186	1/8	1/8	3/8	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
186	186	1/4	1/4	3/8	4	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
187	187	0	0	3/8	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
188	188	0	0	3/8	4	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
188	188	1/8	1/8	3/8	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
188	188	1/4	1/4	3/8	4	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
189	189	0	0	3/8	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
190	190	0	0	3/8	4	1		V7\\	C	I		V7	V		7				\\	Mm7	0	0	1, 5, 2, -1		1	1
191	191	0	0	3/8	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
192	192	0	0	3/8	4	1		VI	C	I		VI	VI							M	0	0	3, 7, 4		3	3
