mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
48	48	1/4	1/4	3/4	1	1		iv6	Eb	iv		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
49	49	0	0	3/4	1	1		V\\	Eb	iv		V		V						\\	M	0	1	1, 5, 2		1	1
49	49	1/4	1/4	3/4	1	1		I.I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
49	49	1/2	1/2	3/4	1	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	0	0	3/4	1	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
50	50	1/4	1/4	3/4	1	1		V64(+6)	Eb	I		V64(+6)		V		64	+6				M	0	0	2, 1, 5	4	1	2
50	50	3/8	3/8	3/4	1	1		V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
50	50	1/2	1/2	3/4	1	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
51	51	0	0	3/4	1	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
51	51	1/2	1/2	3/4	1	1		vii%7/V	Eb	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
52	52	0	0	3/4	1	1		V\\	Eb	I		V		V						\\	M	0	0	1, 5, 2		1	1
52	52	1/4	1/4	3/4	1	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
52	52	1/2	1/2	3/4	1	1		V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
52	52	5/8	5/8	3/4	1	1		V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
53	53	0	0	3/4	1	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
53	53	1/4	1/4	3/4	1	1		V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
53	53	1/2	1/2	3/4	1	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
54	54	0	0	3/4	1	1		V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
54	54	1/4	1/4	3/4	1	1		#viio7/vi	Eb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
54	54	1/2	1/2	3/4	1	1		vi(6)	Eb	I		vi(6)		vi			6				m	0	0	3, 0, -1		3	3
54	54	5/8	5/8	3/4	1	1		vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
55	55	0	0	3/4	1	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
55	55	1/4	1/4	3/4	1	1		V65/V	Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
55	55	1/2	1/2	3/4	1	1		ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
55	55	5/8	5/8	3/4	1	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
56	56	0	0	3/4	1	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
56	56	1/4	1/4	3/4	1	1		vi7	Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
56	56	1/2	1/2	3/4	1	1		V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
57	57	0	0	3/4	1	1		I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
57	57	1/4	1/4	3/4	1	1		vi7	Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
57	57	1/2	1/2	3/4	1	1		V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
58	58	0	0	3/4	1	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
58	58	1/2	1/2	3/4	1	1		V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
59	59	0	0	3/4	1	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
59	59	1/2	1/2	3/4	1	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	0	0	3/4	1	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
60	60	1/4	1/4	3/4	1	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
60	60	1/2	1/2	3/4	1	1		V(6)	Eb	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
60	60	5/8	5/8	3/4	1	1		V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
61	61	0	0	3/4	1	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
61	61	1/2	1/2	3/4	1	1		V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
62	62	0	0	3/4	1	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
62	62	1/8	1/8	3/4	1	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
62	62	1/2	1/2	3/4	1	1		V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
63	63	0	0	3/4	1	1		V2/IV	Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
63	63	1/4	1/4	3/4	1	1		IV6(2)	Eb	I		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
63	63	3/8	3/8	3/4	1	1		iv6	Eb	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
63	63	1/2	1/2	3/4	1	1		V(+6)	Eb	I		V(+6)		V			+6				M	0	0	1, 5, 2	4	1	1
63	63	7/12	7/12	3/4	1	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	64	0	0	3/4	1	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
64	64	1/4	1/4	3/4	1	1		I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
64	64	1/2	1/2	3/4	1	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	0	0	3/4	1	1		V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
65	65	1/8	1/8	3/4	1	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
65	65	1/2	1/2	3/4	1	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
66	66	0	0	3/4	1	1		I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
66	66	1/4	1/4	3/4	1	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
