COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Corelli, Arcangelo",Op1No11,1,14,IV[add9],D minor
"Corelli, Arcangelo",Op1No11,1,14,IV,D minor
"Corelli, Arcangelo",Op1No11,2,4,IV6[no1][add2],D minor
"Corelli, Arcangelo",Op1No11,2,7,IV6[no1][add2],A minor
"Corelli, Arcangelo",Op1No11,2,11,IV6[no1][add2],D minor
"Corelli, Arcangelo",Op1No11,2,11,IV6,D minor
"Corelli, Arcangelo",Op1No11,2,13,IV,D minor
"Corelli, Arcangelo",Op1No11,2,25,IV6,D minor
"Corelli, Arcangelo",Op1No11,2,28,IV6[no1][add2],D minor
"Corelli, Arcangelo",Op1No11,2,31,IV6[no1][add2],A minor
"Corelli, Arcangelo",Op1No11,2,33,I[add9],D minor
"Corelli, Arcangelo",Op1No11,3,5,IV,D minor
"Corelli, Arcangelo",Op1No11,3,12,IV6[no1][add2],D minor
"Corelli, Arcangelo",Op1No11,3,12,IV6,D minor
"Corelli, Arcangelo",Op1No11,3,14,IV6[no1][add2],A minor
"Corelli, Arcangelo",Op1No11,3,14,IV6,A minor
"Corelli, Arcangelo",Op1No11,3,20,IV6[no1][add2],D minor
"Corelli, Arcangelo",Op1No11,3,20,IV6,D minor
"Corelli, Arcangelo",Op1No11,4,4,IV,D minor
"Corelli, Arcangelo",Op1No11,4,10,IV6,D minor
"Corelli, Arcangelo",Op1No11,4,16,IV,D minor
"Corelli, Arcangelo",Op1No11,4,18,IV,D minor
"Corelli, Arcangelo",Op1No12,4,7,iv,D major
"Corelli, Arcangelo",Op3No01,1,11,IVd65,D minor
"Corelli, Arcangelo",Op3No01,3,41,v,F major
"Corelli, Arcangelo",Op3No01,3,42,v,F major
"Corelli, Arcangelo",Op3No01,4,25,IVd65,D minor
"Corelli, Arcangelo",Op3No02,2,17,I,B minor
"Corelli, Arcangelo",Op3No02,2,21,vi,E minor
"Corelli, Arcangelo",Op3No02,2,22,IV,E minor
"Corelli, Arcangelo",Op3No02,3,5,IV[add9],B minor
"Corelli, Arcangelo",Op3No02,4,26,IV6[no1][add2],B minor
"Corelli, Arcangelo",Op3No02,4,28,IV6[no1][add2],E minor
"Corelli, Arcangelo",Op3No02,4,28,IV6,E minor
"Corelli, Arcangelo",Op3No03,3,7,I6,G minor
"Corelli, Arcangelo",Op3No03,3,8,vi6[no1][add2],G minor
"Corelli, Arcangelo",Op3No04,2,3,IV6,B minor
"Corelli, Arcangelo",Op3No04,2,5,IV6[no1][add2],B minor
"Corelli, Arcangelo",Op3No04,2,5,IV6,B minor
"Corelli, Arcangelo",Op3No04,2,9,IVd2,B minor
"Corelli, Arcangelo",Op3No04,2,11,vi,B minor
"Corelli, Arcangelo",Op3No04,2,18,IVd65,B minor
"Corelli, Arcangelo",Op3No04,2,24,IV,B minor
"Corelli, Arcangelo",Op3No04,2,34,IVd2,B minor
"Corelli, Arcangelo",Op3No04,3,21,iv6[no1][add2],D major
"Corelli, Arcangelo",Op3No04,3,21,iv6,D major
"Corelli, Arcangelo",Op3No04,3,27,IV6,E minor
"Corelli, Arcangelo",Op3No04,4,2,vi7,B minor
"Corelli, Arcangelo",Op3No04,4,8,vi,B minor
"Corelli, Arcangelo",Op3No04,4,19,vi7,F# minor
"Corelli, Arcangelo",Op3No04,4,20,vi,F# minor
"Corelli, Arcangelo",Op3No04,4,29,vi7,E minor
"Corelli, Arcangelo",Op3No04,4,30,vi,E minor
"Corelli, Arcangelo",Op3No04,4,35,vi65,B minor
"Corelli, Arcangelo",Op3No04,4,36,IVd65,B minor
"Corelli, Arcangelo",Op3No05,1,1,ii2,D minor
"Corelli, Arcangelo",Op3No05,1,10,IVd65,D minor
"Corelli, Arcangelo",Op3No05,2,3,IV[add9],D minor
"Corelli, Arcangelo",Op3No05,2,3,IV,D minor
"Corelli, Arcangelo",Op3No05,2,8,IV[add9],A minor
"Corelli, Arcangelo",Op3No05,2,8,IV,A minor
"Corelli, Arcangelo",Op3No05,2,10,IV6[no1][add2],D minor
"Corelli, Arcangelo",Op3No05,2,13,IVd65,D minor
"Corelli, Arcangelo",Op3No05,2,37,ii,G minor
"Corelli, Arcangelo",Op3No05,2,38,ii65,G minor
"Corelli, Arcangelo",Op3No05,2,43,IVd65,D minor
"Corelli, Arcangelo",Op3No05,3,18,IV[add9],A minor
"Corelli, Arcangelo",Op3No05,3,18,IV[no5][add#4],A minor
"Corelli, Arcangelo",Op3No05,4,31,IVd65,D minor
"Corelli, Arcangelo",Op3No06,2,6,IVd65,E minor
"Corelli, Arcangelo",Op3No06,3,22,i6,G major
"Corelli, Arcangelo",Op3No06,3,24,i6,G major
"Corelli, Arcangelo",Op3No07,2,31,IV,E minor
"Corelli, Arcangelo",Op3No07,3,20,ii,A minor
"Corelli, Arcangelo",Op3No07,4,13,IV,E minor
"Corelli, Arcangelo",Op3No08,3,21,IV[add9],A minor
"Corelli, Arcangelo",Op3No08,3,21,IV,A minor
"Corelli, Arcangelo",Op3No09,1,3,IV6[no1][add2],F minor
"Corelli, Arcangelo",Op3No09,1,3,IV6,F minor
"Corelli, Arcangelo",Op3No09,1,9,IV6[no1][add2],F minor
"Corelli, Arcangelo",Op3No09,1,9,IV6,F minor
"Corelli, Arcangelo",Op3No09,1,17,ii6,Bb minor
"Corelli, Arcangelo",Op3No09,1,23,IV[add9],F minor
"Corelli, Arcangelo",Op3No09,1,23,IV[no5][add#4],F minor
"Corelli, Arcangelo",Op3No09,2,5,IV6[no1][add2],F minor
"Corelli, Arcangelo",Op3No09,2,5,IV6,F minor
"Corelli, Arcangelo",Op3No09,2,16,IV,C minor
"Corelli, Arcangelo",Op3No09,3,26,vi6,F minor
"Corelli, Arcangelo",Op3No09,3,26,vi,F minor
"Corelli, Arcangelo",Op3No09,4,9,IV,F minor
"Corelli, Arcangelo",Op3No09,4,9,IV[no5][add6],F minor
"Corelli, Arcangelo",Op3No09,4,19,ii,Bb minor
"Corelli, Arcangelo",Op3No09,4,20,vi6,Bb minor
"Corelli, Arcangelo",Op3No10,1,12,IV,A minor
"Corelli, Arcangelo",Op3No10,2,11,iiø7,C major
"Corelli, Arcangelo",Op3No10,2,15,iv,C major
"Corelli, Arcangelo",Op3No10,2,30,ii6,A minor
"Corelli, Arcangelo",Op3No10,2,33,IV,A minor
"Corelli, Arcangelo",Op3No10,2,33,ii6,A minor
"Corelli, Arcangelo",Op3No10,3,5,IV[add9],A minor
"Corelli, Arcangelo",Op3No10,3,5,IV,A minor
"Corelli, Arcangelo",Op3No10,3,8,IV[add9],A minor
"Corelli, Arcangelo",Op3No11,1,4,IV6[no1][add2],G minor
"Corelli, Arcangelo",Op3No11,1,4,IV6,G minor
"Corelli, Arcangelo",Op3No11,1,7,ii7,G minor
"Corelli, Arcangelo",Op3No11,1,15,ii6,G minor
"Corelli, Arcangelo",Op3No11,2,19,ii6[no1][add2],D minor
"Corelli, Arcangelo",Op3No11,2,19,ii6,D minor
"Corelli, Arcangelo",Op3No11,2,32,IV,G minor
"Corelli, Arcangelo",Op3No11,2,32,IV[no5][add6],G minor
"Corelli, Arcangelo",Op3No11,2,34,IV,G minor
"Corelli, Arcangelo",Op3No11,3,8,IV6[no1][add2],G minor
"Corelli, Arcangelo",Op3No11,4,34,IVd65,G minor
"Corelli, Arcangelo",Op4No01,3,2,IV6[no1][add2],A minor
"Corelli, Arcangelo",Op4No01,4,28,i,C major
"Corelli, Arcangelo",Op4No01,4,28,i,C major
"Corelli, Arcangelo",Op4No01,4,29,i,C major
"Corelli, Arcangelo",Op4No01,4,29,i,C major
"Corelli, Arcangelo",Op4No01,4,30,i,C major
"Corelli, Arcangelo",Op4No02,1,14,IVd65,G minor
"Corelli, Arcangelo",Op4No02,4,14,IV[add9],G minor
"Corelli, Arcangelo",Op4No02,4,14,ii6,G minor
"Corelli, Arcangelo",Op4No02,4,14,IV,G minor
"Corelli, Arcangelo",Op4No02,4,27,IV6,G minor
"Corelli, Arcangelo",Op4No02,4,44,ii6[no1][add2],G minor
"Corelli, Arcangelo",Op4No02,4,44,ii6,G minor
"Corelli, Arcangelo",Op4No02,4,50,IV[add9],G minor
"Corelli, Arcangelo",Op4No02,4,50,IV,G minor
"Corelli, Arcangelo",Op4No02,4,54,IV[add9],G minor
"Corelli, Arcangelo",Op4No02,4,54,IV,G minor
"Corelli, Arcangelo",Op4No04,2,23,IV6[no1][add2],B minor
"Corelli, Arcangelo",Op4No04,3,8,IV,F# minor
"Corelli, Arcangelo",Op4No04,3,8,ii6,F# minor
"Corelli, Arcangelo",Op4No04,3,11,IVd65,B minor
"Corelli, Arcangelo",Op4No04,3,14,I,B minor
"Corelli, Arcangelo",Op4No04,3,14,I,B minor
"Corelli, Arcangelo",Op4No04,3,15,I,B minor
"Corelli, Arcangelo",Op4No04,3,15,I,B minor
"Corelli, Arcangelo",Op4No04,3,15,I,B minor
"Corelli, Arcangelo",Op4No04,4,19,I,B minor
"Corelli, Arcangelo",Op4No05,1,11,ii65,E minor
"Corelli, Arcangelo",Op4No05,1,11,IV,E minor
"Corelli, Arcangelo",Op4No05,1,15,IVd65,A minor
"Corelli, Arcangelo",Op4No05,2,6,IVd65,A minor
"Corelli, Arcangelo",Op4No05,4,9,IV,A minor
"Corelli, Arcangelo",Op4No05,4,9,IVd2,A minor
"Corelli, Arcangelo",Op4No06,3,1,ii6,B minor
"Corelli, Arcangelo",Op4No06,3,6,IV[add9],B minor
"Corelli, Arcangelo",Op4No06,5,1,ii6,E minor
"Corelli, Arcangelo",Op4No06,5,6,IV[add9],E minor
"Corelli, Arcangelo",Op4No06,7,24,IV,E minor
"Corelli, Arcangelo",Op4No06,7,25,I,E minor
"Corelli, Arcangelo",Op4No06,7,26,vi7,E minor
"Corelli, Arcangelo",Op4No06,7,26,ii7,E minor
"Corelli, Arcangelo",Op4No06,7,27,I,E minor
"Corelli, Arcangelo",Op4No06,7,27,ii65,E minor
"Corelli, Arcangelo",Op4No06,7,28,I,E minor
"Corelli, Arcangelo",Op4No06,7,29,vi7,E minor
"Corelli, Arcangelo",Op4No06,7,29,ii7,E minor
"Corelli, Arcangelo",Op4No06,7,29,I,E minor
"Corelli, Arcangelo",Op4No06,7,30,ii65,E minor
"Corelli, Arcangelo",Op4No06,7,30,I,E minor
"Corelli, Arcangelo",Op4No07,2,26,IVd65,D minor
"Corelli, Arcangelo",Op4No07,4,15,ii65,D minor
"Corelli, Arcangelo",Op4No08,2,11,IV,A minor
"Corelli, Arcangelo",Op4No09,2,7,v2,Bb major
"Corelli, Arcangelo",Op4No09,3,3,ii7,G minor
"Corelli, Arcangelo",Op4No09,3,8,ii7,C minor
"Corelli, Arcangelo",Op4No10,5,30,vi,B minor
"Corelli, Arcangelo",Op4No10,5,33,ii,A minor
"Corelli, Arcangelo",Op4No10,5,33,ii2,A minor
"Corelli, Arcangelo",Op4No11,3,3,ii,C minor
"Corelli, Arcangelo",Op4No11,3,12,IV[add9],G minor
"Corelli, Arcangelo",Op4No11,3,16,IV[add9],G minor
"Corelli, Arcangelo",Op4No11,3,33,IV[add9],C minor
"Corelli, Arcangelo",Op4No12,1,25,iv7,D major
"Corelli, Arcangelo",Op4No12,1,30,IV6[no1][add2],B minor
"Corelli, Arcangelo",Op4No12,1,30,IV6,B minor
"Corelli, Arcangelo",Op4No12,3,13,ii65,E minor
"Corelli, Arcangelo",Op4No12,3,17,ii65,B minor
