COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Corelli, Arcangelo",Op3No12,7,19-20,I-IV[add9]-ii6-V7,E major
"Corelli, Arcangelo",Op3No12,7,21-22,V-I-vi6-ii2,E major
"Corelli, Arcangelo",Op3No12,7,24-25,V-I-ii6-V2,D major-A major
"Corelli, Arcangelo",Op3No12,7,28-29,V65-I-vi6-ii2,A major
"Corelli, Arcangelo",Op4No01,1,2-2,vi-ii64-viiø2-iii6,C major
"Corelli, Arcangelo",Op4No01,1,12-13,I6-IV[add9]-ii6-V,C major
"Corelli, Arcangelo",Op4No01,2,13-15,I6-IV-ii6-V,G major
"Corelli, Arcangelo",Op4No01,2,24-27,V6/V-V-V6-i,C major-A minor
"Corelli, Arcangelo",Op4No01,2,27-29,i6-iv-iio6-V,A minor
"Corelli, Arcangelo",Op4No01,3,9-10,V6/VII-VII-V6-i,A minor
"Corelli, Arcangelo",Op4No01,4,24-25,I6-IV-ii6-V,C major
"Corelli, Arcangelo",Op4No01,4,25-26,ii6-V-iii6-vi,C major
"Corelli, Arcangelo",Op4No02,1,10-10,I-IV-ii7-V[no3][add4],Bb major
"Corelli, Arcangelo",Op4No02,1,14-15,i6-iv-iio6-V[add9],G minor
"Corelli, Arcangelo",Op4No02,1,18-19,V6/iv-iv-iio6-V,G minor
"Corelli, Arcangelo",Op4No03,1,5-5,V6-I-ii6-V,A major-E major
"Corelli, Arcangelo",Op4No03,1,14-15,I-IV-ii6-V,A major
"Corelli, Arcangelo",Op4No03,1,15-16,I6-IV-V6/V-V,A major
"Corelli, Arcangelo",Op4No03,2,5-7,V7/V-I/V-iii6-vi2,A major
"Corelli, Arcangelo",Op4No03,2,39-41,iii6-vi-IV6-viio,A major
"Corelli, Arcangelo",Op4No03,2,40-42,IV6-viio-V6-I,A major
"Corelli, Arcangelo",Op4No03,2,41-43,V6-I-vi6-ii,A major
"Corelli, Arcangelo",Op4No03,2,42-44,vi6-ii-viio6-iii,A major
"Corelli, Arcangelo",Op4No03,2,43-45,viio6-iii-I6-IV,A major
"Corelli, Arcangelo",Op4No03,2,44-46,I6-IV-ii6-V2,A major
"Corelli, Arcangelo",Op4No03,4,6-7,V-I-vi6-V2,A major-E major
"Corelli, Arcangelo",Op4No03,4,8-9,V7-I-iii6-vi2,E major-A major
"Corelli, Arcangelo",Op4No03,4,9-10,I6-IV[add9]-ii-V65,A major
"Corelli, Arcangelo",Op4No03,4,10-11,I-IV[add9]-ii6-V7,A major
"Corelli, Arcangelo",Op4No03,4,31-32,V-I6-vi-V7/V,A major
"Corelli, Arcangelo",Op4No03,4,35-36,I-IV[add9]-ii6-V7,A major
"Corelli, Arcangelo",Op4No03,4,39-40,I-IV[add9]-ii6-V7,A major
"Corelli, Arcangelo",Op4No04,2,32-34,I6-IV-V/V-V,D major
"Corelli, Arcangelo",Op4No04,2,33-35,V/V-V-iii-vi,D major
"Corelli, Arcangelo",Op4No04,3,7-7,V6/iv-iv-iiø7-V[no3][add4],F# minor
"Corelli, Arcangelo",Op4No04,3,8-8,i6-IV-ii6-V,F# minor
"Corelli, Arcangelo",Op4No04,4,4-6,I-IV-V/V-V,D major
"Corelli, Arcangelo",Op4No04,4,25-26,I6-IV-ii6-V,D major
"Corelli, Arcangelo",Op4No04,4,25-26,ii6-V-iii6-vi,D major
"Corelli, Arcangelo",Op4No04,4,26-27,iii6-vi-IV6-viio,D major
"Corelli, Arcangelo",Op4No04,4,26-27,IV6-viio-V6-I,D major
"Corelli, Arcangelo",Op4No05,4,2-3,V/III-III-i6-iv,A minor
"Corelli, Arcangelo",Op4No06,2,9-11,I6-IV-ii6-V,B major
"Corelli, Arcangelo",Op4No06,2,11-13,I6-IV-ii6-V,B major
"Corelli, Arcangelo",Op4No06,2,18-20,I-IV-ii6-V,E major
"Corelli, Arcangelo",Op4No06,2,19-21,ii6-V-iii6-vi,E major
"Corelli, Arcangelo",Op4No06,2,20-21,iii6-vi-IV6-viio,E major
"Corelli, Arcangelo",Op4No06,2,21-22,IV6-viio-V6-I,E major
"Corelli, Arcangelo",Op4No06,4,16-18,I6-IV-ii6-V,E major
"Corelli, Arcangelo",Op4No06,4,17-19,ii6-V-iii6-vi,E major
"Corelli, Arcangelo",Op4No06,4,18-20,iii6-vi-IV6-viio,E major
"Corelli, Arcangelo",Op4No06,4,19-21,IV6-viio-V6-I,E major
"Corelli, Arcangelo",Op4No06,6,5-6,V-I[add9]-ii6-V7,E major-B major
"Corelli, Arcangelo",Op4No06,6,10-11,I6-IV-V6/V-V,E major
"Corelli, Arcangelo",Op4No06,6,11-12,V6/V-V-V6/vi-i/vi,E major
"Corelli, Arcangelo",Op4No06,7,10-10,I-I6-vi7-ii7,B major-E major
"Corelli, Arcangelo",Op4No06,7,11-12,IM7-IVM7-ii6-V7,E major
"Corelli, Arcangelo",Op4No07,1,3-4,V2/IV-IV6[no1][add2]-ii7-V7,C major
"Corelli, Arcangelo",Op4No07,1,4-5,I-IV-ii6-V7,C major
"Corelli, Arcangelo",Op4No07,1,11-11,V2-I6-vi7-ii7,F major
"Corelli, Arcangelo",Op4No07,1,12-12,I-IV[add9]-ii6-V7,F major
"Corelli, Arcangelo",Op4No07,2,11-12,IV-viio64-V2-I6,F major
"Corelli, Arcangelo",Op4No07,2,12-13,V2-I6-vi-V65,F major-C major
"Corelli, Arcangelo",Op4No07,2,22-23,I-IV6-ii-V7,F major
"Corelli, Arcangelo",Op4No07,2,24-25,IVM7-viio6-V-I[add9],F major
"Corelli, Arcangelo",Op4No07,2,26-27,IVd65-viio-V7-i[add9],D minor
"Corelli, Arcangelo",Op4No07,4,9-12,I-IV-V/V-V,F major
"Corelli, Arcangelo",Op4No07,4,11-14,V/V-V-V/vi-i,F major-D minor
"Corelli, Arcangelo",Op4No07,4,17-20,I-IV-ii-V,F major
"Corelli, Arcangelo",Op4No07,4,25-28,I-IV-ii-V,F major
"Corelli, Arcangelo",Op4No07,5,9-10,I6-IV-ii6-V7,C major
"Corelli, Arcangelo",Op4No07,5,13-14,I6-IV-ii6-V,F major
"Corelli, Arcangelo",Op4No07,5,15-16,V6/V-V-iii6-vi,F major
"Corelli, Arcangelo",Op4No08,1,22-24,V-I-i6-iv,F major-D minor
"Corelli, Arcangelo",Op4No08,2,10-11,i-iv7[add9]-iio6-V7,A minor
"Corelli, Arcangelo",Op4No09,1,11-12,I6-IV-ii-V7,Bb major
"Corelli, Arcangelo",Op4No09,1,12-13,I6-IV-ii-V7,Bb major
"Corelli, Arcangelo",Op4No09,2,4-6,V/V-I/V-iii6-vi2,Bb major
"Corelli, Arcangelo",Op4No09,2,27-29,V-i-IV6-viio,G minor-Bb major
"Corelli, Arcangelo",Op4No09,2,28-30,IV6-viio-V6-I,Bb major
"Corelli, Arcangelo",Op4No09,4,19-20,I6-IV-ii-V,Bb major
"Corelli, Arcangelo",Op4No09,4,20-21,ii-V-iii-vi,Bb major
"Corelli, Arcangelo",Op4No09,4,24-25,I6-IV-ii-V,Bb major
"Corelli, Arcangelo",Op4No09,4,25-26,ii-V-iii-vi,Bb major
"Corelli, Arcangelo",Op4No09,4,36-37,V6-i-V6-i,C minor-D minor
"Corelli, Arcangelo",Op4No10,2,8-10,I6-IV-V6/V-V,G major
"Corelli, Arcangelo",Op4No10,2,9-11,V6/V-V-V6/vi-vi,G major
"Corelli, Arcangelo",Op4No10,2,11-12,vi-iv-iio6-V,G major-E minor
"Corelli, Arcangelo",Op4No10,2,29-30,I6-IV-ii6-V,G major
"Corelli, Arcangelo",Op4No10,2,29-30,ii6-V-iii6-vi,G major
"Corelli, Arcangelo",Op4No10,5,6-7,I-IV[add9]-ii6-V,G major
"Corelli, Arcangelo",Op4No10,5,22-23,I-IV[add9]-ii6-V7,G major
"Corelli, Arcangelo",Op4No10,5,28-29,V-I-i6-iv,D major-B minor
"Corelli, Arcangelo",Op4No10,5,38-39,I-IV[add9]-ii6-V7,G major
"Corelli, Arcangelo",Op4No11,2,17-18,IV-viio64-V2-I6,Eb major
"Corelli, Arcangelo",Op4No11,2,24-26,V-i-iio-V6,C minor-G minor
"Corelli, Arcangelo",Op4No11,2,53-55,i-viio7-V6-i,F minor-C minor
"Corelli, Arcangelo",Op4No11,3,24-25,V6-I-V6-i,Eb major-F minor
"Corelli, Arcangelo",Op4No11,3,25-26,V6-i-V-i,F minor-G minor
"Corelli, Arcangelo",Op4No12,2,7-8,i-iv-iio6-V2,F# minor
"Corelli, Arcangelo",Op4No12,2,10-11,V-i-VI-iio6,B minor
"Corelli, Arcangelo",Op4No12,2,14-15,V-i-VI-iio6,B minor
"Corelli, Arcangelo",Op4No12,2,19-20,I6-IV-ii6-V,D major
"Corelli, Arcangelo",Op4No12,2,22-23,V7-i-VI-iio6,F# minor
"Corelli, Arcangelo",Op4No12,3,6-7,V6/III-III-V6/iv-iv,B minor
"Corelli, Arcangelo",Op4No12,3,11-12,i-iv-iio6-V,E minor
