COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Corelli, Arcangelo",Op1No01,2,22,III+6,D minor
"Corelli, Arcangelo",Op1No04,4,27,III+6,A minor
"Corelli, Arcangelo",Op1No05,4,38,III+65,G minor
"Corelli, Arcangelo",Op1No06,2,5,III+6,F# minor
"Corelli, Arcangelo",Op1No11,4,9,III+6,D minor
"Corelli, Arcangelo",Op3No04,3,36,III+6,F# minor
"Corelli, Arcangelo",Op3No10,2,33,III+6,A minor
