mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
21	21	0	0	6/8	2	1	I}	f	III		I		I						}	M	1	0	0, 4, 1		0	0
21	21	1/4	1/4	6/8	2	1	V65/vi{	f	III		V65/vi		V		65		vi		{	Mm7	1	0	8, 5, 2, 4		4	8
21	21	3/8	3/8	6/8	2	1	vi	f	III		vi		vi							m	1	0	3, 0, 4		3	3
21	21	5/8	5/8	6/8	2	1	ii6	f	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
22	22	0	0	6/8	2	1	V(64)	f	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
22	22	1/4	1/4	6/8	2	1	V7	f	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
22	22	3/8	3/8	6/8	2	1	I}	f	III		I		I						}	M	1	0	0, 4, 1		0	0
22	22	5/8	5/8	6/8	2	1	V65/vi{	f	III		V65/vi		V		65		vi		{	Mm7	1	0	8, 5, 2, 4		4	8
23	23	0	0	6/8	2	1	vi	f	III		vi		vi							m	1	0	3, 0, 4		3	3
23	23	1/4	1/4	6/8	2	1	ii6	f	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
23	23	3/8	3/8	6/8	2	1	V(64)	f	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
23	23	5/8	5/8	6/8	2	1	V7	f	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
24	24	0	0	6/8	2	1	I(974)}	f	III		I(974)		I			974			}	M	1	0	0, -1, 1	2, 5	0	0
24	24	3/8	3/8	6/8	2	1	I	f	III		I		I							M	1	0	0, 4, 1		0	0
25	25	0	0	6/8	2	1	{	f	III										{		1	0				
26	26	0	0	6/8	2	1	iv.#viio2	f	iv		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
26	26	3/8	3/8	6/8	2	1	#viio43	f	iv		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
27	27	0	0	6/8	2	1	#viio2	f	iv		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
27	27	3/8	3/8	6/8	2	1	#viio43	f	iv		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
28	28	0	0	6/8	2	1	i6	f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
28	28	1/8	1/8	6/8	2	1	#viio6	f	iv		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
28	28	1/4	1/4	6/8	2	1	i	f	iv		i		i							m	1	1	0, -3, 1		0	0
28	28	3/8	3/8	6/8	2	1	V65}	f	iv		V65		V		65				}	Mm7	1	1	5, 2, -1, 1		1	5
29	29	0	0	6/8	2	1	i{	f	iv		i		i						{	m	1	1	0, -3, 1		0	0
29	29	3/8	3/8	6/8	2	1	VI6	f	iv		VI6		VI		6					M	1	1	0, -3, -4		-4	0
30	30	0	0	6/8	2	1	#viio7	f	iv		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
30	30	3/8	3/8	6/8	2	1	V6	f	iv		V6		V		6					M	1	1	5, 2, 1		1	5
30	30	7/16	7/16	6/8	2	1	v6	f	iv		v6		v		6					m	1	1	-2, 2, 1		1	-2
31	31	0	0	6/8	2	1	v.V7	f	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
31	31	3/8	3/8	6/8	2	1	viio7/V	f	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
32	32	0	0	6/8	2	1	V}	f	v		V		V						}	M	1	1	1, 5, 2		1	1
33	33	0	0	6/8	2	1	i{	f	v		i		i						{	m	1	1	0, -3, 1		0	0
34	34	0	0	6/8	2	1	ii%65	f	v		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
35	35	0	0	6/8	2	1	V	f	v		V		V							M	1	1	1, 5, 2		1	1
35	35	5/8	5/8	6/8	2	1	V7	f	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	36	0	0	6/8	2	1	i(4)}	f	v		i(4)		i			4			}	m	1	1	0, -1, 1		0	0
36	36	3/8	3/8	6/8	2	1	i.V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
37	37	0	0	6/8	2	1	i{	f	i		i		i						{	m	1	1	0, -3, 1		0	0
38	38	0	0	6/8	2	1	ii%65	f	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
39	39	0	0	6/8	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
39	39	5/8	5/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
40	40	0	0	6/8	2	1	VI(64)	f	i		VI(64)		VI			64				M	1	1	-4, 2, -1		-4	-4
40	40	3/8	3/8	6/8	2	1	VI	f	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
40	40	5/8	5/8	6/8	2	1	Ger6	f	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
41	41	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
41	41	3/8	3/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
42	42	0	0	6/8	2	1	i(9#74)}	f	i		i(9#74)		i			9#74			}	m	1	1	0, -1, 1	2, 5	0	0
42	42	3/8	3/8	6/8	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
43	43	0	0	6/8	2	1	i{	f	i		i		i						{	m	1	1	0, -3, 1		0	0
43	43	3/8	3/8	6/8	2	1	#viio43/iv	f	i		#viio43/iv		#vii	o	43		iv			o7	1	1	-2, -5, 4, 1		4	-2
44	44	0	0	6/8	2	1	iv6(#72)	f	i		iv6(#72)		iv		6	#72				m	1	1	-4, 0, 1, 4		-1	-4
44	44	3/8	3/8	6/8	2	1	iv6	f	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
44	44	5/8	5/8	6/8	2	1	i64	f	i		i64		i		64					m	1	1	1, 0, -3		0	1
45	45	0	0	6/8	2	1	bII6	f	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
45	45	5/8	5/8	6/8	2	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
46	46	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
46	46	3/8	3/8	6/8	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
47	47	0	0	6/8	2	1	Ger6	f	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
48	48	0	0	6/8	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
49	49	0	0	6/8	2	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
50	50	0	0	6/8	2	1	#viio43	f	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
51	51	0	0	6/8	2	1	i6	f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
51	51	3/8	3/8	6/8	2	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
52	52	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
52	52	3/8	3/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
53	53	0	0	6/8	2	1	i6}{	f	i		i6		i		6				}{	m	1	1	-3, 1, 0		0	-3
53	53	3/8	3/8	6/8	2	1	ii%65	f	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
54	54	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
54	54	3/8	3/8	6/8	2	1	#viio65/iv	f	i		#viio65/iv		#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
55	55	0	0	6/8	2	1	Ger6	f	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
55	55	3/8	3/8	6/8	2	1	viio65/V	f	i		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
56	56	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
56	56	3/8	3/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
57	57	0	0	6/8	2	1	i}	f	i		i		i						}	m	1	1	0, -3, 1		0	0
57	57	1/4	1/4	6/8	2	1	V65/iv{	f	i		V65/iv		V		65		iv		{	Mm7	1	1	4, 1, -2, 0		0	4
57	57	3/8	3/8	6/8	2	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
57	57	5/8	5/8	6/8	2	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
58	58	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
58	58	1/4	1/4	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
58	58	3/8	3/8	6/8	2	1	i}	f	i		i		i						}	m	1	1	0, -3, 1		0	0
58	58	5/8	5/8	6/8	2	1	#viio7/iv{	f	i		#viio7/iv		#vii	o	7		iv		{	o7	1	1	4, 1, -2, -5		4	4
59	59	0	0	6/8	2	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
59	59	1/4	1/4	6/8	2	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
59	59	3/8	3/8	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
59	59	5/8	5/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
60	60	0	0	6/8	2	1	i(9#74)}	f	i		i(9#74)		i			9#74			}	m	1	1	0, -1, 1	2, 5	0	0
60	60	3/8	3/8	6/8	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
