mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
14	13	0	0	2/2	4	1		V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
15	14	0	0	2/2	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
15	14	1/2	1/2	2/2	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
16	15	0	0	2/2	4	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
16	15	1/4	1/4	2/2	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
16	15	1/2	1/2	2/2	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
16	15	3/4	3/4	2/2	4	1		iii	C	V		iii		iii							m	0	0	4, 1, 5		4	4
17	16	0	0	2/2	4	1		I.V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
18	17	0	0	2/2	4	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
18	17	1/2	1/2	2/2	4	1		V(6#4)	C	I		V(6#4)		V			6#4				M	0	0	1, 5, 7, 4		1	1
19	18	0	0	2/2	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	19	0	0	2/2	4	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
21	20	0	0	2/2	4	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
21	20	1/2	1/2	2/2	4	1		V2/ii	C	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
22	21	0	0	2/2	4	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
22	21	1/2	1/2	2/2	4	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
23	22	0	0	2/2	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
23	22	1/2	1/2	2/2	4	1		V2/ii	C	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
24	23	0	0	2/2	4	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
24	23	1/2	1/2	2/2	4	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
25	24	0	0	2/2	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
25	24	1/2	1/2	2/2	4	1		V65/IV	C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
26	25	0	0	2/2	4	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
26	25	1/2	1/2	2/2	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	26	0	0	2/2	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
27	26	1/2	1/2	2/2	4	1		V65/IV	C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
28	27	0	0	2/2	4	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
28	27	1/2	1/2	2/2	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	28	0	0	2/2	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
29	28	1/2	1/2	2/2	4	1		vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
30	29	0	0	2/2	4	1		ii65	C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
30	29	1/2	1/2	2/2	4	1		V\\	C	I		V		V						\\	M	0	0	1, 5, 2		1	1
31	30	0	0	2/2	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
31	30	1/4	1/4	2/2	4	1		vi7	C	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
31	30	1/2	1/2	2/2	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
31	30	5/8	5/8	2/2	4	1		V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
31	30	3/4	3/4	2/2	4	1		vi6	C	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
31	30	7/8	7/8	2/2	4	1		V65/ii	C	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
32	31	0	0	2/2	4	1		ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
32	31	1/4	1/4	2/2	4	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
32	31	1/2	1/2	2/2	4	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
32	31	3/4	3/4	2/2	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	32	0	0	2/2	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
33	32	1/2	1/2	2/2	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
33	32	3/4	3/4	2/2	4	1		vi6	C	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
33	32	7/8	7/8	2/2	4	1		V65/ii	C	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
34	33	0	0	2/2	4	1		ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
34	33	1/8	1/8	2/2	4	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
34	33	3/8	3/8	2/2	4	1		V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
34	33	1/2	1/2	2/2	4	1		ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
34	33	3/4	3/4	2/2	4	1		V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
34	33	7/8	7/8	2/2	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	34	0	0	2/2	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
35	34	1/4	1/4	2/2	4	1		I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
35	34	1/2	1/2	2/2	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
35	34	3/4	3/4	2/2	4	1		V2/IV	C	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
36	35	0	0	2/2	4	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
36	35	1/4	1/4	2/2	4	1		IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
36	35	1/2	1/2	2/2	4	1		V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2
36	35	3/4	3/4	2/2	4	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
37	36	0	0	2/2	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
37	36	1/4	1/4	2/2	4	1		I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
37	36	1/2	1/2	2/2	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
37	36	3/4	3/4	2/2	4	1		V2/V	C	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
38	37	0	0	2/2	4	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
38	37	1/4	1/4	2/2	4	1		IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
38	37	1/2	1/2	2/2	4	1		V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2
38	37	3/4	3/4	2/2	4	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
39	38	0	0	2/2	4	1		vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
39	38	1/2	1/2	2/2	4	1		@none	C	I		@none		@none							m	0	0				
40	39	0	0	2/2	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
40	39	1/2	1/2	2/2	4	1		viio6	C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
41	40	0	0	2/2	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
41	40	1/2	1/2	2/2	4	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
42	41	0	0	2/2	4	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
42	41	1/2	1/2	2/2	4	1		V65/vi	C	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
43	42	0	0	2/2	4	1		vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
43	42	1/2	1/2	2/2	4	1		V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
44	43	0	0	2/2	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
44	43	1/2	1/2	2/2	4	1		viio6	C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
45	44	0	0	2/2	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
45	44	1/2	1/2	2/2	4	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
46	45	0	0	2/2	4	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
46	45	1/2	1/2	2/2	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	46	0	0	2/2	4	1		I\\	C	I		I		I						\\	M	0	0	0, 4, 1		0	0
47	46	1/2	1/2	2/2	4	1		I[I	C	I	I	I		I							M	0	0	0, 4, 1		0	0
49	48	0	0	2/2	4	1		viio43	C	I	I	viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
51	50	0	0	2/2	4	1		I	C	I	I	I		I							M	0	0	0, 4, 1		0	0
52	51	1/2	1/2	2/2	4	1		I]	C	I	I	I		I							M	0	0	0, 4, 1		0	0
53	52	0	0	2/2	4	1		#viio7/ii	C	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
55	54	0	0	2/2	4	1		V65/ii	C	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
55	54	1/2	1/2	2/2	4	1		ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
56	55	0	0	2/2	4	1		V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
56	55	1/2	1/2	2/2	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
57	56	0	0	2/2	4	1		V.ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
57	56	1/2	1/2	2/2	4	1		Ger6/vi	C	V		Ger6/vi	Ger	vii	o	65	b3	V/vi			Ger	0	0	-1, 3, 0, 9		9	-1
58	57	0	0	2/2	4	1		vi64	C	V		vi64		vi		64					m	0	0	4, 3, 0		3	4
58	57	1/2	1/2	2/2	4	1		ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
59	58	0	0	2/2	4	1		ii%2	C	V		ii%2		ii	%	2					%7	0	0	0, 2, -1, -4		2	0
59	58	1/2	1/2	2/2	4	1		V65/V	C	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
61	60	0	0	2/2	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
64	63	1/2	1/2	2/2	4	1		V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
64	63	3/4	3/4	2/2	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
65	64	0	0	2/2	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
65	64	1/2	1/2	2/2	4	1		V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
65	64	3/4	3/4	2/2	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
66	65	0	0	2/2	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
66	65	1/2	1/2	2/2	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
67	66	0	0	2/2	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
67	66	1/2	1/2	2/2	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
68	67	0	0	2/2	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
68	67	1/2	1/2	2/2	4	1		V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
68	67	3/4	3/4	2/2	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
69	68	0	0	2/2	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
69	68	1/2	1/2	2/2	4	1		V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
69	68	3/4	3/4	2/2	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
70	69	0	0	2/2	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
70	69	1/2	1/2	2/2	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
71	70	0	0	2/2	4	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
71	70	1/2	1/2	2/2	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
72	71	0	0	2/2	4	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
72	71	1/2	1/2	2/2	4	1		V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
73	72	0	0	2/2	4	1		V2	C	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
73	72	1/2	1/2	2/2	4	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
74	73	0	0	2/2	4	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
74	73	1/2	1/2	2/2	4	1		ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
75	74	0	0	2/2	4	1		V64	C	V		V64		V		64					M	0	0	2, 1, 5		1	2
75	74	1/4	1/4	2/2	4	1		I64	C	V		I64		I		64					M	0	0	1, 0, 4		0	1
76	75	1/2	1/2	2/2	4	1		IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
77	76	0	0	2/2	4	1		V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
78	77	0	0	2/2	4	1		I[I6	C	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
78	77	1/2	1/2	2/2	4	1		IV	C	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
79	78	0	0	2/2	4	1		I6	C	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
79	78	1/2	1/2	2/2	4	1		V43	C	V	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
80	79	0	0	2/2	4	1		I6	C	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
80	79	1/2	1/2	2/2	4	1		IV]	C	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
81	80	0	0	2/2	4	1		I	C	V		I		I							M	0	0	0, 4, 1		0	0
81	80	1/2	1/2	2/2	4	1		I.V	C	I		V		V							M	0	0	1, 5, 2		1	1
82	81	0	0	2/2	4	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
82	81	1/4	1/4	2/2	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
82	81	1/2	1/2	2/2	4	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
82	81	3/4	3/4	2/2	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
83	82	0	0	2/2	4	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
83	82	1/4	1/4	2/2	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
83	82	1/2	1/2	2/2	4	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
83	82	3/4	3/4	2/2	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
84	83	0	0	2/2	4	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
84	83	1/4	1/4	2/2	4	1		viio7	C	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
84	83	1/2	1/2	2/2	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
84	83	3/4	3/4	2/2	4	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
85	84	0	0	2/2	4	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	85	0	0	2/2	4	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
86	85	1/4	1/4	2/2	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
86	85	1/2	1/2	2/2	4	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
86	85	3/4	3/4	2/2	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
87	86	0	0	2/2	4	1		V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
87	86	1/4	1/4	2/2	4	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
87	86	1/2	1/2	2/2	4	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
87	86	3/4	3/4	2/2	4	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
88	87	0	0	2/2	4	1		bIII.V7	C	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	89	0	0	2/2	4	1		V(64)	C	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
90	89	1/2	1/2	2/2	4	1		I6	C	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
90	89	3/4	3/4	2/2	4	1		I	C	bIII		I		I							M	0	0	0, 4, 1		0	0
91	90	0	0	2/2	4	1		V	C	bIII		V		V							M	0	0	1, 5, 2		1	1
92	91	0	0	2/2	4	1		V65/ii	C	bIII		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
93	92	0	0	2/2	4	1		V43	C	bIII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
93	92	1/2	1/2	2/2	4	1		V65	C	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
94	93	0	0	2/2	4	1		I	C	bIII		I		I							M	0	0	0, 4, 1		0	0
94	93	1/2	1/2	2/2	4	1		#viio64/ii	C	bIII		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
95	94	0	0	2/2	4	1		V2	C	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
96	95	0	0	2/2	4	1		I6	C	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
97	96	0	0	2/2	4	1		IV6	C	bIII		IV6		IV		6					M	0	0	3, 0, -1		-1	3
97	96	1/2	1/2	2/2	4	1		V65	C	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
98	97	0	0	2/2	4	1		I	C	bIII		I		I							M	0	0	0, 4, 1		0	0
98	97	1/2	1/2	2/2	4	1		I6	C	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
99	98	0	0	2/2	4	1		iv.VI	C	iv		VI		VI							M	0	1	-4, 0, -3		-4	-4
99	98	1/4	1/4	2/2	4	1		iv	C	iv		iv		iv							m	0	1	-1, -4, 0		-1	-1
99	98	1/2	1/2	2/2	4	1		#viio	C	iv		#viio		#vii	o						o	0	1	5, 2, -1		5	5
99	98	3/4	3/4	2/2	4	1		V7	C	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
100	99	0	0	2/2	4	1		i	C	iv		i		i							m	0	1	0, -3, 1		0	0
100	99	3/4	3/4	2/2	4	1		V65	C	iv		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
101	100	0	0	2/2	4	1		V43	C	iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
101	100	1/4	1/4	2/2	4	1		V2	C	iv		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
101	100	1/2	1/2	2/2	4	1		V65	C	iv		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
102	101	0	0	2/2	4	1		i	C	iv		i		i							m	0	1	0, -3, 1		0	0
102	101	1/4	1/4	2/2	4	1		i6	C	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
103	102	0	0	2/2	4	1		V7	C	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
103	102	1/4	1/4	2/2	4	1		V65	C	iv		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
103	102	1/2	1/2	2/2	4	1		V43	C	iv		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
104	103	0	0	2/2	4	1		i6	C	iv		i6		i		6					m	0	1	-3, 1, 0		0	-3
105	104	0	0	2/2	4	1		iv7	C	iv		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
105	104	1/2	1/2	2/2	4	1		V65	C	iv		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
106	105	0	0	2/2	4	1		i	C	iv		i		i							m	0	1	0, -3, 1		0	0
106	105	1/2	1/2	2/2	4	1		bVI	C	iv		bVI		bVI							M	0	1	-11, -7, -10		-11	-11
107	106	0	0	2/2	4	1		bII.IV	C	bII		IV		IV							M	0	0	-1, 3, 0		-1	-1
107	106	1/2	1/2	2/2	4	1		V65	C	bII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
107	106	3/4	3/4	2/2	4	1		V7	C	bII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	107	0	0	2/2	4	1		I	C	bII		I		I							M	0	0	0, 4, 1		0	0
108	107	1/2	1/2	2/2	4	1		iii	C	bII		iii		iii							m	0	0	4, 1, 5		4	4
109	108	0	0	2/2	4	1		I6(4+2)	C	bII		I6(4+2)		I		6	4+2				M	0	0	-1, 1, 0	2	0	-1
109	108	1/8	1/8	2/2	4	1		I6	C	bII		I6		I		6					M	0	0	4, 1, 0		0	4
109	108	1/4	1/4	2/2	4	1		V2	C	bII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
109	108	1/2	1/2	2/2	4	1		V43	C	bII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
109	108	3/4	3/4	2/2	4	1		V65	C	bII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
110	109	0	0	2/2	4	1		I6(94)	C	bII		I6(94)		I		6	94				M	0	0	-1, 1, 0	2	0	-1
110	109	1/4	1/4	2/2	4	1		I6	C	bII		I6		I		6					M	0	0	4, 1, 0		0	4
110	109	1/2	1/2	2/2	4	1		#i.i	C	#i		i		i							m	0	1	0, -3, 1		0	0
111	110	1/8	1/8	2/2	4	1		i6	C	#i		i6		i		6					m	0	1	-3, 1, 0		0	-3
111	110	1/4	1/4	2/2	4	1		#viio43	C	#i		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
111	110	1/2	1/2	2/2	4	1		#viio65	C	#i		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
111	110	3/4	3/4	2/2	4	1		#viio	C	#i		#viio		#vii	o						o	0	1	5, 2, -1		5	5
112	111	0	0	2/2	4	1		i	C	#i		i		i							m	0	1	0, -3, 1		0	0
114	113	0	0	2/2	4	1		i[viio43	C	#i	i	viio43		vii	o	43					o7	0	1	-8, -11, -2, -5		-2	-8
116	115	0	0	2/2	4	1		i]	C	#i	i	i		i							m	0	1	0, -3, 1		0	0
116	115	1/2	1/2	2/2	4	1		i	C	#i		i		i							m	0	1	0, -3, 1		0	0
118	117	0	0	2/2	4	1		i[viio2	C	#i	i	viio2		vii	o	2					o7	0	1	-11, -2, -5, -8		-2	-11
120	119	0	0	2/2	4	1		i]	C	#i	i	i		i							m	0	1	0, -3, 1		0	0
120	119	1/4	1/4	2/2	4	1		i	C	#i		i		i							m	0	1	0, -3, 1		0	0
120	119	1/2	1/2	2/2	4	1		i6	C	#i		i6		i		6					m	0	1	-3, 1, 0		0	-3
121	120	0	0	2/2	4	1		iv	C	#i		iv		iv							m	0	1	-1, -4, 0		-1	-1
121	120	1/2	1/2	2/2	4	1		V	C	#i		V		V							M	0	1	1, 5, 2		1	1
122	121	0	0	2/2	4	1		VI	C	#i		VI		VI							M	0	1	-4, 0, -3		-4	-4
122	121	1/2	1/2	2/2	4	1		i6	C	#i		i6		i		6					m	0	1	-3, 1, 0		0	-3
123	122	0	0	2/2	4	1		iv	C	#i		iv		iv							m	0	1	-1, -4, 0		-1	-1
123	122	1/2	1/2	2/2	4	1		V	C	#i		V		V							M	0	1	1, 5, 2		1	1
124	123	0	0	2/2	4	1		i\\	C	#i		i		i						\\	m	0	1	0, -3, 1		0	0
124	123	1/4	1/4	2/2	4	1		i	C	#i		i		i							m	0	1	0, -3, 1		0	0
124	123	1/2	1/2	2/2	4	1		i6	C	#i		i6		i		6					m	0	1	-3, 1, 0		0	-3
125	124	0	0	2/2	4	1		iv	C	#i		iv		iv							m	0	1	-1, -4, 0		-1	-1
125	124	1/2	1/2	2/2	4	1		V	C	#i		V		V							M	0	1	1, 5, 2		1	1
126	125	0	0	2/2	4	1		VI	C	#i		VI		VI							M	0	1	-4, 0, -3		-4	-4
126	125	1/2	1/2	2/2	4	1		V6	C	#i		V6		V		6					M	0	1	5, 2, 1		1	5
127	126	0	0	2/2	4	1		i	C	#i		i		i							m	0	1	0, -3, 1		0	0
127	126	1/2	1/2	2/2	4	1		V7	C	#i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
128	127	0	0	2/2	4	1		i\\	C	#i		i		i						\\	m	0	1	0, -3, 1		0	0
