key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
g# minor	[0.0, 0.0, 0.0, 0.235, 0.118, 0.0, 0.118, 0.0, 0.294, 0.0, 0.118, 0.118]	0.0	8.0	8.0	1	3	2
c# minor	[0.102, 0.178, 0.034, 0.076, 0.136, 0.034, 0.051, 0.034, 0.203, 0.119, 0.0, 0.034]	8.0	25.0	3.0	3	7	4
E major	[0.0, 0.088, 0.0, 0.07, 0.246, 0.0, 0.07, 0.035, 0.14, 0.07, 0.035, 0.246]	25.0	32.0	1.0	7	9	2
c# minor	[0.034, 0.15, 0.007, 0.103, 0.151, 0.0, 0.054, 0.054, 0.254, 0.082, 0.04, 0.072]	32.0	92.0	1.0	9	24	15
C# major	[0.048, 0.226, 0.028, 0.131, 0.028, 0.135, 0.057, 0.04, 0.156, 0.0, 0.101, 0.051]	92.0	120.0	4.0	24	31	7
g# minor	[0.0, 0.047, 0.043, 0.237, 0.129, 0.0, 0.003, 0.11, 0.184, 0.0, 0.103, 0.144]	120.0	161.0	4.0	31	41	10
c# minor	[0.085, 0.136, 0.0, 0.068, 0.068, 0.0, 0.051, 0.017, 0.475, 0.068, 0.034, 0.0]	161.0	173.0	3.0	41	44	3
B major	[0.0, 0.0, 0.0, 0.125, 0.125, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.25]	173.0	175.0	1.0	44	44	0
g# minor	[0.087, 0.131, 0.044, 0.219, 0.022, 0.066, 0.011, 0.033, 0.219, 0.011, 0.049, 0.109]	175.0	196.0	1.0	44	49	5
